symbol,dailyBar_c,dailyBar_h,dailyBar_l,dailyBar_n,dailyBar_o,dailyBar_t,dailyBar_v,dailyBar_vw,latestQuote_ap,latestQuote_as,latestQuote_ax,latestQuote_bp,latestQuote_bs,latestQuote_bx,latestQuote_c,latestQuote_t,latestTrade_c,latestTrade_p,latestTrade_s,latestTrade_t,latestTrade_x,minuteBar_c,minuteBar_h,minuteBar_l,minuteBar_n,minuteBar_o,minuteBar_t,minuteBar_v,minuteBar_vw,prevDailyBar_c,prevDailyBar_h,prevDailyBar_l,prevDailyBar_n,prevDailyBar_o,prevDailyBar_t,prevDailyBar_v,prevDailyBar_vw,expires,price,impliedVolatility,greeks_delta,greeks_gamma,greeks_rho,greeks_theta,greeks_vega
BTC251219C00036000,19.16,19.16,19.16,1.0,19.16,2025-08-13T04:00:00Z,3.0,19.16,6.09,657,X,4.42,24,E,A,2025-11-19T18:00:35.491365391Z,a,19.16,3.0,2025-08-13T17:27:52.895386662Z,I,19.16,19.16,19.16,1.0,19.16,2025-08-13T17:27:00Z,3.0,19.16,12.85,12.85,12.85,1.0,12.85,2025-05-08T04:00:00Z,2.0,12.85,2025-12-19,36000,0.7098,0.7204,0.0418,0.0191,-0.0477,0.0382
BTC260618P00051000,,,,,,,,,13.84,205,C,11.85,562,A, ,2025-11-19T18:00:30.065028067Z,,,,,,,,,,,,,,,,,,,,,,2026-06-18,51000,0.4758,-0.6773,0.0251,-0.2292,-0.0081,0.108
BTC270115C00044000,11.7,11.7,11.4,6.0,11.4,2025-11-06T05:00:00Z,6.0,11.5,9.87,39,A,6.84,47,A,A,2025-11-19T18:00:30.189695211Z,I,11.7,1.0,2025-11-06T17:27:01.362646893Z,N,11.7,11.7,11.7,1.0,11.7,2025-11-06T17:27:00Z,1.0,11.7,,,,,,,,,2027-01-15,44000,0.5575,0.5754,0.0165,0.1667,-0.0124,0.1668
BTC260618C00052000,3.2,3.2,3.2,2.0,3.2,2025-11-19T05:00:00Z,20.0,3.2,3.96,546,A,2.77,14,E,A,2025-11-19T18:00:36.551360834Z,I,3.2,4.0,2025-11-19T14:30:00.915622487Z,I,3.2,3.2,3.2,2.0,3.2,2025-11-19T14:30:00Z,20.0,3.2,4.0,4.29,4.0,2.0,4.29,2025-11-14T05:00:00Z,15.0,4.096667,2026-06-18,52000,0.5716,0.359,0.0217,0.0627,-0.0163,0.1125
BTC260116P00061000,,,,,,,,,21.72,20,B,20.07,25,Z,A,2025-11-19T18:00:30.1932598Z,,,,,,,,,,,,,,,,,,,,,,2026-01-16,61000,,,,,,
BTC270115P00047000,,,,,,,,,14.42,13,E,9.81,19,S, ,2025-11-19T18:00:30.370772374Z,,,,,,,,,,,,,,,,,,,,,,2027-01-15,47000,0.5053,-0.4883,0.0185,-0.3635,-0.0072,0.1697
BTC260116C00065000,0.25,0.25,0.25,1.0,0.25,2025-11-17T05:00:00Z,1.0,0.25,0.28,13,E,0.12,13,E,A,2025-11-19T17:38:16.570909156Z,I,0.25,1.0,2025-11-17T16:04:42.347792484Z,E,0.25,0.25,0.25,1.0,0.25,2025-11-17T16:04:00Z,1.0,0.25,0.19,0.19,0.19,1.0,0.19,2025-11-14T05:00:00Z,10.0,0.19,2026-01-16,65000,0.6857,0.0489,0.0094,0.0028,-0.0096,0.016
BTC251219C00057000,0.18,0.18,0.18,1.0,0.18,2025-11-13T05:00:00Z,1.0,0.18,0.58,310,A,0.0,0,?,A,2025-11-19T17:41:47.664321708Z,a,0.18,1.0,2025-11-13T18:56:01.875362194Z,X,0.18,0.18,0.18,1.0,0.18,2025-11-13T18:56:00Z,1.0,0.18,0.38,0.38,0.38,1.0,0.38,2025-11-11T05:00:00Z,4.0,0.38,2025-12-19,57000,,,,,,
BTC251219P00065000,15.22,15.22,15.22,1.0,15.22,2025-09-23T04:00:00Z,1.0,15.22,26.68,23,Z,23.55,20,B,A,2025-11-19T18:00:26.40318605Z,n,15.31,1.0,2025-09-23T13:30:01.650949672Z,C,15.22,15.22,15.22,1.0,15.22,2025-09-23T13:30:00Z,1.0,15.22,,,,,,,,,2025-12-19,65000,,,,,,
BTC251219C00031000,,,,,,,,,10.29,374,A,8.76,115,B,A,2025-11-19T18:00:31.315468061Z,,,,,,,,,,,,,,,,,,,,,,2025-12-19,31000,0.9138,0.8591,0.0216,0.0201,-0.0413,0.0254
BTC270115P00044000,6.4,6.4,6.4,1.0,6.4,2025-09-30T04:00:00Z,2.0,6.4,11.6,28,Z,8.05,26,A,A,2025-11-19T18:00:34.386517394Z,I,6.57,2.0,2025-09-30T17:40:27.219148544Z,I,6.4,6.4,6.4,1.0,6.4,2025-09-30T17:40:00Z,2.0,6.4,,,,,,,,,2027-01-15,44000,0.4848,-0.4465,0.0192,-0.3179,-0.0071,0.1683
BTC260116C00025000,21.0,21.0,21.0,1.0,21.0,2025-11-11T05:00:00Z,14.0,21.0,16.68,682,X,14.32,193,X,A,2025-11-19T18:00:31.193736223Z,e,21.0,14.0,2025-11-11T20:07:04.266001933Z,B,21.0,21.0,21.0,1.0,21.0,2025-11-11T20:07:00Z,14.0,21.0,20.1,20.1,20.1,1.0,20.1,2025-11-06T05:00:00Z,3.0,20.1,2026-01-16,25000,1.0098,0.9128,0.01,0.0328,-0.024,0.025
BTC260320P00044000,4.1,4.1,4.1,1.0,4.1,2025-11-12T05:00:00Z,1.0,4.1,7.47,13,B,5.89,665,X, ,2025-11-19T18:00:34.234301747Z,I,4.1,1.0,2025-11-12T14:30:00.518041804Z,I,4.1,4.1,4.1,1.0,4.1,2025-11-12T14:30:00Z,1.0,4.1,4.0,4.0,4.0,1.0,4.0,2025-10-17T04:00:00Z,5.0,4.0,2026-03-20,44000,0.4723,-0.5817,0.0363,-0.0985,-0.0143,0.089
BTC251121C00065000,0.28,0.42,0.25,5.0,0.27,2025-10-21T04:00:00Z,8.0,0.30125,0.73,338,A,0.0,0,?,A,2025-11-19T18:00:30.551893416Z,a,0.28,4.0,2025-10-21T18:32:01.216032851Z,M,0.28,0.28,0.28,1.0,0.28,2025-10-21T18:32:00Z,4.0,0.28,0.25,0.25,0.25,1.0,0.25,2025-10-16T04:00:00Z,5.0,0.25,2025-11-21,65000,,,,,,
BTC270115C00072000,7.08,7.08,7.08,1.0,7.08,2025-10-02T04:00:00Z,1.0,7.08,4.72,13,E,1.67,15,A,A,2025-11-19T18:00:30.627899687Z,f,7.08,1.0,2025-10-02T13:38:04.241593885Z,I,7.08,7.08,7.08,1.0,7.08,2025-10-02T13:38:00Z,1.0,7.08,,,,,,,,,2027-01-15,72000,0.5789,0.2791,0.0136,0.0908,-0.0106,0.1431
BTC260320P00041000,4.9,4.9,4.9,1.0,4.9,2025-11-17T05:00:00Z,1.0,4.9,5.52,18,A,4.22,663,X,A,2025-11-19T18:00:30.970237846Z,I,4.9,1.0,2025-11-17T19:37:13.087077899Z,J,4.9,4.9,4.9,1.0,4.9,2025-11-17T19:37:00Z,1.0,4.9,3.28,3.28,3.08,2.0,3.08,2025-11-04T05:00:00Z,10.0,3.18,2026-03-20,41000,0.4806,-0.4772,0.0364,-0.0788,-0.0155,0.0908
BTC280121P00049000,16.14,16.14,16.14,1.0,16.14,2025-11-17T05:00:00Z,50.0,16.14,17.88,8,U,14.32,26,B, ,2025-11-19T18:00:32.545144882Z,a,16.14,50.0,2025-11-17T17:47:36.074625551Z,J,16.14,16.14,16.14,1.0,16.14,2025-11-17T17:47:00Z,50.0,16.14,13.99,13.99,13.99,1.0,13.99,2025-11-11T05:00:00Z,50.0,13.99,2028-01-21,49000,0.5268,-0.4187,0.0127,-0.7098,-0.0046,0.2279
BTC270115C00080000,2.55,2.55,2.4,2.0,2.4,2025-11-18T05:00:00Z,30.0,2.53,3.83,41,B,2.02,26,B,A,2025-11-19T18:00:30.557852607Z,a,2.55,26.0,2025-11-18T16:28:55.484373135Z,X,2.55,2.55,2.4,2.0,2.4,2025-11-18T16:28:00Z,30.0,2.53,2.5,2.5,2.5,2.0,2.5,2025-11-17T05:00:00Z,3.0,2.5,2027-01-15,80000,0.6156,0.251,0.0122,0.081,-0.0106,0.1355
BTC260116P00080000,38.34,38.34,38.34,1.0,38.34,2025-11-17T05:00:00Z,5.0,38.34,41.21,20,A,39.2,20,E, ,2025-11-19T18:00:31.200011229Z,a,38.34,5.0,2025-11-17T15:54:40.603362044Z,X,38.34,38.34,38.34,1.0,38.34,2025-11-17T15:54:00Z,5.0,38.34,35.6,35.6,35.6,1.0,35.6,2025-11-05T05:00:00Z,4.0,35.6,2026-01-16,80000,,,,,,
BTC270115P00080000,32.91,32.91,32.91,1.0,32.91,2025-11-05T05:00:00Z,1.0,32.91,41.08,13,E,38.38,13,E,A,2025-11-19T17:58:36.453251579Z,I,32.91,1.0,2025-11-05T20:59:57.402927973Z,Q,32.91,32.91,32.91,1.0,32.91,2025-11-05T20:59:00Z,1.0,32.91,32.6,32.6,32.6,1.0,32.6,2025-10-20T04:00:00Z,10.0,32.6,2027-01-15,80000,0.5802,-0.7739,0.0122,-0.8135,-0.0021,0.128
BTC280121C00040000,14.45,14.45,14.45,1.0,14.45,2025-11-19T05:00:00Z,1.0,14.45,16.05,19,B,12.07,21,A,A,2025-11-19T18:00:30.193194547Z,g,14.45,1.0,2025-11-19T15:13:07.179006727Z,C,14.45,14.45,14.45,1.0,14.45,2025-11-19T15:13:00Z,1.0,14.45,14.4,14.4,14.4,1.0,14.4,2025-11-18T05:00:00Z,5.0,14.4,2028-01-21,40000,0.5872,0.6925,0.0103,0.2901,-0.0088,0.2051
BTC260618P00059000,,,,,,,,,20.78,62,E,18.57,44,A,A,2025-11-19T18:00:34.38416934Z,,,,,,,,,,,,,,,,,,,,,,2026-06-18,59000,0.4996,-0.7894,0.0192,-0.2944,-0.0051,0.0869
BTC260618C00035000,9.44,9.6,9.44,2.0,9.6,2025-11-19T05:00:00Z,2.0,9.52,10.33,729,X,8.93,14,E,A,2025-11-19T18:00:35.020026626Z,a,9.44,1.0,2025-11-19T16:17:50.429922358Z,J,9.44,9.44,9.44,1.0,9.44,2025-11-19T16:17:00Z,1.0,9.44,10.56,10.56,10.25,2.0,10.25,2025-11-18T05:00:00Z,5.0,10.374,2026-06-18,35000,0.5981,0.7072,0.0191,0.1062,-0.0165,0.1035
BTC251219C00043000,1.15,1.15,1.15,1.0,1.15,2025-11-19T05:00:00Z,2.0,1.15,1.22,30,Z,0.98,34,B,A,2025-11-19T18:00:30.193680113Z,I,1.15,2.0,2025-11-19T17:38:44.364066306Z,Z,1.15,1.15,1.15,1.0,1.15,2025-11-19T17:38:00Z,2.0,1.15,1.73,1.75,1.72,5.0,1.72,2025-11-18T05:00:00Z,6.0,1.741667,2025-12-19,43000,0.5076,0.3178,0.0619,0.0094,-0.0355,0.0405
BTC270115P00064000,,,,,,,,,27.64,20,A,23.85,16,E,A,2025-11-19T18:00:34.379846435Z,,,,,,,,,,,,,,,,,,,,,,2027-01-15,64000,0.555,-0.6699,0.0153,-0.6042,-0.0052,0.1542
BTC251121P00043000,2.66,2.67,2.66,2.0,2.67,2025-11-19T05:00:00Z,2.0,2.665,3.82,19,B,2.18,45,B,A,2025-11-19T18:00:30.552790532Z,f,2.66,1.0,2025-11-19T15:22:24.407969109Z,W,2.66,2.66,2.66,1.0,2.66,2025-11-19T15:22:00Z,1.0,2.66,1.99,2.81,1.99,9.0,2.5,2025-11-18T05:00:00Z,19.0,2.265263,2025-11-21,43000,,,,,,
BTC270115C00027000,,,,,,,,,18.22,13,E,14.21,17,B, ,2025-11-19T18:00:32.551338775Z,,,,,,,,,,,,,,,,,,,,,,2027-01-15,27000,0.5495,0.8439,0.0102,0.1988,-0.0083,0.1019
BTC280121P00063000,,,,,,,,,29.04,13,E,24.86,20,S, ,2025-11-19T18:00:30.404877905Z,,,,,,,,,,,,,,,,,,,,,,2028-01-21,63000,0.5623,-0.524,0.0121,-1.0362,-0.0039,0.2323
BTC260116P00049000,8.53,8.59,8.53,2.0,8.59,2025-11-18T05:00:00Z,2.0,8.56,10.32,21,A,8.52,51,B,A,2025-11-19T18:00:36.667993962Z,f,8.53,1.0,2025-11-18T18:03:58.524181861Z,N,8.53,8.59,8.53,2.0,8.59,2025-11-18T18:03:00Z,2.0,8.56,7.18,7.18,7.18,1.0,7.18,2025-11-14T05:00:00Z,1.0,7.18,2026-01-16,49000,0.3957,-0.8916,0.0298,-0.071,-0.0052,0.0294
BTC251121C00051000,0.03,0.03,0.03,2.0,0.03,2025-11-18T05:00:00Z,4.0,0.03,0.42,323,A,0.0,0,?,O,2025-11-19T18:00:30.556529335Z,a,0.03,2.0,2025-11-18T17:44:19.021360232Z,X,0.03,0.03,0.03,1.0,0.03,2025-11-18T17:44:00Z,2.0,0.03,0.13,0.13,0.05,3.0,0.05,2025-11-17T05:00:00Z,10.0,0.058,2025-11-21,51000,,,,,,
BTC251121P00042000,2.41,2.41,2.41,1.0,2.41,2025-11-19T05:00:00Z,1.0,2.41,2.88,26,B,2.07,64,E,A,2025-11-19T18:00:34.297094246Z,a,2.41,1.0,2025-11-19T16:24:54.866794898Z,C,2.41,2.41,2.41,1.0,2.41,2025-11-19T16:24:00Z,1.0,2.41,1.15,1.8,1.15,6.0,1.8,2025-11-18T05:00:00Z,58.0,1.716552,2025-11-21,42000,0.5788,-0.9126,0.0937,-0.0021,-0.0631,0.0047
BTC251121C00059000,0.07,0.08,0.07,3.0,0.08,2025-11-10T05:00:00Z,58.0,0.07931,0.77,340,X,0.0,0,?,A,2025-11-19T18:00:30.553647578Z,f,0.07,4.0,2025-11-10T20:42:06.631584397Z,I,0.07,0.07,0.07,1.0,0.07,2025-11-10T20:42:00Z,4.0,0.07,0.05,0.35,0.05,9.0,0.35,2025-11-07T05:00:00Z,172.0,0.053488,2025-11-21,59000,,,,,,
BTC251121C00035000,6.33,6.33,5.5,8.0,5.5,2025-11-18T05:00:00Z,21.0,5.809524,5.98,380,X,4.36,20,U, ,2025-11-19T18:00:30.065133156Z,a,6.33,3.0,2025-11-18T19:02:26.302902167Z,E,6.33,6.33,6.33,1.0,6.33,2025-11-18T19:02:00Z,3.0,6.33,5.6,6.9,5.6,15.0,6.9,2025-11-17T05:00:00Z,25.0,6.168,2025-11-21,35000,,,,,,
BTC270115P00020000,1.5,1.5,1.0,2.0,1.0,2025-10-15T04:00:00Z,2.0,1.25,2.02,31,B,0.13,31,B,A,2025-11-19T17:38:19.76110503Z,I,1.5,1.0,2025-10-15T19:13:07.735548541Z,A,1.5,1.5,1.5,1.0,1.5,2025-10-15T19:13:00Z,1.0,1.5,,,,,,,,,2027-01-15,20000,0.5902,-0.0727,0.0055,-0.0457,-0.0037,0.0588
BTC251121P00040000,1.12,1.12,0.53,9.0,0.55,2025-11-19T05:00:00Z,21.0,0.860476,1.17,116,I,0.98,22,C,A,2025-11-19T18:00:37.558321653Z,g,1.12,2.0,2025-11-19T17:41:13.968935045Z,C,1.12,1.12,1.12,1.0,1.12,2025-11-19T17:41:00Z,2.0,1.12,0.44,0.8,0.35,10.0,0.61,2025-11-18T05:00:00Z,34.0,0.450588,2025-11-21,40000,0.7281,-0.5649,0.1845,-0.0013,-0.2074,0.0115
BTC280121P00035000,7.6,7.6,7.6,1.0,7.6,2025-11-17T05:00:00Z,50.0,7.6,10.62,4,A,6.05,12,E,A,2025-11-19T18:00:34.025261454Z,a,7.6,50.0,2025-11-17T17:49:55.119371466Z,X,7.6,7.6,7.6,1.0,7.6,2025-11-17T17:49:00Z,50.0,7.6,5.0,5.0,5.0,1.0,5.0,2025-09-23T04:00:00Z,1.0,5.0,2028-01-21,35000,0.5588,-0.2585,0.0099,-0.4034,-0.005,0.1887
BTC251219C00038000,3.7,4.0,3.7,2.0,4.0,2025-11-19T05:00:00Z,2.0,3.85,3.75,31,B,3.15,22,E,A,2025-11-19T18:00:34.385580164Z,I,3.66,1.0,2025-11-19T16:28:09.235601437Z,U,3.7,3.7,3.7,1.0,3.7,2025-11-19T16:28:00Z,1.0,3.7,4.6,4.7,4.22,4.0,4.22,2025-11-18T05:00:00Z,13.0,4.578462,2025-12-19,38000,0.5662,0.6378,0.0583,0.0179,-0.0425,0.0425
BTC280121P00051000,12.55,12.55,12.55,2.0,12.55,2025-09-22T04:00:00Z,20.0,12.55,18.92,11,C,15.43,26,S,A,2025-11-19T18:00:30.193253681Z,f,12.55,10.0,2025-09-22T19:01:37.008018842Z,M,12.55,12.55,12.55,2.0,12.55,2025-09-22T19:01:00Z,20.0,12.55,11.94,11.94,11.94,1.0,11.94,2025-09-16T04:00:00Z,1.0,11.94,2028-01-21,51000,0.5149,-0.4445,0.0132,-0.7554,-0.0044,0.2305
BTC251219P00058000,,,,,,,,,20.46,20,B,16.87,20,Z, ,2025-11-19T18:00:28.731414511Z,,,,,,,,,,,,,,,,,,,,,,2025-12-19,58000,0.9259,-0.9022,0.0164,-0.0447,-0.0243,0.0196
BTC280121C00045000,15.18,15.92,15.18,2.0,15.92,2025-11-13T05:00:00Z,3.0,15.426667,14.22,9,B,10.55,13,E, ,2025-11-19T18:00:32.545144882Z,a,15.18,2.0,2025-11-13T17:57:23.505355445Z,X,15.18,15.18,15.18,1.0,15.18,2025-11-13T17:57:00Z,2.0,15.18,15.8,16.2,15.8,2.0,16.2,2025-11-06T05:00:00Z,20.0,16.0,2028-01-21,45000,0.5815,0.6414,0.011,0.2825,-0.0092,0.218
BTC251121P00065000,,,,,,,,,25.59,55,A,24.09,48,S,A,2025-11-19T18:00:30.223832766Z,,,,,,,,,,,,,,,,,,,,,,2025-11-21,65000,,,,,,
BTC270115P00026000,,,,,,,,,5.06,46,A,0.18,32,A, ,2025-11-19T18:00:32.551338775Z,,,,,,,,,,,,,,,,,,,,,,2027-01-15,26000,0.5869,-0.148,0.0093,-0.098,-0.006,0.0983
BTC270115P00053000,10.6,10.6,10.6,1.0,10.6,2025-10-08T04:00:00Z,4.0,10.6,17.87,20,S,14.67,33,A,A,2025-11-19T18:00:31.435494587Z,I,10.6,4.0,2025-10-08T17:37:39.282173916Z,Z,10.6,10.6,10.6,1.0,10.6,2025-10-08T17:37:00Z,4.0,10.6,9.0,9.98,9.0,3.0,9.98,2025-10-06T04:00:00Z,6.0,9.816667,2027-01-15,53000,0.5007,-0.5787,0.0184,-0.4529,-0.0062,0.1665
BTC260618C00043000,7.16,7.16,7.16,1.0,7.16,2025-11-14T05:00:00Z,5.0,7.16,6.53,375,X,3.36,383,A,A,2025-11-19T18:00:28.145071013Z,a,7.16,5.0,2025-11-14T16:24:18.204368419Z,X,7.16,7.16,7.16,1.0,7.16,2025-11-14T16:24:00Z,5.0,7.16,,,,,,,,,2026-06-18,43000,0.4968,0.5106,0.0267,0.0882,-0.0157,0.12
BTC260320P00047000,7.82,7.82,7.82,1.0,7.82,2025-11-17T05:00:00Z,5.0,7.82,9.48,27,A,7.8,618,A, ,2025-11-19T18:00:30.064988637Z,g,7.82,5.0,2025-11-17T15:47:43.895670218Z,C,7.82,7.82,7.82,1.0,7.82,2025-11-17T15:47:00Z,5.0,7.82,5.7,5.7,5.7,1.0,5.7,2025-11-10T05:00:00Z,1.0,5.7,2026-03-20,47000,0.4491,-0.6865,0.0346,-0.1187,-0.0112,0.0808
BTC270115P00043000,7.57,7.57,7.57,1.0,7.57,2025-11-05T05:00:00Z,3.0,7.57,11.55,13,E,7.63,28,B, ,2025-11-19T18:00:32.545154038Z,a,7.57,3.0,2025-11-05T17:31:16.450385594Z,I,7.57,7.57,7.57,1.0,7.57,2025-11-05T17:31:00Z,3.0,7.57,,,,,,,,,2027-01-15,43000,0.5077,-0.4228,0.0181,-0.3044,-0.0075,0.1666
BTC251219P00068000,,,,,,,,,28.81,20,E,26.4,21,E,A,2025-11-19T17:59:55.65787528Z,,,,,,,,,,,,,,,,,,,,,,2025-12-19,68000,,,,,,
BTC270115P00029000,,,,,,,,,4.24,41,B,1.02,35,A,A,2025-11-19T18:00:35.501269404Z,,,,,,,,,,,,,,,,,,,,,,2027-01-15,29000,0.4933,-0.1769,0.0124,-0.1114,-0.0055,0.1105
BTC280121C00042000,13.8,13.8,13.8,1.0,13.8,2025-11-17T05:00:00Z,10.0,13.8,15.72,9,B,11.71,13,E,A,2025-11-19T18:00:34.939951359Z,I,13.8,10.0,2025-11-17T19:05:15.099270625Z,I,13.8,13.8,13.8,1.0,13.8,2025-11-17T19:05:00Z,10.0,13.8,15.2,15.6,15.2,31.0,15.58,2025-11-14T05:00:00Z,324.0,15.412901,2028-01-21,42000,0.6016,0.6762,0.0102,0.2835,-0.0091,0.2097
BTC280121C00058000,17.2,17.2,17.2,1.0,17.2,2025-10-03T04:00:00Z,6.0,17.2,11.49,11,E,6.46,12,E,A,2025-11-19T18:00:30.477611916Z,n,17.2,6.0,2025-10-03T16:39:31.795129468Z,I,17.2,17.2,17.2,1.0,17.2,2025-10-03T16:39:00Z,6.0,17.2,13.0,13.0,13.0,1.0,13.0,2025-09-23T04:00:00Z,6.0,13.0,2028-01-21,58000,0.5696,0.5198,0.012,0.252,-0.0094,0.2325
BTC260618C00041000,,,,,,,,,7.19,603,X,5.73,32,U, ,2025-11-19T18:00:31.30831465Z,,,,,,,,,,,,,,,,,,,,,,2026-06-18,41000,0.5609,0.5719,0.0233,0.0935,-0.0173,0.1181
BTC260116P00067000,,,,,,,,,28.12,15,Z,25.23,20,E, ,2025-11-19T17:59:45.28774566Z,,,,,,,,,,,,,,,,,,,,,,2026-01-16,67000,,,,,,
BTC251219C00025000,17.8,17.8,17.8,1.0,17.8,2025-11-14T05:00:00Z,3.0,17.8,16.67,385,A,14.17,29,B,A,2025-11-19T18:00:32.947622992Z,I,17.66,3.0,2025-11-14T18:10:40.748103503Z,U,17.8,17.8,17.8,1.0,17.8,2025-11-14T18:10:00Z,3.0,17.8,28.21,28.21,28.21,1.0,28.21,2025-07-30T04:00:00Z,1.0,28.21,2025-12-19,25000,,,,,,
BTC260116C00046000,1.35,1.35,1.35,1.0,1.35,2025-11-19T05:00:00Z,1.0,1.35,1.52,39,B,1.22,41,B,A,2025-11-19T18:00:30.548853263Z,a,1.35,1.0,2025-11-19T17:23:13.843375539Z,X,1.35,1.35,1.35,1.0,1.35,2025-11-19T17:23:00Z,1.0,1.35,1.65,1.65,1.54,3.0,1.54,2025-11-18T05:00:00Z,4.0,1.6225,2026-01-16,46000,0.5393,0.2869,0.04,0.0159,-0.0261,0.0537
BTC251219C00070000,0.3,0.3,0.3,1.0,0.3,2025-10-30T04:00:00Z,48.0,0.3,0.77,307,A,0.0,0,?,A,2025-11-19T17:56:18.278128449Z,I,0.3,48.0,2025-10-30T13:30:28.504862548Z,U,0.3,0.3,0.3,1.0,0.3,2025-10-30T13:30:00Z,48.0,0.3,1.06,1.06,1.06,1.0,1.06,2025-10-06T04:00:00Z,3.0,1.06,2025-12-19,70000,,,,,,
BTC270115C00063000,,,,,,,,,5.81,14,M,2.83,13,E,A,2025-11-19T17:38:02.509750051Z,,,,,,,,,,,,,,,,,,,,,,2027-01-15,63000,0.576,0.3535,0.0152,0.1118,-0.0117,0.1582
BTC270115P00074000,,,,,,,,,35.57,13,E,32.45,13,E,A,2025-11-19T18:00:35.238523165Z,,,,,,,,,,,,,,,,,,,,,,2027-01-15,74000,0.5433,-0.7612,0.0134,-0.7416,-0.0024,0.1319
BTC280121C00048000,17.8,17.8,17.8,1.0,17.8,2025-10-14T04:00:00Z,10.0,17.8,13.65,8,A,9.45,13,E,A,2025-11-19T18:00:36.890159178Z,I,17.8,10.0,2025-10-14T13:30:00.390839788Z,I,17.8,17.8,17.8,1.0,17.8,2025-10-14T13:30:00Z,10.0,17.8,18.0,18.0,17.6,9.0,17.6,2025-09-19T04:00:00Z,36.0,17.904167,2028-01-21,48000,0.5813,0.6128,0.0113,0.2761,-0.0093,0.2234
BTC260320C00064000,0.57,0.57,0.57,1.0,0.57,2025-11-17T05:00:00Z,3.0,0.57,1.02,141,B,0.27,15,B, ,2025-11-19T17:57:31.644589605Z,g,0.57,3.0,2025-11-17T20:30:16.144060425Z,C,0.57,0.57,0.57,1.0,0.57,2025-11-17T20:30:00Z,3.0,0.57,1.32,1.32,1.32,2.0,1.32,2025-11-04T05:00:00Z,3.0,1.32,2026-03-20,64000,0.5892,0.1133,0.0143,0.0127,-0.0111,0.0438
BTC260320P00075000,28.2,28.2,28.2,1.0,28.2,2025-11-03T05:00:00Z,2.0,28.2,36.53,21,Z,33.52,21,B,A,2025-11-19T17:54:19.652570779Z,I,28.19,2.0,2025-11-03T16:20:49.488647639Z,I,28.2,28.2,28.2,1.0,28.2,2025-11-03T16:20:00Z,2.0,28.2,28.58,28.58,28.58,1.0,28.58,2025-10-17T04:00:00Z,3.0,28.58,2026-03-20,75000,0.6993,-0.9122,0.01,-0.2358,-0.003,0.0363
BTC260320C00069000,3.12,3.25,3.12,2.0,3.25,2025-10-03T04:00:00Z,5.0,3.172,0.78,227,A,0.03,16,B,A,2025-11-19T18:00:30.193791491Z,g,3.12,3.0,2025-10-03T17:52:31.474796422Z,C,3.12,3.12,3.12,1.0,3.12,2025-10-03T17:52:00Z,3.0,3.12,,,,,,,,,2026-03-20,69000,0.5894,0.0763,0.0107,0.0087,-0.0082,0.0327
BTC280121P00043000,10.75,10.75,10.75,1.0,10.75,2025-11-04T05:00:00Z,1.0,10.75,15.26,5,A,10.62,18,B,A,2025-11-19T18:00:36.881869428Z,f,10.75,1.0,2025-11-04T19:04:30.563671391Z,I,10.75,10.75,10.75,1.0,10.75,2025-11-04T19:04:00Z,1.0,10.75,,,,,,,,,2028-01-21,43000,0.5583,-0.3455,0.0113,-0.5782,-0.0052,0.2151
BTC251121C00039000,,,,,,,,,1.98,534,X,0.88,28,U, ,2025-11-19T18:00:31.920951188Z,,,,,,,,,,,,,,,,,,,,,,2025-11-21,39000,0.9563,0.598,0.1381,0.0012,-0.2734,0.0113
BTC260116C00069000,1.0,1.0,1.0,1.0,1.0,2025-09-29T04:00:00Z,6.0,1.0,0.73,323,A,0.0,0,?,A,2025-11-19T17:38:16.572127126Z,I,1.02,6.0,2025-09-29T18:28:02.06726411Z,I,1.0,1.0,1.0,1.0,1.0,2025-09-29T18:28:00Z,6.0,1.0,,,,,,,,,2026-01-16,69000,,,,,,
BTC270115C00037000,,,,,,,,,13.05,35,A,9.75,27,B,A,2025-11-19T18:00:34.920404721Z,,,,,,,,,,,,,,,,,,,,,,2027-01-15,37000,0.5835,0.6862,0.0143,0.1822,-0.0119,0.1509
BTC251219P00054000,11.65,11.65,11.54,2.0,11.54,2025-11-14T05:00:00Z,11.0,11.64,14.54,24,E,12.6,35,B, ,2025-11-19T18:00:35.743586654Z,f,11.65,10.0,2025-11-14T16:40:33.544455445Z,W,11.65,11.65,11.65,1.0,11.65,2025-11-14T16:40:00Z,10.0,11.65,8.0,8.0,8.0,1.0,8.0,2025-11-03T05:00:00Z,1.0,8.0,2025-12-19,54000,,,,,,
BTC251219C00034000,,,,,,,,,6.48,20,A,6.16,16,E,A,2025-11-19T18:00:34.505611228Z,,,,,,,,,,,,,,,,,,,,,,2025-12-19,34000,0.5996,0.8387,0.0359,0.0221,-0.0306,0.0278
BTC270115C00055000,5.9,5.9,5.7,2.0,5.7,2025-11-19T05:00:00Z,2.0,5.8,6.05,39,B,4.9,13,A,A,2025-11-19T18:00:37.476797905Z,g,5.9,1.0,2025-11-19T16:40:28.788672165Z,C,5.9,5.9,5.9,1.0,5.9,2025-11-19T16:40:00Z,1.0,5.9,5.93,5.93,5.68,2.0,5.68,2025-11-18T05:00:00Z,2.0,5.805,2027-01-15,55000,0.5588,0.4285,0.0165,0.1328,-0.0122,0.1671
