symbol,dailyBar_c,dailyBar_h,dailyBar_l,dailyBar_n,dailyBar_o,dailyBar_t,dailyBar_v,dailyBar_vw,latestQuote_ap,latestQuote_as,latestQuote_ax,latestQuote_bp,latestQuote_bs,latestQuote_bx,latestQuote_c,latestQuote_t,latestTrade_c,latestTrade_p,latestTrade_s,latestTrade_t,latestTrade_x,minuteBar_c,minuteBar_h,minuteBar_l,minuteBar_n,minuteBar_o,minuteBar_t,minuteBar_v,minuteBar_vw,prevDailyBar_c,prevDailyBar_h,prevDailyBar_l,prevDailyBar_n,prevDailyBar_o,prevDailyBar_t,prevDailyBar_v,prevDailyBar_vw,expires,price,impliedVolatility,greeks_delta,greeks_gamma,greeks_rho,greeks_theta,greeks_vega
BTC270115P00080000,32.91,32.91,32.91,1.0,32.91,2025-11-05T05:00:00Z,1.0,32.91,41.85,11,U,37.03,7,P,A,2025-12-08T14:48:52.909147001Z,I,32.91,1.0,2025-11-05T20:59:57.402927973Z,Q,32.91,32.91,32.91,1.0,32.91,2025-11-05T20:59:00Z,1.0,32.91,32.6,32.6,32.6,1.0,32.6,2025-10-20T04:00:00Z,10.0,32.6,2027-01-15,80000,0.608,-0.7551,0.0122,-0.7723,-0.0035,0.1334
BTC251219C00049000,0.05,0.09,0.05,8.0,0.06,2025-12-05T05:00:00Z,36.0,0.055833,0.13,19,P,0.03,20,J, ,2025-12-08T14:48:52.908604573Z,I,0.05,1.0,2025-12-05T20:41:16.42415229Z,B,0.05,0.05,0.05,6.0,0.05,2025-12-05T20:41:00Z,30.0,0.05,0.1,0.13,0.1,2.0,0.13,2025-12-02T05:00:00Z,16.0,0.101875,2025-12-19,49000,0.6333,0.0455,0.0215,0.0005,-0.0195,0.0067
BTC260320C00048000,1.6,1.6,1.6,1.0,1.6,2025-12-05T05:00:00Z,4.0,1.6,3.63,785,X,1.38,45,S, ,2025-12-08T14:48:52.909264148Z,I,1.6,4.0,2025-12-05T17:00:39.923975701Z,I,1.6,1.6,1.6,1.0,1.6,2025-12-05T17:00:00Z,4.0,1.6,2.15,2.15,2.15,1.0,2.15,2025-12-03T05:00:00Z,1.0,2.15,2026-03-20,48000,0.5773,0.3527,0.0301,0.0328,-0.0236,0.0793
BTC260618C00070000,0.75,0.75,0.75,1.0,0.75,2025-12-01T05:00:00Z,1.0,0.75,1.42,21,U,0.47,28,B, ,2025-12-08T14:48:54.169695095Z,I,0.75,1.0,2025-12-01T15:34:26.874106657Z,C,0.75,0.75,0.75,1.0,0.75,2025-12-01T15:34:00Z,1.0,0.75,2.0,2.0,1.02,2.0,1.02,2025-11-28T05:00:00Z,2.0,1.51,2026-06-18,70000,0.5596,0.1348,0.0132,0.0237,-0.0097,0.0635
BTC260618C00060000,1.68,1.68,1.68,1.0,1.68,2025-12-04T05:00:00Z,1.0,1.68,2.32,165,A,0.12,985,A,A,2025-12-08T14:49:26.960898605Z,g,1.68,1.0,2025-12-04T18:13:50.599559871Z,C,1.68,1.68,1.68,1.0,1.68,2025-12-04T18:13:00Z,1.0,1.68,1.47,1.47,1.47,1.0,1.47,2025-12-02T05:00:00Z,1.0,1.47,2026-06-18,60000,0.4829,0.1842,0.0188,0.0327,-0.0104,0.078
BTC270115P00056000,19.7,19.7,19.3,2.0,19.3,2025-11-19T05:00:00Z,2.0,19.5,20.8,7,U,16.2,12,B, ,2025-12-08T14:48:52.908856074Z,I,19.37,1.0,2025-11-19T20:16:02.16161956Z,N,19.7,19.7,19.7,1.0,19.7,2025-11-19T20:16:00Z,1.0,19.7,,,,,,,,,2027-01-15,56000,0.5353,-0.5916,0.0171,-0.4682,-0.007,0.1649
BTC260116C00066000,,,,,,,,,0.77,309,A,0.0,0,?,A,2025-12-08T14:48:52.909644534Z,,,,,,,,,,,,,,,,,,,,,,2026-01-16,66000,,,,,,
BTC270115C00035000,12.4,12.6,12.4,2.0,12.6,2025-12-04T05:00:00Z,4.0,12.55,13.42,28,A,10.13,32,A,A,2025-12-08T14:49:26.829242501Z,I,12.4,1.0,2025-12-04T19:44:31.720310839Z,H,12.4,12.4,12.4,1.0,12.4,2025-12-04T19:44:00Z,1.0,12.4,11.56,11.56,11.56,1.0,11.56,2025-11-26T05:00:00Z,15.0,11.56,2027-01-15,35000,0.5216,0.7274,0.015,0.1945,-0.0108,0.141
BTC260618P00046000,8.8,8.8,8.8,1.0,8.8,2025-12-03T05:00:00Z,3.0,8.8,9.25,134,B,7.82,158,A,A,2025-12-08T14:49:08.487240902Z,I,8.8,3.0,2025-12-03T14:50:05.484042416Z,E,8.8,8.8,8.8,1.0,8.8,2025-12-03T14:50:00Z,3.0,8.8,,,,,,,,,2026-06-18,46000,0.4774,-0.5582,0.0282,-0.1635,-0.0113,0.1156
BTC251219C00040000,1.8,1.8,1.8,1.0,1.8,2025-12-08T05:00:00Z,1.0,1.8,1.97,88,M,1.53,39,A,A,2025-12-08T14:49:29.363240192Z,a,1.8,1.0,2025-12-08T14:32:47.633416912Z,X,1.8,1.8,1.8,1.0,1.8,2025-12-08T14:32:00Z,1.0,1.8,1.27,1.8,1.25,18.0,1.7,2025-12-05T05:00:00Z,56.0,1.488214,2025-12-19,40000,0.5452,0.5654,0.1029,0.0064,-0.0706,0.0276
BTC251219P00053000,15.05,15.05,15.05,1.0,15.05,2025-11-24T05:00:00Z,9.0,15.05,13.89,35,X,11.6,33,S,A,2025-12-08T14:40:31.718803534Z,g,15.05,9.0,2025-11-24T16:25:03.604761394Z,A,15.05,15.05,15.05,1.0,15.05,2025-11-24T16:25:00Z,9.0,15.05,5.95,5.95,5.95,1.0,5.95,2025-10-15T04:00:00Z,1.0,5.95,2025-12-19,53000,,,,,,
BTC260320P00080000,,,,,,,,,40.36,20,U,38.62,20,U, ,2025-12-08T14:48:52.909273803Z,,,,,,,,,,,,,,,,,,,,,,2026-03-20,80000,0.8456,-0.9,0.0097,-0.212,-0.0078,0.0375
BTC260320C00080000,0.45,0.45,0.45,1.0,0.45,2025-11-12T05:00:00Z,1.0,0.45,0.73,312,A,0.0,0,?,A,2025-12-08T14:49:13.119706201Z,I,0.45,1.0,2025-11-12T19:33:01.304964037Z,I,0.45,0.45,0.45,1.0,0.45,2025-11-12T19:33:00Z,1.0,0.45,0.6,0.6,0.6,1.0,0.6,2025-11-05T05:00:00Z,30.0,0.6,2026-03-20,80000,,,,,,
BTC270115C00020000,22.44,22.44,22.44,1.0,22.44,2025-12-02T05:00:00Z,20.0,22.44,24.18,8,U,20.55,12,T,A,2025-12-08T14:49:16.254645917Z,a,22.44,20.0,2025-12-02T20:28:00.451331117Z,A,22.44,22.44,22.44,1.0,22.44,2025-12-02T20:28:00Z,20.0,22.44,21.1,21.1,20.8,3.0,20.9,2025-11-25T05:00:00Z,11.0,20.845455,2027-01-15,20000,0.6374,0.9253,0.0052,0.1658,-0.0062,0.0599
BTC260116C00046000,0.88,0.94,0.88,5.0,0.94,2025-12-04T05:00:00Z,10.0,0.902,1.13,75,X,0.62,39,B,B,2025-12-08T14:49:02.154031816Z,a,0.88,1.0,2025-12-04T18:41:50.007352296Z,X,0.88,0.88,0.88,1.0,0.88,2025-12-04T18:41:00Z,1.0,0.88,1.14,1.14,1.14,1.0,1.14,2025-12-03T05:00:00Z,1.0,1.14,2026-01-16,46000,0.4964,0.2439,0.0478,0.0096,-0.0273,0.0414
BTC270115C00053000,6.2,6.2,6.2,1.0,6.2,2025-11-17T05:00:00Z,2.0,6.2,7.62,34,A,3.86,26,A,A,2025-12-08T14:49:06.105799247Z,I,6.2,2.0,2025-11-17T18:02:11.019207416Z,I,6.2,6.2,6.2,1.0,6.2,2025-11-17T18:02:00Z,2.0,6.2,8.79,8.79,8.79,1.0,8.79,2025-11-05T05:00:00Z,1.0,8.79,2027-01-15,53000,0.541,0.4497,0.0172,0.1372,-0.0124,0.168
BTC280121P00060000,20.84,20.84,20.84,1.0,20.84,2025-10-16T04:00:00Z,2.0,20.84,27.0,12,M,22.09,13,S,A,2025-12-08T14:49:07.538124762Z,a,20.84,2.0,2025-10-16T16:43:29.135361087Z,X,20.84,20.84,20.84,1.0,20.84,2025-10-16T16:43:00Z,2.0,20.84,,,,,,,,,2028-01-21,60000,0.577,-0.487,0.0117,-0.9377,-0.0048,0.2346
BTC260320C00038000,,,,,,,,,6.41,339,A,5.03,254,A,A,2025-12-08T14:49:27.163219812Z,,,,,,,,,,,,,,,,,,,,,,2026-03-20,38000,0.5093,0.6557,0.0338,0.058,-0.0218,0.0786
BTC251219C00070000,0.3,0.3,0.3,1.0,0.3,2025-10-30T04:00:00Z,48.0,0.3,0.62,295,A,0.0,0,?,A,2025-12-08T14:48:52.911525391Z,I,0.3,48.0,2025-10-30T13:30:28.504862548Z,U,0.3,0.3,0.3,1.0,0.3,2025-10-30T13:30:00Z,48.0,0.3,1.06,1.06,1.06,1.0,1.06,2025-10-06T04:00:00Z,3.0,1.06,2025-12-19,70000,,,,,,
BTC260116P00065000,15.0,15.0,15.0,1.0,15.0,2025-07-11T04:00:00Z,9.0,15.0,25.65,23,Z,23.05,20,U,A,2025-12-08T14:48:52.909599346Z,I,15.0,9.0,2025-07-11T14:59:07.066672086Z,I,15.0,15.0,15.0,1.0,15.0,2025-07-11T14:59:00Z,9.0,15.0,17.98,17.98,17.93,4.0,17.93,2025-07-07T04:00:00Z,9.0,17.974444,2026-01-16,65000,0.5553,-0.9939,0.0024,-0.0689,0.0051,0.0023
BTC280121P00048000,13.6,13.6,13.6,1.0,13.6,2025-10-22T04:00:00Z,2.0,13.6,17.03,4,B,13.51,13,S, ,2025-12-08T14:48:52.909040072Z,I,13.6,2.0,2025-10-22T16:06:50.110911821Z,I,13.6,13.6,13.6,1.0,13.6,2025-10-22T16:06:00Z,2.0,13.6,,,,,,,,,2028-01-21,48000,0.5384,-0.3969,0.0122,-0.6638,-0.0051,0.2268
BTC260116C00080000,0.18,0.2,0.18,3.0,0.2,2025-11-04T05:00:00Z,35.0,0.185714,0.42,12,T,0.0,0,?, ,2025-12-08T14:36:29.881111217Z,a,0.18,25.0,2025-11-04T19:46:20.039370915Z,X,0.18,0.18,0.18,1.0,0.18,2025-11-04T19:46:00Z,25.0,0.18,0.3,0.35,0.3,2.0,0.35,2025-11-03T05:00:00Z,15.0,0.333333,2026-01-16,80000,,,,,,
BTC280121P00057000,,,,,,,,,23.64,12,B,19.88,18,S, ,2025-12-08T14:48:52.923234377Z,,,,,,,,,,,,,,,,,,,,,,2028-01-21,57000,0.5514,-0.4761,0.0123,-0.8693,-0.0046,0.2343
BTC260618C00044000,5.0,5.0,5.0,1.0,5.0,2025-12-05T05:00:00Z,1.0,5.0,5.42,250,A,4.22,140,A,A,2025-12-08T14:49:20.429301012Z,I,4.97,1.0,2025-12-05T16:33:01.736764328Z,T,5.0,5.0,5.0,1.0,5.0,2025-12-05T16:33:00Z,1.0,5.0,5.3,5.3,5.0,2.0,5.0,2025-12-02T05:00:00Z,2.0,5.15,2026-06-18,44000,0.5078,0.5018,0.0268,0.0813,-0.017,0.1169
BTC260320P00069000,,,,,,,,,29.62,11,H,27.25,11,H, ,2025-12-08T14:30:02.584382918Z,,,,,,,,,,,,,,,,,,,,,,2026-03-20,69000,0.6668,-0.9054,0.0118,-0.1817,-0.0051,0.036
BTC251219P00066000,,,,,,,,,26.92,42,B,24.48,42,B, ,2025-12-08T14:46:53.060727328Z,,,,,,,,,,,,,,,,,,,,,,2025-12-19,66000,,,,,,
BTC260320P00056000,10.2,10.2,10.2,1.0,10.2,2025-08-05T04:00:00Z,1.0,10.2,17.11,33,A,14.86,35,X,A,2025-12-08T14:36:29.880861289Z,I,10.28,1.0,2025-08-05T14:42:23.458168002Z,X,10.2,10.2,10.2,1.0,10.2,2025-08-05T14:42:00Z,1.0,10.2,,,,,,,,,2026-03-20,56000,0.5507,-0.8264,0.0218,-0.138,-0.0097,0.0548
BTC280121C00043000,13.64,13.64,13.64,1.0,13.64,2025-11-28T05:00:00Z,1.0,13.64,14.81,3,B,11.82,20,S, ,2025-12-08T14:49:20.856835382Z,a,13.64,1.0,2025-11-28T15:28:22.380358642Z,X,13.64,13.64,13.64,1.0,13.64,2025-11-28T15:28:00Z,1.0,13.64,14.8,15.2,14.8,3.0,15.06,2025-11-14T05:00:00Z,3.0,15.02,2028-01-21,43000,0.5797,0.6668,0.0107,0.2889,-0.0092,0.2139
BTC251219P00069000,,,,,,,,,29.92,36,U,27.46,37,A,A,2025-12-08T14:42:14.828810298Z,,,,,,,,,,,,,,,,,,,,,,2025-12-19,69000,,,,,,
BTC251219C00074000,0.6,0.6,0.6,1.0,0.6,2025-10-10T04:00:00Z,2.0,0.6,0.73,304,A,0.0,0,?,A,2025-12-08T14:48:52.911996511Z,I,0.6,2.0,2025-10-10T18:03:06.748964128Z,A,0.6,0.6,0.6,1.0,0.6,2025-10-10T18:03:00Z,2.0,0.6,0.7,0.7,0.7,1.0,0.7,2025-10-02T04:00:00Z,2.0,0.7,2025-12-19,74000,,,,,,
BTC260116P00050000,9.5,9.55,9.5,2.0,9.55,2025-12-04T05:00:00Z,10.0,9.51,10.58,36,Z,9.17,34,A,A,2025-12-08T14:48:52.908251066Z,I,9.5,8.0,2025-12-04T17:45:04.125167733Z,A,9.5,9.55,9.5,2.0,9.55,2025-12-04T17:45:00Z,10.0,9.51,12.52,12.52,12.52,1.0,12.52,2025-12-01T05:00:00Z,1.0,12.52,2026-01-16,50000,0.5471,-0.8599,0.0308,-0.0477,-0.016,0.0294
BTC260618C00065000,,,,,,,,,3.22,483,A,0.0,0,?,A,2025-12-08T14:49:18.320354783Z,,,,,,,,,,,,,,,,,,,,,,2026-06-18,65000,,,,,,
BTC270115P00070000,20.97,20.97,20.97,1.0,20.97,2025-10-06T04:00:00Z,1.0,20.97,31.88,8,B,28.39,4,A, ,2025-12-08T14:48:52.908519384Z,g,20.97,1.0,2025-10-06T16:43:07.871746488Z,C,20.97,20.97,20.97,1.0,20.97,2025-10-06T16:43:00Z,1.0,20.97,22.1,22.1,22.1,1.0,22.1,2025-08-14T04:00:00Z,1.0,22.1,2027-01-15,70000,0.5577,-0.7191,0.0142,-0.6535,-0.0043,0.1431
BTC260116P00054000,14.0,14.0,14.0,1.0,14.0,2025-11-19T05:00:00Z,1.0,14.0,14.62,36,A,12.57,33,S,A,2025-12-08T14:49:29.865093069Z,I,14.0,1.0,2025-11-19T14:30:02.190474968Z,D,14.0,14.0,14.0,1.0,14.0,2025-11-19T14:30:00Z,1.0,14.0,11.8,11.8,11.8,1.0,11.8,2025-11-14T05:00:00Z,10.0,11.8,2026-01-16,54000,0.5591,-0.9298,0.0182,-0.0547,-0.0074,0.0178
BTC280121C00050000,10.8,11.19,10.8,2.0,11.19,2025-12-05T05:00:00Z,2.0,10.995,13.15,37,A,10.28,14,M,A,2025-12-08T14:49:24.600006411Z,I,10.8,1.0,2025-12-05T19:59:25.789361408Z,P,10.8,10.8,10.8,1.0,10.8,2025-12-05T19:59:00Z,1.0,10.8,11.37,11.37,11.37,1.0,11.37,2025-12-03T05:00:00Z,1.0,11.37,2028-01-21,50000,0.5975,0.6066,0.0109,0.2712,-0.0099,0.2263
BTC280121C00060000,8.08,8.09,8.08,2.0,8.09,2025-11-21T05:00:00Z,15.0,8.088667,10.84,40,A,7.12,10,U,A,2025-12-08T14:49:27.719515717Z,g,8.08,2.0,2025-11-21T17:05:23.549752678Z,C,8.08,8.09,8.08,2.0,8.09,2025-11-21T17:05:00Z,15.0,8.088667,7.4,7.4,7.4,1.0,7.4,2025-11-19T05:00:00Z,6.0,7.4,2028-01-21,60000,0.5763,0.5126,0.0118,0.2487,-0.0098,0.2346
BTC270115C00060000,4.0,4.0,4.0,1.0,4.0,2025-12-08T05:00:00Z,20.0,4.0,5.47,126,A,2.43,49,A,A,2025-12-08T14:49:21.01577936Z,I,4.0,20.0,2025-12-08T14:30:03.341042777Z,I,4.0,4.0,4.0,1.0,4.0,2025-12-08T14:30:00Z,20.0,4.0,3.97,3.97,3.97,1.0,3.97,2025-12-05T05:00:00Z,1.0,3.97,2027-01-15,60000,0.5176,0.3499,0.0169,0.1125,-0.0111,0.1572
BTC251219C00069000,0.2,0.2,0.2,1.0,0.2,2025-11-03T05:00:00Z,1.0,0.2,0.23,14,S,0.0,0,?,A,2025-12-08T14:44:56.879580471Z,I,0.2,1.0,2025-11-03T16:00:44.248273262Z,C,0.2,0.2,0.2,1.0,0.2,2025-11-03T16:00:00Z,1.0,0.2,1.15,1.15,1.15,1.0,1.15,2025-10-09T04:00:00Z,1.0,1.15,2025-12-19,69000,,,,,,
BTC260618C00045000,4.8,4.8,4.8,1.0,4.8,2025-12-04T05:00:00Z,1.0,4.8,4.94,23,U,3.82,173,A,A,2025-12-08T14:49:29.363243842Z,I,4.8,1.0,2025-12-04T18:49:53.15885741Z,I,4.8,4.8,4.8,1.0,4.8,2025-12-04T18:49:00Z,1.0,4.8,4.7,4.7,4.7,1.0,4.7,2025-12-03T05:00:00Z,3.0,4.7,2026-06-18,45000,0.4993,0.4746,0.0272,0.0778,-0.0166,0.1167
BTC280121C00040000,14.32,14.32,14.0,3.0,14.0,2025-12-05T05:00:00Z,3.0,14.106667,15.02,17,B,13.02,13,U,A,2025-12-08T14:48:52.911350119Z,g,14.32,1.0,2025-12-05T18:57:29.326378948Z,J,14.32,14.32,14.32,1.0,14.32,2025-12-05T18:57:00Z,1.0,14.32,15.0,15.0,15.0,1.0,15.0,2025-12-04T05:00:00Z,1.0,15.0,2028-01-21,40000,0.5657,0.6946,0.0105,0.2977,-0.0088,0.2062
BTC260618P00051000,,,,,,,,,13.84,297,A,10.99,308,A,A,2025-12-08T14:48:52.910361065Z,,,,,,,,,,,,,,,,,,,,,,2026-06-18,51000,0.5011,-0.6579,0.025,-0.2051,-0.0101,0.1076
BTC260116C00052000,0.05,0.05,0.05,1.0,0.05,2025-12-01T05:00:00Z,3.0,0.05,0.77,165,A,0.0,0,?,A,2025-12-08T14:49:21.285655503Z,I,0.07,3.0,2025-12-01T14:32:36.237923207Z,P,0.05,0.05,0.05,1.0,0.05,2025-12-01T14:32:00Z,3.0,0.05,0.5,0.5,0.5,1.0,0.5,2025-11-20T05:00:00Z,15.0,0.5,2026-01-16,52000,,,,,,
BTC260618P00047000,8.98,8.98,8.98,1.0,8.98,2025-11-14T05:00:00Z,5.0,8.98,10.28,99,A,8.73,138,B,A,2025-12-08T14:49:21.296270212Z,g,8.98,5.0,2025-11-14T19:06:10.698141855Z,C,8.98,8.98,8.98,1.0,8.98,2025-11-14T19:06:00Z,5.0,8.98,,,,,,,,,2026-06-18,47000,0.5021,-0.5717,0.0267,-0.1715,-0.0118,0.115
BTC260116P00032000,0.4,0.4,0.4,1.0,0.4,2025-12-03T05:00:00Z,20.0,0.4,0.73,36,S,0.0,0,?, ,2025-12-08T14:48:52.908291041Z,I,0.4,20.0,2025-12-03T20:56:08.453175033Z,P,0.4,0.4,0.4,1.0,0.4,2025-12-03T20:56:00Z,20.0,0.4,0.6,0.6,0.55,3.0,0.6,2025-12-02T05:00:00Z,3.0,0.583333,2026-01-16,32000,,,,,,
BTC270115P00053000,10.6,10.6,10.6,1.0,10.6,2025-10-08T04:00:00Z,4.0,10.6,17.03,8,U,13.3,32,A,A,2025-12-08T14:49:20.484873228Z,I,10.6,4.0,2025-10-08T17:37:39.282173916Z,Z,10.6,10.6,10.6,1.0,10.6,2025-10-08T17:37:00Z,4.0,10.6,9.0,9.98,9.0,3.0,9.98,2025-10-06T04:00:00Z,6.0,9.816667,2027-01-15,53000,0.469,-0.59,0.0195,-0.4306,-0.0059,0.165
BTC251219C00059000,0.5,0.5,0.5,1.0,0.5,2025-12-03T05:00:00Z,2.0,0.5,0.73,307,A,0.0,0,?,A,2025-12-08T14:48:52.910923986Z,I,0.5,2.0,2025-12-03T14:40:35.768065565Z,D,0.5,0.5,0.5,1.0,0.5,2025-12-03T14:40:00Z,2.0,0.5,0.05,0.05,0.05,2.0,0.05,2025-11-25T05:00:00Z,5.0,0.05,2025-12-19,59000,,,,,,
BTC260320P00050000,10.2,10.31,10.2,2.0,10.31,2025-12-04T05:00:00Z,2.0,10.255,11.3,36,Z,9.81,280,A,A,2025-12-08T14:48:52.908312404Z,I,10.2,1.0,2025-12-04T20:44:09.092174163Z,I,10.2,10.2,10.2,1.0,10.2,2025-12-04T20:44:00Z,1.0,10.2,9.53,9.53,9.53,1.0,9.53,2025-12-03T05:00:00Z,1.0,9.53,2026-03-20,50000,0.4966,-0.7393,0.0306,-0.113,-0.0128,0.0694
BTC260320C00056000,0.81,0.81,0.81,1.0,0.81,2025-12-04T05:00:00Z,1.0,0.81,1.08,21,U,0.33,26,U, ,2025-12-08T14:48:52.919914658Z,a,0.81,1.0,2025-12-04T20:37:21.707361761Z,X,0.81,0.81,0.81,1.0,0.81,2025-12-04T20:37:00Z,1.0,0.81,0.75,0.75,0.75,1.0,0.75,2025-11-24T05:00:00Z,3.0,0.75,2026-03-20,56000,0.5003,0.1439,0.0212,0.0143,-0.0124,0.0484
BTC270115P00067000,,,,,,,,,29.85,13,T,25.52,3,U, ,2025-12-08T14:48:52.908519384Z,,,,,,,,,,,,,,,,,,,,,,2027-01-15,67000,0.562,-0.6904,0.0148,-0.6136,-0.0052,0.1497
BTC260116C00061000,0.15,0.15,0.15,1.0,0.15,2025-11-19T05:00:00Z,5.0,0.15,0.77,305,A,0.0,0,?,A,2025-12-08T14:48:52.909635617Z,I,0.15,5.0,2025-11-19T14:49:37.005168862Z,U,0.15,0.15,0.15,1.0,0.15,2025-11-19T14:49:00Z,5.0,0.15,0.57,0.57,0.57,2.0,0.57,2025-11-12T05:00:00Z,91.0,0.57,2026-01-16,61000,,,,,,
BTC251219C00064000,0.35,0.35,0.35,1.0,0.35,2025-11-11T05:00:00Z,10.0,0.35,0.73,310,A,0.0,0,?,A,2025-12-08T14:48:52.910923986Z,e,0.35,10.0,2025-11-11T19:41:57.883399685Z,B,0.35,0.35,0.35,1.0,0.35,2025-11-11T19:41:00Z,10.0,0.35,0.25,0.25,0.25,1.0,0.25,2025-10-30T04:00:00Z,2.0,0.25,2025-12-19,64000,,,,,,
BTC280121C00046000,12.2,12.2,12.2,1.0,12.2,2025-12-02T05:00:00Z,1.0,12.2,13.63,3,H,10.5,9,S, ,2025-12-08T14:48:52.908298572Z,a,12.2,1.0,2025-12-02T20:47:10.318214788Z,A,12.2,12.2,12.2,1.0,12.2,2025-12-02T20:47:00Z,1.0,12.2,11.0,11.72,11.0,2.0,11.72,2025-11-20T05:00:00Z,4.0,11.18,2028-01-21,46000,0.5643,0.6323,0.0113,0.2859,-0.0093,0.2217
BTC260618C00042000,6.2,6.2,5.8,3.0,5.8,2025-12-04T05:00:00Z,13.0,5.976923,6.53,367,A,4.94,26,B,A,2025-12-08T14:49:27.171123687Z,I,6.2,2.0,2025-12-04T19:06:53.408057333Z,I,6.2,6.2,6.2,1.0,6.2,2025-12-04T19:06:00Z,2.0,6.2,6.0,6.0,6.0,2.0,6.0,2025-12-03T05:00:00Z,11.0,6.0,2026-06-18,42000,0.5222,0.5547,0.0258,0.0877,-0.0174,0.1158
BTC260116P00072000,,,,,,,,,33.54,23,Z,29.77,20,U,A,2025-12-08T14:48:52.909639808Z,,,,,,,,,,,,,,,,,,,,,,2026-01-16,72000,,,,,,
BTC260618P00049000,7.55,7.55,7.55,1.0,7.55,2025-11-03T05:00:00Z,1.0,7.55,11.92,309,A,9.37,380,A,A,2025-12-08T14:49:29.956064735Z,g,7.55,1.0,2025-11-03T15:58:01.079681813Z,C,7.55,7.55,7.55,1.0,7.55,2025-11-03T15:58:00Z,1.0,7.55,,,,,,,,,2026-06-18,49000,0.4765,-0.6293,0.0271,-0.1897,-0.0101,0.1107
BTC260116C00054000,0.32,0.32,0.32,1.0,0.32,2025-11-28T05:00:00Z,1.0,0.32,0.73,171,A,0.0,0,?,A,2025-12-08T14:49:18.363457356Z,a,0.32,1.0,2025-11-28T15:25:15.381355933Z,X,0.32,0.32,0.32,1.0,0.32,2025-11-28T15:25:00Z,1.0,0.32,0.45,0.45,0.45,1.0,0.45,2025-11-20T05:00:00Z,2.0,0.45,2026-01-16,54000,,,,,,
BTC270115P00055000,18.1,18.1,17.8,2.0,17.8,2025-12-02T05:00:00Z,4.0,17.95,18.56,12,T,15.67,12,T,A,2025-12-08T14:49:12.555744971Z,a,18.1,2.0,2025-12-02T19:54:35.07836244Z,X,18.1,18.1,18.1,1.0,18.1,2025-12-02T19:54:00Z,2.0,18.1,19.0,19.0,19.0,1.0,19.0,2025-12-01T05:00:00Z,2.0,19.0,2027-01-15,55000,0.497,-0.6014,0.0183,-0.4572,-0.0062,0.1639
BTC260618P00065000,,,,,,,,,26.05,33,A,22.61,32,B, ,2025-12-08T14:46:26.840763758Z,,,,,,,,,,,,,,,,,,,,,,2026-06-18,65000,0.5091,-0.8534,0.0154,-0.3094,-0.003,0.0673
BTC260320C00025000,16.1,16.1,16.1,1.0,16.1,2025-12-08T05:00:00Z,45.0,16.1,17.28,395,A,15.08,111,A,A,2025-12-08T14:49:18.365452129Z,g,16.1,45.0,2025-12-08T14:30:55.933370681Z,C,16.1,16.1,16.1,1.0,16.1,2025-12-08T14:30:00Z,45.0,16.1,16.9,16.9,16.9,1.0,16.9,2025-11-28T05:00:00Z,25.0,16.9,2026-03-20,25000,0.708,0.9328,0.0086,0.0601,-0.0118,0.0278
BTC260116P00051000,5.85,5.85,5.8,2.0,5.8,2025-10-20T04:00:00Z,2.0,5.825,11.37,34,U,10.08,37,S, ,2025-12-08T14:49:19.346247434Z,a,5.85,1.0,2025-10-20T17:40:08.059358876Z,X,5.85,5.85,5.85,1.0,5.85,2025-10-20T17:40:00Z,1.0,5.85,5.7,5.7,5.7,1.0,5.7,2025-10-14T04:00:00Z,1.0,5.7,2026-01-16,51000,0.5265,-0.8933,0.0265,-0.05,-0.0115,0.0243
BTC270115C00034000,11.99,11.99,11.99,1.0,11.99,2025-12-05T05:00:00Z,2.0,11.99,13.74,140,A,10.71,171,A,A,2025-12-08T14:49:28.180685096Z,a,11.99,2.0,2025-12-05T20:53:57.93130563Z,B,11.99,11.99,11.99,1.0,11.99,2025-12-05T20:53:00Z,2.0,11.99,12.22,12.22,12.22,1.0,12.22,2025-11-26T05:00:00Z,1.0,12.22,2027-01-15,34000,0.517,0.745,0.0146,0.1974,-0.0104,0.1363
BTC260320P00065000,,,,,,,,,26.57,26,Z,22.98,33,A, ,2025-12-08T14:46:26.840629801Z,,,,,,,,,,,,,,,,,,,,,,2026-03-20,65000,0.6828,-0.8661,0.0148,-0.167,-0.0093,0.0461
BTC280121C00051000,17.43,17.43,17.43,1.0,17.43,2025-10-29T04:00:00Z,1.0,17.43,12.8,66,A,8.92,46,A,A,2025-12-08T14:49:27.744825781Z,a,17.43,1.0,2025-10-29T13:41:14.258350256Z,X,17.43,17.43,17.43,1.0,17.43,2025-10-29T13:41:00Z,1.0,17.43,20.0,20.0,20.0,3.0,20.0,2025-10-27T04:00:00Z,10.0,20.0,2028-01-21,51000,0.5712,0.587,0.0116,0.2726,-0.0096,0.2291
BTC251219C00035000,18.8,18.8,18.8,1.0,18.8,2025-07-18T04:00:00Z,5.0,18.8,6.44,360,X,5.02,98,A, ,2025-12-08T14:48:52.908483717Z,a,18.67,5.0,2025-07-18T15:10:29.096368059Z,X,18.8,18.8,18.8,1.0,18.8,2025-07-18T15:10:00Z,5.0,18.8,19.7,20.2,19.7,2.0,20.2,2025-07-14T04:00:00Z,9.0,19.866667,2025-12-19,35000,0.7217,0.8882,0.0376,0.0091,-0.0469,0.0133
