symbol,dailyBar_c,dailyBar_h,dailyBar_l,dailyBar_n,dailyBar_o,dailyBar_t,dailyBar_v,dailyBar_vw,latestQuote_ap,latestQuote_as,latestQuote_ax,latestQuote_bp,latestQuote_bs,latestQuote_bx,latestQuote_c,latestQuote_t,latestTrade_c,latestTrade_p,latestTrade_s,latestTrade_t,latestTrade_x,minuteBar_c,minuteBar_h,minuteBar_l,minuteBar_n,minuteBar_o,minuteBar_t,minuteBar_v,minuteBar_vw,prevDailyBar_c,prevDailyBar_h,prevDailyBar_l,prevDailyBar_n,prevDailyBar_o,prevDailyBar_t,prevDailyBar_v,prevDailyBar_vw,expires,price,impliedVolatility,greeks_delta,greeks_gamma,greeks_rho,greeks_theta,greeks_vega
BTC260320C00051000,1.4,1.6,1.4,2.0,1.6,2025-11-26T05:00:00Z,2.0,1.5,2.8,843,X,0.32,835,X, ,2025-12-04T14:43:05.250672842Z,I,1.4,1.0,2025-11-26T19:35:09.77194718Z,B,1.4,1.4,1.4,1.0,1.4,2025-11-26T19:35:00Z,1.0,1.4,1.35,1.35,1.35,1.0,1.35,2025-11-25T05:00:00Z,10.0,1.35,2026-03-20,51000,0.5061,0.263,0.0293,0.0267,-0.0181,0.0719
BTC270115C00030000,15.5,15.5,15.5,1.0,15.5,2025-12-03T05:00:00Z,1.0,15.5,16.85,117,A,14.1,58,A,A,2025-12-04T14:49:59.669420173Z,I,15.5,1.0,2025-12-03T16:56:26.554957092Z,A,15.5,15.5,15.5,1.0,15.5,2025-12-03T16:56:00Z,1.0,15.5,14.86,14.86,14.86,1.0,14.86,2025-12-02T05:00:00Z,1.0,14.86,2027-01-15,30000,0.5647,0.8108,0.0111,0.1971,-0.0098,0.1169
BTC260320C00074000,2.3,2.3,2.3,1.0,2.3,2025-10-02T04:00:00Z,2.0,2.3,2.4,322,A,0.0,0,?,A,2025-12-04T14:49:29.787572433Z,I,2.27,2.0,2025-10-02T19:22:22.302438333Z,A,2.3,2.3,2.3,1.0,2.3,2025-10-02T19:22:00Z,2.0,2.3,1.5,1.5,1.5,1.0,1.5,2025-09-23T04:00:00Z,1.0,1.5,2026-03-20,74000,,,,,,
BTC251219C00054000,0.06,0.09,0.06,2.0,0.09,2025-11-28T05:00:00Z,20.0,0.0615,0.57,336,A,0.0,0,?,O,2025-12-04T14:49:29.789582429Z,a,0.07,19.0,2025-11-28T16:36:24.90235494Z,X,0.06,0.06,0.06,1.0,0.06,2025-11-28T16:36:00Z,19.0,0.06,0.05,0.5,0.05,2.0,0.5,2025-11-24T05:00:00Z,2.0,0.275,2025-12-19,54000,,,,,,
BTC260116C00043000,1.94,2.0,1.84,7.0,1.9,2025-12-03T05:00:00Z,64.0,1.905156,2.23,207,X,0.43,786,A,A,2025-12-04T14:49:55.852870704Z,a,1.94,1.0,2025-12-03T20:34:39.966313053Z,B,1.94,1.94,1.94,1.0,1.94,2025-12-03T20:34:00Z,1.0,1.94,1.87,1.9,1.4,10.0,1.4,2025-12-02T05:00:00Z,105.0,1.44181,2026-01-16,43000,0.3763,0.3858,0.0724,0.017,-0.025,0.0537
BTC251219C00066000,0.61,0.61,0.61,1.0,0.61,2025-10-23T04:00:00Z,1.0,0.61,0.73,350,A,0.0,0,?,A,2025-12-04T14:49:29.794915248Z,a,0.61,1.0,2025-10-23T13:54:17.848392176Z,I,0.61,0.61,0.61,1.0,0.61,2025-10-23T13:54:00Z,1.0,0.61,0.77,0.77,0.77,1.0,0.77,2025-10-14T04:00:00Z,1.0,0.77,2025-12-19,66000,,,,,,
BTC270115C00065000,2.9,2.9,2.8,3.0,2.8,2025-12-01T05:00:00Z,6.0,2.866667,5.25,65,A,1.48,35,A,A,2025-12-04T14:49:47.656192935Z,a,2.9,2.0,2025-12-01T15:52:38.887359104Z,X,2.9,2.9,2.9,1.0,2.9,2025-12-01T15:52:00Z,2.0,2.9,3.8,3.8,3.8,1.0,3.8,2025-11-28T05:00:00Z,3.0,3.8,2027-01-15,65000,0.5169,0.3061,0.0157,0.1021,-0.0105,0.1515
BTC280121P00062000,,,,,,,,,27.13,12,T,23.5,1,B, ,2025-12-04T14:38:34.323906936Z,,,,,,,,,,,,,,,,,,,,,,2028-01-21,62000,0.5534,-0.5105,0.0121,-0.9845,-0.0044,0.2381
BTC260116P00020000,0.16,0.16,0.16,1.0,0.16,2025-11-21T05:00:00Z,2.0,0.16,0.73,330,A,0.0,0,?,A,2025-12-04T14:49:29.78908608Z,a,0.16,2.0,2025-11-21T20:17:47.500224653Z,J,0.16,0.16,0.16,1.0,0.16,2025-11-21T20:17:00Z,2.0,0.16,0.16,0.16,0.15,3.0,0.15,2025-11-20T05:00:00Z,4.0,0.155,2026-01-16,20000,,,,,,
BTC251219C00068000,1.15,1.15,1.15,1.0,1.15,2025-10-08T04:00:00Z,1.0,1.15,0.77,346,A,0.0,0,?,A,2025-12-04T14:49:29.794915248Z,I,1.28,1.0,2025-10-08T17:23:12.766813999Z,E,1.15,1.15,1.15,1.0,1.15,2025-10-08T17:23:00Z,1.0,1.15,,,,,,,,,2025-12-19,68000,,,,,,
BTC251219C00020000,17.28,17.35,17.27,36.0,17.35,2025-11-21T05:00:00Z,36.0,17.311389,22.1,385,A,19.63,84,A,A,2025-12-04T14:49:55.851881888Z,g,17.28,1.0,2025-11-21T15:54:21.374831542Z,C,17.28,17.28,17.28,2.0,17.28,2025-11-21T15:54:00Z,2.0,17.28,28.0,28.0,28.0,1.0,28.0,2025-10-22T04:00:00Z,1.0,28.0,2025-12-19,20000,,,,,,
BTC260320C00054000,0.75,0.8,0.75,2.0,0.8,2025-12-01T05:00:00Z,7.0,0.785714,1.43,32,B,0.68,18,Z,A,2025-12-04T14:49:27.403441014Z,I,0.75,2.0,2025-12-01T19:44:10.982755624Z,U,0.75,0.75,0.75,1.0,0.75,2025-12-01T19:44:00Z,2.0,0.75,1.23,1.45,1.23,3.0,1.45,2025-11-26T05:00:00Z,9.0,1.36,2026-03-20,54000,0.4993,0.1952,0.0251,0.0201,-0.015,0.0608
BTC260320P00057000,,,,,,,,,17.92,10,S,14.7,20,S, ,2025-12-04T14:30:02.948801421Z,,,,,,,,,,,,,,,,,,,,,,2026-03-20,57000,0.5157,-0.8455,0.0209,-0.1478,-0.0076,0.0524
BTC260320C00043000,2.75,2.75,2.75,1.0,2.75,2025-12-02T05:00:00Z,1.0,2.75,4.14,129,B,3.02,174,A,A,2025-12-04T14:49:55.853923294Z,a,2.75,1.0,2025-12-02T15:37:33.945407907Z,A,2.75,2.75,2.75,1.0,2.75,2025-12-02T15:37:00Z,1.0,2.75,3.6,4.0,3.6,2.0,4.0,2025-11-28T05:00:00Z,7.0,3.885714,2026-03-20,43000,0.487,0.4923,0.0372,0.0481,-0.0219,0.0879
BTC270115C00071000,2.75,2.75,2.75,1.0,2.75,2025-12-02T05:00:00Z,1.0,2.75,4.58,62,A,1.47,63,A,A,2025-12-04T14:50:07.343089405Z,f,2.75,1.0,2025-12-02T17:37:27.68584649Z,J,2.75,2.75,2.75,1.0,2.75,2025-12-02T17:37:00Z,1.0,2.75,6.7,6.7,6.7,1.0,6.7,2025-10-14T04:00:00Z,1.0,6.7,2027-01-15,71000,0.5455,0.2729,0.0141,0.0907,-0.0104,0.1435
BTC260618P00047000,8.98,8.98,8.98,1.0,8.98,2025-11-14T05:00:00Z,5.0,8.98,9.82,30,B,8.39,356,A,A,2025-12-04T14:50:05.117094632Z,g,8.98,5.0,2025-11-14T19:06:10.698141855Z,C,8.98,8.98,8.98,1.0,8.98,2025-11-14T19:06:00Z,5.0,8.98,,,,,,,,,2026-06-18,47000,0.4874,-0.5623,0.027,-0.1724,-0.0115,0.1181
BTC260116C00065000,0.3,0.3,0.3,1.0,0.3,2025-12-02T05:00:00Z,3.0,0.3,0.37,14,B,0.0,0,?, ,2025-12-04T14:30:02.381585987Z,I,0.27,3.0,2025-12-02T17:15:43.599604407Z,M,0.3,0.3,0.3,1.0,0.3,2025-12-02T17:15:00Z,3.0,0.3,0.13,0.13,0.13,1.0,0.13,2025-11-25T05:00:00Z,1.0,0.13,2026-01-16,65000,,,,,,
BTC251219C00034000,6.57,6.57,6.57,1.0,6.57,2025-12-02T05:00:00Z,1.0,6.57,7.92,361,A,6.6,67,A,A,2025-12-04T14:49:55.853094654Z,k,6.57,1.0,2025-12-02T15:15:20.745119186Z,C,6.57,6.57,6.57,1.0,6.57,2025-12-02T15:15:00Z,1.0,6.57,5.12,5.12,5.12,1.0,5.12,2025-11-24T05:00:00Z,1.0,5.12,2025-12-19,34000,0.76,0.9006,0.0277,0.0122,-0.0398,0.0145
BTC280121C00051000,17.43,17.43,17.43,1.0,17.43,2025-10-29T04:00:00Z,1.0,17.43,12.65,22,A,8.88,35,A,A,2025-12-04T14:50:03.683768357Z,a,17.43,1.0,2025-10-29T13:41:14.258350256Z,X,17.43,17.43,17.43,1.0,17.43,2025-10-29T13:41:00Z,1.0,17.43,20.0,20.0,20.0,3.0,20.0,2025-10-27T04:00:00Z,10.0,20.0,2028-01-21,51000,0.5539,0.5855,0.0118,0.2808,-0.0094,0.2327
BTC280121C00075000,5.0,5.1,5.0,3.0,5.1,2025-12-01T05:00:00Z,6.0,5.016667,7.81,61,A,4.22,39,A,A,2025-12-04T14:49:49.803714298Z,I,5.0,1.0,2025-12-01T15:44:15.258107182Z,Q,5.0,5.0,5.0,2.0,5.0,2025-12-01T15:44:00Z,5.0,5.0,5.73,5.73,5.73,1.0,5.73,2025-11-24T05:00:00Z,9.0,5.73,2028-01-21,75000,0.543,0.3889,0.0118,0.2107,-0.0089,0.2289
BTC260320C00063000,2.49,2.49,2.49,1.0,2.49,2025-10-17T04:00:00Z,10.0,2.49,2.57,17,B,0.0,0,?, ,2025-12-04T14:30:02.515834542Z,a,2.49,10.0,2025-10-17T14:14:40.519369582Z,X,2.49,2.49,2.49,1.0,2.49,2025-10-17T14:14:00Z,10.0,2.49,4.22,4.22,4.22,1.0,4.22,2025-10-10T04:00:00Z,8.0,4.22,2026-03-20,63000,,,,,,
BTC260618C00058000,,,,,,,,,3.77,484,A,0.43,469,A,A,2025-12-04T14:50:04.354022678Z,,,,,,,,,,,,,,,,,,,,,,2026-06-18,58000,0.5365,0.2601,0.0202,0.0458,-0.0142,0.0972
BTC280121C00070000,6.94,6.94,6.94,1.0,6.94,2025-11-17T05:00:00Z,1.0,6.94,8.33,25,A,4.94,17,A,A,2025-12-04T14:49:49.256654429Z,g,6.94,1.0,2025-11-17T16:00:48.185448237Z,A,6.94,6.94,6.94,1.0,6.94,2025-11-17T16:00:00Z,1.0,6.94,8.72,8.72,8.72,1.0,8.72,2025-11-04T05:00:00Z,3.0,8.72,2028-01-21,70000,0.5393,0.42,0.0121,0.2247,-0.009,0.2334
BTC270115C00069000,,,,,,,,,4.57,60,A,0.98,53,A,A,2025-12-04T14:49:55.852839029Z,,,,,,,,,,,,,,,,,,,,,,2027-01-15,69000,0.5117,0.265,0.0148,0.0899,-0.0096,0.1414
BTC270115C00070000,2.5,2.5,2.5,1.0,2.5,2025-12-01T05:00:00Z,6.0,2.5,4.66,62,A,1.62,51,A,A,2025-12-04T14:49:45.773062332Z,I,2.5,6.0,2025-12-01T15:33:48.763374982Z,I,2.5,2.5,2.5,1.0,2.5,2025-12-01T15:33:00Z,6.0,2.5,2.95,2.95,2.95,1.0,2.95,2025-11-25T05:00:00Z,1.0,2.95,2027-01-15,70000,0.5454,0.281,0.0143,0.0931,-0.0105,0.1456
BTC260320P00060000,12.6,12.6,12.6,1.0,12.6,2025-09-25T04:00:00Z,1.0,12.6,20.55,33,U,17.55,33,U, ,2025-12-04T14:34:22.007596399Z,I,12.64,1.0,2025-09-25T13:30:00.72274144Z,X,12.6,12.6,12.6,1.0,12.6,2025-09-25T13:30:00Z,1.0,12.6,12.23,12.23,12.23,2.0,12.23,2025-09-22T04:00:00Z,34.0,12.23,2026-03-20,60000,0.5199,-0.883,0.0172,-0.1602,-0.005,0.0433
BTC260618P00060000,22.15,22.15,22.15,2.0,22.15,2025-12-01T05:00:00Z,2.0,22.15,20.52,56,B,17.65,25,Z,A,2025-12-04T14:35:05.675933449Z,n,22.15,1.0,2025-12-01T14:40:58.104070203Z,C,22.15,22.15,22.15,2.0,22.15,2025-12-01T14:40:00Z,2.0,22.15,21.3,21.3,21.3,1.0,21.3,2025-11-19T05:00:00Z,2.0,21.3,2026-06-18,60000,0.4552,-0.8224,0.0191,-0.2831,-0.0038,0.078
BTC260618P00030000,1.71,1.71,1.71,1.0,1.71,2025-12-01T05:00:00Z,1.0,1.71,1.93,60,A,0.07,1118,A,A,2025-12-04T14:50:04.140363974Z,f,1.71,1.0,2025-12-01T14:34:27.511422138Z,X,1.71,1.71,1.71,1.0,1.71,2025-12-01T14:34:00Z,1.0,1.71,1.93,1.93,1.93,1.0,1.93,2025-11-26T05:00:00Z,1.0,1.93,2026-06-18,30000,0.4585,-0.1255,0.015,-0.0329,-0.0066,0.0619
BTC260116P00074000,,,,,,,,,35.61,23,Z,30.39,20,B,A,2025-12-04T14:46:43.144002568Z,,,,,,,,,,,,,,,,,,,,,,2026-01-16,74000,,,,,,
BTC260320P00051000,6.7,6.7,6.0,3.0,6.0,2025-10-13T04:00:00Z,13.0,6.646154,12.18,81,X,9.95,110,C,A,2025-12-04T14:49:54.908472195Z,g,6.7,10.0,2025-10-13T15:57:47.551149567Z,C,6.7,6.7,6.7,1.0,6.7,2025-10-13T15:57:00Z,10.0,6.7,5.5,5.5,5.5,1.0,5.5,2025-10-09T04:00:00Z,13.0,5.5,2026-03-20,51000,0.4982,-0.7416,0.0294,-0.1202,-0.0125,0.0712
BTC260618P00049000,7.55,7.55,7.55,1.0,7.55,2025-11-03T05:00:00Z,1.0,7.55,11.25,136,B,9.76,136,B, ,2025-12-04T14:50:08.961614543Z,g,7.55,1.0,2025-11-03T15:58:01.079681813Z,C,7.55,7.55,7.55,1.0,7.55,2025-11-03T15:58:00Z,1.0,7.55,,,,,,,,,2026-06-18,49000,0.4869,-0.608,0.0263,-0.1899,-0.0108,0.1151
BTC251219C00030000,9.9,9.9,9.9,1.0,9.9,2025-11-26T05:00:00Z,1.0,9.9,12.2,396,A,9.9,86,A,A,2025-12-04T14:50:09.739594035Z,I,9.92,1.0,2025-11-26T18:39:04.611099454Z,I,9.9,9.9,9.9,1.0,9.9,2025-11-26T18:39:00Z,1.0,9.9,8.54,8.54,8.54,1.0,8.54,2025-11-25T05:00:00Z,25.0,8.54,2025-12-19,30000,0.8966,0.9643,0.0106,0.0117,-0.0224,0.0065
BTC251219C00072000,0.4,0.4,0.4,1.0,0.4,2025-10-20T04:00:00Z,1.0,0.4,0.73,351,A,0.0,0,?,A,2025-12-04T14:49:29.786890995Z,I,0.4,1.0,2025-10-20T19:07:24.986788101Z,I,0.4,0.4,0.4,1.0,0.4,2025-10-20T19:07:00Z,1.0,0.4,0.56,0.56,0.56,1.0,0.56,2025-10-14T04:00:00Z,1.0,0.56,2025-12-19,72000,,,,,,
BTC260618C00050000,3.19,3.19,3.19,1.0,3.19,2025-12-02T05:00:00Z,3.0,3.19,4.059,187,A,2.78,66,A,A,2025-12-04T14:50:07.081151184Z,a,3.19,3.0,2025-12-02T19:27:37.499839209Z,C,3.19,3.19,3.19,1.0,3.19,2025-12-02T19:27:00Z,3.0,3.19,3.6,3.6,3.6,4.0,3.6,2025-11-28T05:00:00Z,102.0,3.6,2026-06-18,50000,0.5158,0.3853,0.0247,0.0662,-0.0163,0.1146
BTC280121C00065000,8.25,8.25,8.25,1.0,8.25,2025-11-17T05:00:00Z,4.0,8.25,9.26,48,A,5.69,39,A,A,2025-12-04T14:49:54.692441727Z,a,8.25,4.0,2025-11-17T15:20:45.129368923Z,X,8.25,8.25,8.25,1.0,8.25,2025-11-17T15:20:00Z,4.0,8.25,10.5,10.5,10.5,1.0,10.5,2025-11-04T05:00:00Z,1.0,10.5,2028-01-21,65000,0.5407,0.458,0.0123,0.2399,-0.0092,0.2368
BTC251219C00053000,0.26,0.26,0.26,1.0,0.26,2025-12-01T05:00:00Z,3.0,0.26,0.73,347,A,0.03,1,U,A,2025-12-04T14:49:29.795271725Z,g,0.26,3.0,2025-12-01T16:52:54.751140021Z,C,0.26,0.26,0.26,1.0,0.26,2025-12-01T16:52:00Z,3.0,0.26,0.11,0.11,0.11,1.0,0.11,2025-11-24T05:00:00Z,1.0,0.11,2025-12-19,53000,0.9538,0.1081,0.0235,0.0017,-0.0494,0.0154
BTC260116C00031000,8.3,8.3,8.3,1.0,8.3,2025-12-01T05:00:00Z,1.0,8.3,11.35,364,C,9.82,79,A,A,2025-12-04T14:50:08.590084158Z,I,8.24,1.0,2025-12-01T16:36:31.562640894Z,P,8.3,8.3,8.3,1.0,8.3,2025-12-01T16:36:00Z,1.0,8.3,9.6,9.6,9.6,1.0,9.6,2025-11-26T05:00:00Z,1.0,9.6,2026-01-16,31000,0.7206,0.8964,0.0178,0.0307,-0.0239,0.0253
BTC260116C00041000,2.9,3.0,2.9,2.0,3.0,2025-12-03T05:00:00Z,7.0,2.914286,4.14,767,A,2.18,294,A,A,2025-12-04T14:50:01.393990927Z,I,2.9,6.0,2025-12-03T15:29:28.00623187Z,X,2.9,2.9,2.9,1.0,2.9,2025-12-03T15:29:00Z,6.0,2.9,2.45,2.85,2.12,15.0,2.15,2025-12-02T05:00:00Z,30.0,2.387333,2026-01-16,41000,0.5592,0.5419,0.0506,0.0224,-0.0382,0.0557
BTC251219C00057000,0.17,0.17,0.17,1.0,0.17,2025-12-03T05:00:00Z,1.0,0.17,0.43,564,A,0.0,0,?,A,2025-12-04T14:49:29.787021641Z,f,0.17,1.0,2025-12-03T19:08:23.895288888Z,M,0.17,0.17,0.17,1.0,0.17,2025-12-03T19:08:00Z,1.0,0.17,0.18,0.18,0.18,1.0,0.18,2025-11-13T05:00:00Z,1.0,0.18,2025-12-19,57000,,,,,,
BTC251219P00050000,10.99,10.99,10.99,2.0,10.99,2025-12-02T05:00:00Z,2.0,10.99,10.82,28,U,8.05,35,A,A,2025-12-04T14:46:43.143610096Z,g,10.99,1.0,2025-12-02T14:32:06.640432881Z,C,10.99,10.99,10.99,2.0,10.99,2025-12-02T14:32:00Z,2.0,10.99,12.33,12.33,11.5,2.0,11.5,2025-12-01T05:00:00Z,10.0,12.247,2025-12-19,50000,0.811,-0.8711,0.0313,-0.0185,-0.0424,0.0174
BTC260116P00054000,14.0,14.0,14.0,1.0,14.0,2025-11-19T05:00:00Z,1.0,14.0,15.14,16,S,10.88,16,S, ,2025-12-04T14:30:02.791996832Z,I,14.0,1.0,2025-11-19T14:30:02.190474968Z,D,14.0,14.0,14.0,1.0,14.0,2025-11-19T14:30:00Z,1.0,14.0,11.8,11.8,11.8,1.0,11.8,2025-11-14T05:00:00Z,10.0,11.8,2026-01-16,54000,0.4714,-0.9463,0.0165,-0.0609,-0.003,0.0153
BTC270115P00040000,8.0,8.0,8.0,1.0,8.0,2025-12-02T05:00:00Z,1.0,8.0,8.78,43,A,5.66,30,S,A,2025-12-04T14:49:29.791045941Z,g,8.0,1.0,2025-12-02T15:12:01.050056466Z,C,8.0,8.0,8.0,1.0,8.0,2025-12-02T15:12:00Z,1.0,8.0,8.8,8.8,8.8,1.0,8.8,2025-12-01T05:00:00Z,1.0,8.8,2027-01-15,40000,0.5056,-0.3523,0.017,-0.2411,-0.0079,0.1603
BTC251219P00060000,12.5,12.5,12.5,1.0,12.5,2025-10-21T04:00:00Z,1.0,12.5,20.0,37,U,18.04,37,Z,A,2025-12-04T14:46:43.142884454Z,g,12.5,1.0,2025-10-21T13:40:03.531830166Z,C,12.5,12.5,12.5,1.0,12.5,2025-10-21T13:40:00Z,1.0,12.5,13.0,13.0,13.0,1.0,13.0,2025-10-16T04:00:00Z,1.0,13.0,2025-12-19,60000,0.672,-0.9969,0.0017,-0.0246,0.0046,0.0008
BTC270115P00033000,4.48,4.48,4.48,1.0,4.48,2025-12-02T05:00:00Z,1.0,4.48,5.78,44,A,2.48,30,S,A,2025-12-04T14:49:46.746543718Z,a,4.48,1.0,2025-12-02T15:11:00.090733089Z,C,4.48,4.48,4.48,1.0,4.48,2025-12-02T15:11:00Z,1.0,4.48,4.14,4.14,4.14,1.0,4.14,2025-11-28T05:00:00Z,1.0,4.14,2027-01-15,33000,0.5229,-0.2318,0.0135,-0.1517,-0.0072,0.1317
BTC251219C00056000,0.06,0.06,0.06,1.0,0.06,2025-12-03T05:00:00Z,1.0,0.06,0.73,537,A,0.0,0,?,A,2025-12-04T14:49:29.793095844Z,f,0.06,1.0,2025-12-03T19:09:59.322393282Z,X,0.06,0.06,0.06,1.0,0.06,2025-12-03T19:09:00Z,1.0,0.06,0.29,0.29,0.29,1.0,0.29,2025-11-19T05:00:00Z,1.0,0.29,2025-12-19,56000,,,,,,
BTC260320P00052000,14.62,14.62,14.62,1.0,14.62,2025-12-01T05:00:00Z,1.0,14.62,13.39,10,S,10.45,20,S, ,2025-12-04T14:30:02.918639171Z,f,14.62,1.0,2025-12-01T14:34:27.511422138Z,X,14.62,14.62,14.62,1.0,14.62,2025-12-01T14:34:00Z,1.0,14.62,7.3,7.3,6.6,4.0,7.18,2025-10-13T04:00:00Z,23.0,7.217391,2026-03-20,52000,0.5033,-0.7614,0.0279,-0.125,-0.0118,0.0683
BTC251219P00063000,,,,,,,,,23.06,39,X,20.88,28,U, ,2025-12-04T14:48:45.533507433Z,,,,,,,,,,,,,,,,,,,,,,2025-12-19,63000,,,,,,
BTC270115P00065000,18.53,18.53,18.53,1.0,18.53,2025-10-10T04:00:00Z,1.0,18.53,26.57,15,B,23.0,21,A,A,2025-12-04T14:50:01.45291394Z,f,18.53,1.0,2025-10-10T15:31:47.560211828Z,W,18.53,18.53,18.53,1.0,18.53,2025-10-10T15:31:00Z,1.0,18.53,21.8,22.1,21.8,8.0,22.03,2025-07-07T04:00:00Z,150.0,21.925733,2027-01-15,65000,0.4985,-0.7072,0.016,-0.5988,-0.0041,0.1485
BTC280121P00059000,,,,,,,,,24.58,29,A,20.94,35,A,A,2025-12-04T14:49:56.355908734Z,,,,,,,,,,,,,,,,,,,,,,2028-01-21,59000,0.5389,-0.4942,0.0124,-0.9158,-0.0045,0.2381
BTC260320P00044000,8.0,8.0,8.0,1.0,8.0,2025-12-01T05:00:00Z,1.0,8.0,6.52,331,A,5.09,351,A,A,2025-12-04T14:50:03.942703878Z,I,8.0,1.0,2025-12-01T17:29:45.06248532Z,P,8.0,8.0,8.0,1.0,8.0,2025-12-01T17:29:00Z,1.0,8.0,7.55,7.55,7.55,4.0,7.55,2025-11-24T05:00:00Z,7.0,7.55,2026-03-20,44000,0.482,-0.5441,0.0373,-0.0815,-0.017,0.0874
BTC260116C00055000,0.25,0.25,0.17,3.0,0.23,2025-12-02T05:00:00Z,12.0,0.226667,0.73,215,A,0.0,0,?,A,2025-12-04T14:50:08.084129275Z,g,0.25,1.0,2025-12-02T17:48:24.027389496Z,J,0.25,0.25,0.25,1.0,0.25,2025-12-02T17:48:00Z,1.0,0.25,0.35,0.35,0.05,2.0,0.05,2025-12-01T05:00:00Z,10.0,0.2,2026-01-16,55000,,,,,,
BTC270115C00032000,,,,,,,,,16.81,22,M,12.81,8,B, ,2025-12-04T14:49:28.828861459Z,,,,,,,,,,,,,,,,,,,,,,2027-01-15,32000,0.6015,0.7773,0.0115,0.1893,-0.0111,0.1287
BTC251219P00027000,,,,,,,,,0.77,322,A,0.0,0,?,A,2025-12-04T14:49:29.789231647Z,,,,,,,,,,,,,,,,,,,,,,2025-12-19,27000,,,,,,
BTC251219P00030000,0.13,0.13,0.1,3.0,0.1,2025-12-02T05:00:00Z,3.0,0.11,0.73,1,J,0.0,0,?, ,2025-12-04T14:30:02.773006024Z,g,0.13,1.0,2025-12-02T19:04:00.880606737Z,C,0.13,0.13,0.13,1.0,0.13,2025-12-02T19:04:00Z,1.0,0.13,0.15,0.2,0.12,7.0,0.12,2025-12-01T05:00:00Z,108.0,0.197037,2025-12-19,30000,,,,,,
BTC260116C00046000,1.14,1.14,1.14,1.0,1.14,2025-12-03T05:00:00Z,1.0,1.14,1.33,228,X,0.67,114,A,A,2025-12-04T14:50:07.7721715Z,f,1.14,1.0,2025-12-03T17:07:56.399403867Z,I,1.14,1.14,1.14,1.0,1.14,2025-12-03T17:07:00Z,1.0,1.14,0.71,0.75,0.67,4.0,0.67,2025-12-02T05:00:00Z,15.0,0.71,2026-01-16,46000,0.4718,0.2681,0.0498,0.0117,-0.0264,0.0462
BTC280121P00041000,11.23,11.23,11.23,1.0,11.23,2025-12-03T05:00:00Z,1.0,11.23,12.52,32,A,9.04,45,A,A,2025-12-04T14:49:52.74914281Z,n,11.23,1.0,2025-12-03T14:39:01.496032749Z,C,11.23,11.23,11.23,1.0,11.23,2025-12-03T14:39:00Z,1.0,11.23,8.97,8.97,8.97,1.0,8.97,2025-11-04T05:00:00Z,1.0,8.97,2028-01-21,41000,0.5358,-0.3172,0.0111,-0.5063,-0.0052,0.2127
BTC260116P00058000,9.72,9.72,9.72,2.0,9.72,2025-09-08T04:00:00Z,3.0,9.72,18.87,25,Z,14.78,20,B,A,2025-12-04T14:49:55.852771191Z,g,9.72,2.0,2025-09-08T15:06:24.005804194Z,C,9.72,9.72,9.72,2.0,9.72,2025-09-08T15:06:00Z,3.0,9.72,10.68,10.68,10.68,1.0,10.68,2025-09-04T04:00:00Z,3.0,10.68,2026-01-16,58000,,,,,,
BTC260320P00073000,,,,,,,,,34.55,23,Z,30.47,20,Z, ,2025-12-04T14:48:04.984580553Z,,,,,,,,,,,,,,,,,,,,,,2026-03-20,73000,0.8359,-0.8502,0.0126,-0.1954,-0.0134,0.0513
BTC251219P00042000,2.6,3.4,2.6,9.0,3.38,2025-12-02T05:00:00Z,16.0,2.98875,2.37,71,X,0.82,98,A,A,2025-12-04T14:50:01.371975335Z,I,2.6,1.0,2025-12-02T19:42:26.016381301Z,M,2.6,2.6,2.6,1.0,2.6,2025-12-02T19:42:00Z,1.0,2.6,4.9,5.1,4.9,2.0,5.1,2025-12-01T05:00:00Z,2.0,5.0,2025-12-19,42000,0.2947,-0.6524,0.1512,-0.0116,-0.0271,0.0306
BTC270115P00054000,,,,,,,,,18.07,51,A,15.08,36,B,A,2025-12-04T14:50:01.606599816Z,,,,,,,,,,,,,,,,,,,,,,2027-01-15,54000,0.5234,-0.5629,0.0174,-0.4415,-0.0073,0.1701
BTC260618C00060000,1.47,1.47,1.47,1.0,1.47,2025-12-02T05:00:00Z,1.0,1.47,3.58,484,A,0.27,1008,A,A,2025-12-04T14:50:04.277505683Z,g,1.47,1.0,2025-12-02T14:42:19.852105081Z,C,1.47,1.47,1.47,1.0,1.47,2025-12-02T14:42:00Z,1.0,1.47,1.74,1.74,1.74,1.0,1.74,2025-11-25T05:00:00Z,1.0,1.74,2026-06-18,60000,0.5473,0.2398,0.0189,0.0423,-0.0138,0.0931
BTC251219P00035000,0.25,0.41,0.21,7.0,0.25,2025-12-03T05:00:00Z,35.0,0.261143,0.47,44,S,0.07,39,M, ,2025-12-04T14:48:20.79977584Z,I,0.25,1.0,2025-12-03T20:59:31.586369103Z,A,0.25,0.25,0.25,1.0,0.25,2025-12-03T20:59:00Z,1.0,0.25,0.3,0.41,0.28,10.0,0.41,2025-12-02T05:00:00Z,23.0,0.355217,2025-12-19,35000,0.641,-0.1013,0.0333,-0.0018,-0.0309,0.0147
