symbol,impliedVolatility,greeks_delta,greeks_gamma,greeks_rho,greeks_theta,greeks_vega,dailyBar_c,dailyBar_h,dailyBar_l,dailyBar_n,dailyBar_o,dailyBar_t,dailyBar_v,dailyBar_vw,latestQuote_ap,latestQuote_as,latestQuote_ax,latestQuote_bp,latestQuote_bs,latestQuote_bx,latestQuote_c,latestQuote_t,latestTrade_c,latestTrade_p,latestTrade_s,latestTrade_t,latestTrade_x,minuteBar_c,minuteBar_h,minuteBar_l,minuteBar_n,minuteBar_o,minuteBar_t,minuteBar_v,minuteBar_vw,prevDailyBar_c,prevDailyBar_h,prevDailyBar_l,prevDailyBar_n,prevDailyBar_o,prevDailyBar_t,prevDailyBar_v,prevDailyBar_vw,expires,price
BTC260116C00036000,0.5175,0.7333,0.0458,0.0296,-0.0287,0.0455,3.72,3.72,3.72,1.0,3.72,2025-12-01T05:00:00Z,3.0,3.72,5.47,371,X,4.37,605,A,A,2025-12-02T14:50:46.646496853Z,f,3.72,3.0,2025-12-01T16:38:14.636717625Z,M,3.72,3.72,3.72,1.0,3.72,2025-12-01T16:38:00Z,3.0,3.72,6.1,6.1,6.1,1.0,6.1,2025-11-28T05:00:00Z,1.0,6.1,2026-01-16,36000
BTC260320C00052000,0.5294,0.2191,0.026,0.0219,-0.0163,0.0634,0.95,1.12,0.95,5.0,1.12,2025-12-01T05:00:00Z,11.0,1.028182,1.38,16,U,1.12,5,D,A,2025-12-02T14:48:17.713974901Z,I,0.95,1.0,2025-12-01T16:35:02.752428079Z,U,0.95,0.95,0.95,1.0,0.95,2025-12-01T16:35:00Z,1.0,0.95,1.2,1.2,1.2,1.0,1.2,2025-11-25T05:00:00Z,3.0,1.2,2026-03-20,52000
BTC251219C00047000,0.5724,0.0905,0.0335,0.0016,-0.0238,0.0139,0.2,0.2,0.2,1.0,0.2,2025-12-02T05:00:00Z,3.0,0.2,0.32,43,P,0.07,71,C,A,2025-12-02T14:50:50.368286571Z,I,0.2,3.0,2025-12-02T14:30:01.520884885Z,X,0.2,0.2,0.2,1.0,0.2,2025-12-02T14:30:00Z,3.0,0.2,0.11,0.11,0.05,3.0,0.05,2025-12-01T05:00:00Z,12.0,0.09,2025-12-19,47000
BTC280121C00035000,0.6009,0.7439,0.0093,0.2872,-0.0084,0.1857,14.5,14.5,14.3,2.0,14.3,2025-12-01T05:00:00Z,2.0,14.4,17.72,53,A,14.12,77,A,A,2025-12-02T14:50:17.011561491Z,I,14.5,1.0,2025-12-01T19:06:39.987746445Z,I,14.5,14.5,14.5,1.0,14.5,2025-12-01T19:06:00Z,1.0,14.5,16.6,16.6,16.4,2.0,16.4,2025-11-28T05:00:00Z,2.0,16.5,2028-01-21,35000
BTC260320C00030000,0.6198,0.845,0.0179,0.0659,-0.017,0.0512,10.21,10.21,10.21,1.0,10.21,2025-12-01T05:00:00Z,1.0,10.21,12.19,753,X,9.94,602,A, ,2025-12-02T14:51:03.183534006Z,g,10.21,1.0,2025-12-01T14:33:50.381437739Z,C,10.21,10.21,10.21,1.0,10.21,2025-12-01T14:33:00Z,1.0,10.21,12.4,12.4,12.4,1.0,12.4,2025-11-28T05:00:00Z,10.0,12.4,2026-03-20,30000
BTC260320C00066000,,,,,,,,,,,,,,,0.73,134,B,0.0,0,?, ,2025-12-02T14:50:54.1134817Z,,,,,,,,,,,,,,,,,,,,,,2026-03-20,66000
BTC270115C00073000,0.5497,0.2421,0.0136,0.0787,-0.0094,0.1305,,,,,,,,,3.94,71,A,1.12,51,A,A,2025-12-02T14:50:12.045669531Z,,,,,,,,,,,,,,,,,,,,,,2027-01-15,73000
BTC260618P00057000,0.587,-0.7218,0.0197,-0.2565,-0.0097,0.0976,,,,,,,,,19.87,34,A,17.73,35,A, ,2025-12-02T14:35:06.618425484Z,,,,,,,,,,,,,,,,,,,,,,2026-06-18,57000
BTC270115C00037000,0.562,0.6811,0.0152,0.1798,-0.0118,0.1492,10.0,10.0,10.0,1.0,10.0,2025-12-01T05:00:00Z,2.0,10.0,12.44,107,A,9.24,188,A,A,2025-12-02T14:50:57.076638741Z,I,9.81,2.0,2025-12-01T18:32:03.8763336Z,M,10.0,10.0,10.0,1.0,10.0,2025-12-01T18:32:00Z,2.0,10.0,,,,,,,,,2027-01-15,37000
BTC260320C00062000,0.5609,0.0983,0.0144,0.01,-0.01,0.0372,1.15,1.15,1.15,1.0,1.15,2025-11-28T05:00:00Z,5.0,1.15,0.87,96,A,0.12,142,A,A,2025-12-02T14:50:59.865664386Z,I,1.08,5.0,2025-11-28T15:45:01.795626511Z,M,1.15,1.15,1.15,1.0,1.15,2025-11-28T15:45:00Z,5.0,1.15,0.6,0.64,0.6,3.0,0.63,2025-11-26T05:00:00Z,9.0,0.623333,2026-03-20,62000
BTC260618C00058000,0.5573,0.2469,0.0195,0.0422,-0.0137,0.0918,,,,,,,,,3.65,509,A,0.28,563,A,A,2025-12-02T14:51:00.810002409Z,,,,,,,,,,,,,,,,,,,,,,2026-06-18,58000
BTC251219P00044000,0.5615,-0.7943,0.0595,-0.0169,-0.0362,0.0243,6.6,6.6,6.6,1.0,6.6,2025-12-01T05:00:00Z,1.0,6.6,5.5,89,X,4.45,84,X, ,2025-12-02T14:50:07.323338647Z,I,6.6,1.0,2025-12-01T17:31:49.897655784Z,H,6.6,6.6,6.6,1.0,6.6,2025-12-01T17:31:00Z,1.0,6.6,4.12,4.12,4.0,2.0,4.0,2025-11-28T05:00:00Z,2.0,4.06,2025-12-19,44000
BTC260320P00075000,0.9276,-0.8409,0.0122,-0.2049,-0.0152,0.0521,28.2,28.2,28.2,1.0,28.2,2025-11-03T05:00:00Z,2.0,28.2,38.23,1,J,33.88,22,Z, ,2025-12-02T14:48:03.812773693Z,I,28.19,2.0,2025-11-03T16:20:49.488647639Z,I,28.2,28.2,28.2,1.0,28.2,2025-11-03T16:20:00Z,2.0,28.2,28.58,28.58,28.58,1.0,28.58,2025-10-17T04:00:00Z,3.0,28.58,2026-03-20,75000
BTC251219C00063000,,,,,,,1.39,1.39,1.39,1.0,1.39,2025-10-10T04:00:00Z,1.0,1.39,0.73,403,A,0.0,0,?,A,2025-12-02T14:48:02.586576948Z,a,1.39,1.0,2025-10-10T18:52:05.546368928Z,X,1.39,1.39,1.39,1.0,1.39,2025-10-10T18:52:00Z,1.0,1.39,2.17,2.17,2.17,1.0,2.17,2025-10-08T04:00:00Z,1.0,2.17,2025-12-19,63000
BTC270115C00027000,0.5996,0.8355,0.0099,0.1845,-0.0091,0.1035,,,,,,,,,18.16,38,A,14.87,13,M,A,2025-12-02T14:50:46.484119416Z,,,,,,,,,,,,,,,,,,,,,,2027-01-15,27000
BTC270115C00035000,0.5552,0.7136,0.0147,0.1851,-0.0112,0.1422,11.56,11.56,11.56,1.0,11.56,2025-11-26T05:00:00Z,15.0,11.56,13.05,63,A,10.24,36,A,A,2025-12-02T14:51:00.201560953Z,f,11.56,15.0,2025-11-26T15:48:34.051036715Z,M,11.56,11.56,11.56,1.0,11.56,2025-11-26T15:48:00Z,15.0,11.56,10.94,10.94,10.94,2.0,10.94,2025-11-25T05:00:00Z,5.0,10.94,2027-01-15,35000
BTC260116C00054000,,,,,,,0.32,0.32,0.32,1.0,0.32,2025-11-28T05:00:00Z,1.0,0.32,0.73,676,A,0.0,0,?,A,2025-12-02T14:50:59.597179445Z,a,0.32,1.0,2025-11-28T15:25:15.381355933Z,X,0.32,0.32,0.32,1.0,0.32,2025-11-28T15:25:00Z,1.0,0.32,0.45,0.45,0.45,1.0,0.45,2025-11-20T05:00:00Z,2.0,0.45,2026-01-16,54000
BTC260618C00040000,0.5237,0.583,0.0256,0.0915,-0.0167,0.1134,5.24,5.4,5.08,7.0,5.4,2025-12-01T05:00:00Z,41.0,5.272195,6.68,453,X,5.61,250,A, ,2025-12-02T14:51:03.183519093Z,a,5.24,1.0,2025-12-01T20:30:22.861365361Z,X,5.24,5.24,5.24,1.0,5.24,2025-12-01T20:30:00Z,1.0,5.24,6.7,7.3,6.7,6.0,7.3,2025-11-28T05:00:00Z,42.0,6.991667,2026-06-18,40000
BTC251219C00028000,,,,,,,,,,,,,,,12.74,407,A,10.08,139,A,A,2025-12-02T14:51:01.334437359Z,,,,,,,,,,,,,,,,,,,,,,2025-12-19,28000
BTC270115C00053000,0.5285,0.4292,0.0178,0.1316,-0.0117,0.164,6.2,6.2,6.2,1.0,6.2,2025-11-17T05:00:00Z,2.0,6.2,6.71,81,A,3.68,39,A,A,2025-12-02T14:50:23.913399885Z,I,6.2,2.0,2025-11-17T18:02:11.019207416Z,I,6.2,6.2,6.2,1.0,6.2,2025-11-17T18:02:00Z,2.0,6.2,8.79,8.79,8.79,1.0,8.79,2025-11-05T05:00:00Z,1.0,8.79,2027-01-15,53000
BTC251219P00066000,,,,,,,,,,,,,,,28.87,10,S,24.16,10,S, ,2025-12-02T14:30:03.878758352Z,,,,,,,,,,,,,,,,,,,,,,2025-12-19,66000
BTC260618C00056000,0.5207,0.2518,0.0211,0.0436,-0.013,0.0927,,,,,,,,,2.28,43,A,1.53,132,A,A,2025-12-02T14:51:00.260574103Z,,,,,,,,,,,,,,,,,,,,,,2026-06-18,56000
BTC260618P00058000,0.5991,-0.728,0.0191,-0.263,-0.0097,0.0965,,,,,,,,,21.01,39,C,18.49,39,X,A,2025-12-02T14:50:51.444376371Z,,,,,,,,,,,,,,,,,,,,,,2026-06-18,58000
BTC270115C00056000,0.5286,0.3911,0.0174,0.1217,-0.0114,0.1604,4.3,4.3,4.3,1.0,4.3,2025-11-21T05:00:00Z,3.0,4.3,6.02,205,A,3.13,191,A,A,2025-12-02T14:51:02.92437377Z,I,4.3,3.0,2025-11-21T14:30:00.96272389Z,X,4.3,4.3,4.3,1.0,4.3,2025-11-21T14:30:00Z,3.0,4.3,10.6,10.6,10.6,1.0,10.6,2025-10-29T04:00:00Z,1.0,10.6,2027-01-15,56000
BTC270115C00033000,0.5696,0.7461,0.0135,0.1863,-0.0109,0.1339,,,,,,,,,14.47,62,A,11.17,39,A,A,2025-12-02T14:51:01.358349666Z,,,,,,,,,,,,,,,,,,,,,,2027-01-15,33000
BTC260618P00049000,0.5209,-0.6256,0.025,-0.1978,-0.0108,0.1102,7.55,7.55,7.55,1.0,7.55,2025-11-03T05:00:00Z,1.0,7.55,12.98,382,A,10.58,434,A,A,2025-12-02T14:50:55.272947617Z,g,7.55,1.0,2025-11-03T15:58:01.079681813Z,C,7.55,7.55,7.55,1.0,7.55,2025-11-03T15:58:00Z,1.0,7.55,,,,,,,,,2026-06-18,49000
BTC260618C00053000,0.5146,0.296,0.0231,0.0508,-0.014,0.1005,3.64,3.64,3.64,1.0,3.64,2025-11-14T05:00:00Z,5.0,3.64,2.67,31,S,1.98,162,A,A,2025-12-02T14:51:00.112396226Z,g,3.64,5.0,2025-11-14T19:06:10.698141855Z,C,3.64,3.64,3.64,1.0,3.64,2025-11-14T19:06:00Z,5.0,3.64,,,,,,,,,2026-06-18,53000
BTC270115P00049000,0.5036,-0.5267,0.0189,-0.3834,-0.007,0.1663,11.95,11.95,11.95,1.0,11.95,2025-10-17T04:00:00Z,1.0,11.95,14.93,24,A,11.93,28,A,A,2025-12-02T14:50:50.957316105Z,f,11.95,1.0,2025-10-17T16:01:15.887134704Z,I,11.95,11.95,11.95,1.0,11.95,2025-10-17T16:01:00Z,1.0,11.95,,,,,,,,,2027-01-15,49000
BTC251219C00050000,0.6539,0.0556,0.0202,0.001,-0.0186,0.0096,0.07,0.1,0.06,6.0,0.1,2025-12-01T05:00:00Z,56.0,0.090536,0.22,37,P,0.03,11,D, ,2025-12-02T14:51:02.059411052Z,g,0.07,1.0,2025-12-01T16:04:14.761299039Z,C,0.07,0.07,0.07,1.0,0.07,2025-12-01T16:04:00Z,1.0,0.07,0.13,0.18,0.1,6.0,0.15,2025-11-28T05:00:00Z,37.0,0.124324,2025-12-19,50000
BTC280121P00058000,0.5402,-0.5017,0.0128,-0.909,-0.0042,0.2302,,,,,,,,,24.75,5,S,20.72,26,A,A,2025-12-02T14:50:09.343355505Z,,,,,,,,,,,,,,,,,,,,,,2028-01-21,58000
BTC260320P00052000,0.559,-0.7638,0.0257,-0.1288,-0.0126,0.0662,14.62,14.62,14.62,1.0,14.62,2025-12-01T05:00:00Z,1.0,14.62,14.7,67,A,12.1,62,X, ,2025-12-02T14:48:02.58364937Z,f,14.62,1.0,2025-12-01T14:34:27.511422138Z,X,14.62,14.62,14.62,1.0,14.62,2025-12-01T14:34:00Z,1.0,14.62,7.3,7.3,6.6,4.0,7.18,2025-10-13T04:00:00Z,23.0,7.217391,2026-03-20,52000
BTC280121P00062000,0.5596,-0.5231,0.0123,-1.0002,-0.0041,0.2298,,,,,,,,,27.71,5,C,24.61,12,T, ,2025-12-02T14:49:17.666933877Z,,,,,,,,,,,,,,,,,,,,,,2028-01-21,62000
BTC280121C00070000,0.5446,0.4075,0.0124,0.2113,-0.0087,0.224,6.94,6.94,6.94,1.0,6.94,2025-11-17T05:00:00Z,1.0,6.94,7.81,28,A,4.58,46,A,A,2025-12-02T14:51:02.564585749Z,g,6.94,1.0,2025-11-17T16:00:48.185448237Z,A,6.94,6.94,6.94,1.0,6.94,2025-11-17T16:00:00Z,1.0,6.94,8.72,8.72,8.72,1.0,8.72,2025-11-04T05:00:00Z,3.0,8.72,2028-01-21,70000
BTC251219P00039000,0.5222,-0.4292,0.0883,-0.0086,-0.0494,0.0334,1.52,1.52,1.35,2.0,1.35,2025-12-02T05:00:00Z,2.0,1.435,1.58,66,P,1.43,17,C, ,2025-12-02T14:51:05.825893038Z,a,1.52,1.0,2025-12-02T14:34:09.605357932Z,X,1.52,1.52,1.52,1.0,1.52,2025-12-02T14:34:00Z,1.0,1.52,2.3,2.55,2.18,3.0,2.18,2025-12-01T05:00:00Z,4.0,2.395,2025-12-19,39000
BTC270115P00025000,0.5241,-0.121,0.0092,-0.0726,-0.0048,0.0841,1.7,1.7,1.7,1.0,1.7,2025-11-26T05:00:00Z,1.0,1.7,2.97,25,A,0.43,26,A,O,2025-12-02T14:50:30.044144938Z,f,1.7,1.0,2025-11-26T15:29:26.791153846Z,W,1.7,1.7,1.7,1.0,1.7,2025-11-26T15:29:00Z,1.0,1.7,2.25,2.25,2.1,5.0,2.25,2025-11-20T05:00:00Z,26.0,2.123077,2027-01-15,25000
BTC260116C00034000,0.4812,0.8401,0.0365,0.0332,-0.0208,0.0337,6.0,6.0,6.0,1.0,6.0,2025-11-25T05:00:00Z,3.0,6.0,6.97,644,A,5.5,752,X,A,2025-12-02T14:50:55.687780441Z,I,6.0,3.0,2025-11-25T20:13:38.955449087Z,I,6.0,6.0,6.0,1.0,6.0,2025-11-25T20:13:00Z,3.0,6.0,5.0,5.3,5.0,3.0,5.3,2025-11-21T05:00:00Z,7.0,5.071429,2026-01-16,34000
BTC251219P00029000,,,,,,,0.35,0.35,0.31,2.0,0.31,2025-11-21T05:00:00Z,3.0,0.323333,0.43,499,A,0.0,0,?,A,2025-12-02T14:48:02.586747462Z,a,0.35,1.0,2025-11-21T19:00:24.322373029Z,X,0.35,0.35,0.35,1.0,0.35,2025-11-21T19:00:00Z,1.0,0.35,1.7,1.7,1.7,1.0,1.7,2025-08-07T04:00:00Z,1.0,1.7,2025-12-19,29000
BTC260116C00049000,0.4996,0.1316,0.0308,0.0059,-0.0169,0.0296,0.5,0.5,0.5,1.0,0.5,2025-11-24T05:00:00Z,2.0,0.5,0.82,325,A,0.03,844,A,A,2025-12-02T14:50:43.59410877Z,I,0.48,2.0,2025-11-24T14:37:20.561442427Z,I,0.5,0.5,0.5,1.0,0.5,2025-11-24T14:37:00Z,2.0,0.5,0.67,0.67,0.67,1.0,0.67,2025-11-20T05:00:00Z,1.0,0.67,2026-01-16,49000
BTC251219C00038000,0.5288,0.6573,0.0816,0.0109,-0.0512,0.0313,2.6,2.6,2.55,3.0,2.55,2025-12-02T05:00:00Z,40.0,2.5975,2.85,87,X,2.42,155,A,A,2025-12-02T14:51:08.058276106Z,I,2.6,8.0,2025-12-02T14:32:04.53939769Z,U,2.6,2.6,2.6,2.0,2.6,2025-12-02T14:32:00Z,38.0,2.6,1.7,2.03,1.5,15.0,2.03,2025-12-01T05:00:00Z,80.0,1.709625,2025-12-19,38000
BTC251219P00080000,,,,,,,,,,,,,,,41.87,1,X,39.83,1,X, ,2025-12-02T14:30:01.511983667Z,,,,,,,,,,,,,,,,,,,,,,2025-12-19,80000
BTC260320C00045000,0.5205,0.3888,0.0343,0.0376,-0.0211,0.0823,1.93,2.76,1.91,12.0,2.76,2025-12-01T05:00:00Z,114.0,2.192982,3.22,609,A,2.029,300,A,A,2025-12-02T14:50:50.51717885Z,f,1.93,8.0,2025-12-01T19:54:32.086390295Z,X,1.93,1.93,1.93,1.0,1.93,2025-12-01T19:54:00Z,8.0,1.93,2.99,2.99,2.99,1.0,2.99,2025-11-28T05:00:00Z,1.0,2.99,2026-03-20,45000
BTC251219P00045000,0.6203,-0.8158,0.0504,-0.0178,-0.0373,0.0227,5.06,5.1,4.4,15.0,4.6,2025-11-28T05:00:00Z,34.0,4.740882,6.62,108,C,5.28,73,X,A,2025-12-02T14:51:02.883250652Z,a,5.06,1.0,2025-11-28T17:56:29.999365214Z,X,5.06,5.06,5.06,1.0,5.06,2025-11-28T17:56:00Z,1.0,5.06,5.6,5.6,5.6,1.0,5.6,2025-11-26T05:00:00Z,3.0,5.6,2025-12-19,45000
BTC251219P00049000,0.7632,-0.8888,0.0292,-0.0209,-0.0314,0.0161,9.75,9.75,9.75,1.0,9.75,2025-12-02T05:00:00Z,1.0,9.75,10.56,37,A,8.98,38,U,A,2025-12-02T14:41:22.506052994Z,g,9.75,1.0,2025-12-02T14:32:15.323849771Z,A,9.75,9.75,9.75,1.0,9.75,2025-12-02T14:32:00Z,1.0,9.75,8.08,8.08,8.08,1.0,8.08,2025-11-28T05:00:00Z,4.0,8.08,2025-12-19,49000
BTC251219P00059000,,,,,,,,,,,,,,,20.92,32,Z,18.74,35,U,A,2025-12-02T14:41:22.506093012Z,,,,,,,,,,,,,,,,,,,,,,2025-12-19,59000
BTC251219P00057000,,,,,,,,,,,,,,,19.24,31,U,16.3,34,U,A,2025-12-02T14:41:22.506138637Z,,,,,,,,,,,,,,,,,,,,,,2025-12-19,57000
BTC280121C00046000,0.5706,0.6244,0.0115,0.2774,-0.0092,0.2189,11.0,11.72,11.0,2.0,11.72,2025-11-20T05:00:00Z,4.0,11.18,13.4,20,A,9.93,8,B,A,2025-12-02T14:50:24.354521905Z,I,11.0,3.0,2025-11-20T17:44:49.915564555Z,T,11.0,11.0,11.0,1.0,11.0,2025-11-20T17:44:00Z,3.0,11.0,12.9,12.9,12.9,1.0,12.9,2025-11-18T05:00:00Z,1.0,12.9,2028-01-21,46000
BTC280121P00051000,0.5594,-0.4283,0.0122,-0.7501,-0.005,0.2264,12.55,12.55,12.55,2.0,12.55,2025-09-22T04:00:00Z,20.0,12.55,20.37,21,A,16.02,41,A,A,2025-12-02T14:49:48.541399423Z,f,12.55,10.0,2025-09-22T19:01:37.008018842Z,M,12.55,12.55,12.55,2.0,12.55,2025-09-22T19:01:00Z,20.0,12.55,11.94,11.94,11.94,1.0,11.94,2025-09-16T04:00:00Z,1.0,11.94,2028-01-21,51000
BTC251219P00062000,,,,,,,11.65,11.65,11.65,1.0,11.65,2025-08-14T04:00:00Z,1.0,11.65,24.38,34,A,21.37,35,A,A,2025-12-02T14:41:22.506002765Z,f,11.65,1.0,2025-08-14T14:19:00.805209005Z,M,11.65,11.65,11.65,1.0,11.65,2025-08-14T14:19:00Z,1.0,11.65,,,,,,,,,2025-12-19,62000
BTC260116P00075000,,,,,,,22.0,22.0,22.0,1.0,22.0,2025-10-03T04:00:00Z,3.0,22.0,37.15,10,J,33.73,20,B, ,2025-12-02T14:48:50.265433362Z,I,22.0,3.0,2025-10-03T13:31:33.570626847Z,I,22.0,22.0,22.0,1.0,22.0,2025-10-03T13:31:00Z,3.0,22.0,24.95,24.95,24.95,2.0,24.95,2025-09-08T04:00:00Z,3.0,24.95,2026-01-16,75000
BTC260320C00068000,,,,,,,2.0,2.0,2.0,1.0,2.0,2025-10-16T04:00:00Z,1.0,2.0,0.77,157,A,0.0,0,?,A,2025-12-02T14:50:42.170193006Z,I,2.0,1.0,2025-10-16T15:43:42.665324873Z,I,2.0,2.0,2.0,1.0,2.0,2025-10-16T15:43:00Z,1.0,2.0,3.1,3.1,3.1,1.0,3.1,2025-10-10T04:00:00Z,1.0,3.1,2026-03-20,68000
BTC260320C00043000,0.4917,0.4423,0.0374,0.0428,-0.0208,0.0847,3.6,4.0,3.6,2.0,4.0,2025-11-28T05:00:00Z,7.0,3.885714,3.57,157,A,2.43,411,A,A,2025-12-02T14:50:55.809941385Z,I,3.6,2.0,2025-11-28T17:05:08.600215087Z,U,3.6,3.6,3.6,1.0,3.6,2025-11-28T17:05:00Z,2.0,3.6,3.2,3.2,3.2,1.0,3.2,2025-11-24T05:00:00Z,1.0,3.2,2026-03-20,43000
BTC270115P00058000,0.5671,-0.6091,0.0162,-0.5064,-0.0069,0.1604,,,,,,,,,22.63,12,T,19.68,12,T,A,2025-12-02T14:48:37.772739204Z,,,,,,,,,,,,,,,,,,,,,,2027-01-15,58000
BTC260618C00030000,0.5636,0.8202,0.016,0.1104,-0.0129,0.0762,11.51,11.51,11.51,1.0,11.51,2025-11-26T05:00:00Z,1.0,11.51,13.08,361,X,10.97,541,A,A,2025-12-02T14:50:50.260813122Z,a,11.51,1.0,2025-11-26T17:10:35.302291315Z,E,11.51,11.51,11.51,1.0,11.51,2025-11-26T17:10:00Z,1.0,11.51,20.32,20.32,20.32,1.0,20.32,2025-10-30T04:00:00Z,1.0,20.32,2026-06-18,30000
BTC251219C00048000,,,,,,,0.15,0.15,0.15,3.0,0.15,2025-12-01T05:00:00Z,3.0,0.15,0.33,20,P,0.0,0,?, ,2025-12-02T14:30:02.360734902Z,a,0.15,1.0,2025-12-01T20:13:55.458725155Z,C,0.15,0.15,0.15,1.0,0.15,2025-12-01T20:13:00Z,1.0,0.15,0.12,0.25,0.12,4.0,0.25,2025-11-28T05:00:00Z,28.0,0.238214,2025-12-19,48000
BTC251219C00054000,,,,,,,0.06,0.09,0.06,2.0,0.09,2025-11-28T05:00:00Z,20.0,0.0615,0.53,386,A,0.0,0,?,A,2025-12-02T14:48:02.586481708Z,a,0.07,19.0,2025-11-28T16:36:24.90235494Z,X,0.06,0.06,0.06,1.0,0.06,2025-11-28T16:36:00Z,19.0,0.06,0.05,0.5,0.05,2.0,0.5,2025-11-24T05:00:00Z,2.0,0.275,2025-12-19,54000
BTC260618C00051000,0.5165,0.3331,0.0242,0.0565,-0.0148,0.1057,8.4,8.4,8.4,1.0,8.4,2025-10-29T04:00:00Z,7.0,8.4,4.08,508,A,1.37,564,A,A,2025-12-02T14:50:59.242775545Z,I,8.4,7.0,2025-10-29T14:14:28.520135125Z,B,8.4,8.4,8.4,1.0,8.4,2025-10-29T14:14:00Z,7.0,8.4,,,,,,,,,2026-06-18,51000
BTC270115P00068000,0.5851,-0.6938,0.0144,-0.6378,-0.0051,0.1466,,,,,,,,,31.33,10,B,27.74,12,T,A,2025-12-02T14:48:30.010578841Z,,,,,,,,,,,,,,,,,,,,,,2027-01-15,68000
BTC280121P00055000,0.5603,-0.4643,0.0123,-0.8409,-0.0047,0.2293,,,,,,,,,23.58,22,A,18.47,18,A,A,2025-12-02T14:50:47.542447637Z,,,,,,,,,,,,,,,,,,,,,,2028-01-21,55000
BTC251219P00041000,0.5518,-0.5967,0.0824,-0.0122,-0.0507,0.033,3.9,3.9,3.4,2.0,3.4,2025-12-01T05:00:00Z,9.0,3.844444,3.33,568,A,2.12,320,X,A,2025-12-02T14:50:54.9703307Z,f,3.9,8.0,2025-12-01T16:36:01.508265272Z,J,3.9,3.9,3.9,1.0,3.9,2025-12-01T16:36:00Z,8.0,3.9,1.75,1.85,1.75,6.0,1.81,2025-11-28T05:00:00Z,41.0,1.79439,2025-12-19,41000
BTC270115C00036000,0.5591,0.6972,0.0149,0.1824,-0.0115,0.1459,10.55,10.55,10.55,2.0,10.55,2025-11-25T05:00:00Z,5.0,10.55,12.85,55,A,9.63,44,A,A,2025-12-02T14:51:05.235855916Z,g,10.55,3.0,2025-11-25T19:35:06.439569746Z,C,10.55,10.55,10.55,2.0,10.55,2025-11-25T19:35:00Z,5.0,10.55,11.2,11.2,11.1,3.0,11.15,2025-11-24T05:00:00Z,3.0,11.15,2027-01-15,36000
BTC260116C00058000,,,,,,,0.4,0.4,0.4,1.0,0.4,2025-11-25T05:00:00Z,5.0,0.4,0.77,423,A,0.0,0,?,A,2025-12-02T14:48:02.58486052Z,I,0.4,5.0,2025-11-25T14:32:09.455893339Z,B,0.4,0.4,0.4,1.0,0.4,2025-11-25T14:32:00Z,5.0,0.4,0.53,0.53,0.53,1.0,0.53,2025-11-20T05:00:00Z,1.0,0.53,2026-01-16,58000
BTC260320P00040000,0.4665,-0.4531,0.0396,-0.0649,-0.0161,0.0851,3.98,3.98,3.98,1.0,3.98,2025-12-02T05:00:00Z,1.0,3.98,5.05,478,A,3.02,857,A,A,2025-12-02T14:50:50.847655415Z,g,3.98,1.0,2025-12-02T14:33:24.290370766Z,C,3.98,3.98,3.98,1.0,3.98,2025-12-02T14:33:00Z,1.0,3.98,5.23,5.23,4.88,4.0,4.88,2025-12-01T05:00:00Z,9.0,5.14,2026-03-20,40000
BTC260116P00059000,0.8567,-0.8791,0.0169,-0.0673,-0.0208,0.0279,,,,,,,,,21.78,23,Z,17.98,20,Z, ,2025-12-02T14:50:13.458331375Z,,,,,,,,,,,,,,,,,,,,,,2026-01-16,59000
BTC251219P00033000,0.7844,-0.1245,0.0307,-0.0025,-0.0398,0.0175,0.4,0.45,0.4,6.0,0.43,2025-12-01T05:00:00Z,27.0,0.42963,0.72,351,A,0.17,19,B,A,2025-12-02T14:50:57.78135409Z,a,0.4,1.0,2025-12-01T20:56:35.998162116Z,J,0.4,0.4,0.4,1.0,0.4,2025-12-01T20:56:00Z,1.0,0.4,0.3,0.45,0.3,16.0,0.45,2025-11-26T05:00:00Z,378.0,0.392963,2025-12-19,33000
BTC280121C00043000,0.5746,0.6558,0.0111,0.2831,-0.009,0.2124,13.64,13.64,13.64,1.0,13.64,2025-11-28T05:00:00Z,1.0,13.64,14.39,29,A,10.88,40,A,A,2025-12-02T14:50:59.995875398Z,a,13.64,1.0,2025-11-28T15:28:22.380358642Z,X,13.64,13.64,13.64,1.0,13.64,2025-11-28T15:28:00Z,1.0,13.64,14.8,15.2,14.8,3.0,15.06,2025-11-14T05:00:00Z,3.0,15.02,2028-01-21,43000
BTC260320C00041000,0.4814,0.5111,0.0386,0.0489,-0.0208,0.0856,3.1,3.4,3.0,6.0,3.22,2025-12-01T05:00:00Z,45.0,3.056444,4.44,371,A,2.86,822,X, ,2025-12-02T14:48:02.122824933Z,a,3.1,6.0,2025-12-01T17:43:37.730150648Z,A,3.1,3.1,3.1,1.0,3.1,2025-12-01T17:43:00Z,6.0,3.1,5.5,5.5,4.9,7.0,4.9,2025-11-28T05:00:00Z,12.0,5.4,2026-03-20,41000
BTC260618P00035000,0.511,-0.2877,0.023,-0.0795,-0.0113,0.0991,3.9,3.9,3.6,3.0,3.7,2025-12-01T05:00:00Z,7.0,3.828571,3.93,187,N,2.67,662,A,A,2025-12-02T14:50:55.952295335Z,f,3.9,5.0,2025-12-01T20:59:00.80647284Z,M,3.9,3.9,3.9,1.0,3.9,2025-12-01T20:59:00Z,5.0,3.9,3.1,3.1,3.1,1.0,3.1,2025-11-28T05:00:00Z,1.0,3.1,2026-06-18,35000
