symbol,dailyBar_c,dailyBar_h,dailyBar_l,dailyBar_n,dailyBar_o,dailyBar_t,dailyBar_v,dailyBar_vw,latestQuote_ap,latestQuote_as,latestQuote_ax,latestQuote_bp,latestQuote_bs,latestQuote_bx,latestQuote_c,latestQuote_t,latestTrade_c,latestTrade_p,latestTrade_s,latestTrade_t,latestTrade_x,minuteBar_c,minuteBar_h,minuteBar_l,minuteBar_n,minuteBar_o,minuteBar_t,minuteBar_v,minuteBar_vw,prevDailyBar_c,prevDailyBar_h,prevDailyBar_l,prevDailyBar_n,prevDailyBar_o,prevDailyBar_t,prevDailyBar_v,prevDailyBar_vw,expires,price,impliedVolatility,greeks_delta,greeks_gamma,greeks_rho,greeks_theta,greeks_vega
BTC270115P00037000,6.0,6.0,6.0,1.0,6.0,2025-11-17T05:00:00Z,1.0,6.0,8.18,13,E,4.48,16,U,A,2025-11-20T19:45:48.206266782Z,a,6.0,1.0,2025-11-17T18:45:38.545362401Z,X,6.0,6.0,6.0,1.0,6.0,2025-11-17T18:45:00Z,1.0,6.0,4.84,4.84,4.84,1.0,4.84,2025-11-07T05:00:00Z,1.0,4.84,2027-01-15,37000,0.4897,-0.3414,0.0182,-0.2241,-0.0069,0.1512
BTC251121C00040000,0.08,0.6,0.08,17.0,0.6,2025-11-20T05:00:00Z,208.0,0.255433,0.17,28,P,0.07,30,P, ,2025-11-20T19:37:04.343498356Z,g,0.08,1.0,2025-11-20T19:10:12.155695237Z,A,0.08,0.08,0.08,1.0,0.08,2025-11-20T19:10:00Z,1.0,0.08,0.55,0.8,0.15,16.0,0.8,2025-11-19T05:00:00Z,82.0,0.604634,2025-11-21,40000,0.761,0.1534,0.1549,0.0002,-0.1815,0.0048
BTC280121C00054000,14.0,14.0,14.0,1.0,14.0,2025-10-16T04:00:00Z,8.0,14.0,11.48,36,A,7.44,13,E,A,2025-11-20T20:00:38.6512149Z,e,14.0,8.0,2025-10-16T19:54:12.418494959Z,B,14.0,14.0,14.0,1.0,14.0,2025-10-16T19:54:00Z,8.0,14.0,18.9,18.9,18.9,2.0,18.9,2025-10-09T04:00:00Z,10.0,18.9,2028-01-21,54000,0.5832,0.5458,0.012,0.2492,-0.0093,0.224
BTC280121P00047000,14.38,14.38,14.38,2.0,14.38,2025-11-17T05:00:00Z,2.0,14.38,16.52,37,A,13.26,26,P,A,2025-11-20T20:00:47.217536725Z,a,14.38,1.0,2025-11-17T14:53:33.480833356Z,E,14.38,14.38,14.38,2.0,14.38,2025-11-17T14:53:00Z,2.0,14.38,10.85,10.85,10.85,1.0,10.85,2025-10-13T04:00:00Z,2.0,10.85,2028-01-21,47000,0.5101,-0.4204,0.0136,-0.6731,-0.0043,0.221
BTC270115P00055000,14.0,14.0,14.0,1.0,14.0,2025-10-14T04:00:00Z,2.0,14.0,20.65,12,E,17.04,13,E,A,2025-11-20T19:37:04.230698789Z,I,14.0,2.0,2025-10-14T13:30:16.95140531Z,A,14.0,14.0,14.0,1.0,14.0,2025-10-14T13:30:00Z,2.0,14.0,11.7,11.7,11.7,1.0,11.7,2025-10-08T04:00:00Z,1.0,11.7,2027-01-15,55000,0.5226,-0.6138,0.0178,-0.489,-0.0057,0.1577
BTC260116P00039000,,,,,,,,,3.72,104,N,2.12,916,X,A,2025-11-20T20:00:46.602115924Z,,,,,,,,,,,,,,,,,,,,,,2026-01-16,39000,0.4479,-0.4876,0.0587,-0.0338,-0.0214,0.0605
BTC251219C00052000,0.15,0.15,0.15,1.0,0.15,2025-11-19T05:00:00Z,1.0,0.15,0.72,738,A,0.03,74,B, ,2025-11-20T19:59:08.615702018Z,a,0.15,1.0,2025-11-19T19:08:56.632359Z,X,0.15,0.15,0.15,1.0,0.15,2025-11-19T19:08:00Z,1.0,0.15,0.2,0.3,0.15,17.0,0.22,2025-11-17T05:00:00Z,119.0,0.196471,2025-12-19,52000,0.7755,0.1026,0.0213,0.0028,-0.0262,0.0193
BTC260618P00046000,,,,,,,,,10.65,12,P,8.9,432,A,A,2025-11-20T20:00:46.629365915Z,,,,,,,,,,,,,,,,,,,,,,2026-06-18,46000,0.4678,-0.6076,0.0282,-0.1904,-0.0091,0.1119
BTC270115P00031000,,,,,,,,,4.78,32,P,1.97,60,A,A,2025-11-20T20:00:24.739283151Z,,,,,,,,,,,,,,,,,,,,,,2027-01-15,31000,0.4753,-0.2261,0.0154,-0.139,-0.0058,0.1239
BTC260618P00030000,1.7,1.7,1.7,1.0,1.7,2025-11-10T05:00:00Z,1.0,1.7,2.62,13,M,1.73,315,A,A,2025-11-20T20:00:46.551550227Z,I,1.67,1.0,2025-11-10T19:41:01.556538611Z,E,1.7,1.7,1.7,1.0,1.7,2025-11-10T19:41:00Z,1.0,1.7,,,,,,,,,2026-06-18,30000,0.5493,-0.1975,0.0174,-0.0561,-0.0096,0.0809
BTC270115C00066000,,,,,,,,,4.84,62,A,2.48,60,A,A,2025-11-20T19:59:54.090811137Z,,,,,,,,,,,,,,,,,,,,,,2027-01-15,66000,0.5875,0.3155,0.0147,0.0974,-0.011,0.1465
BTC260116P00042000,,,,,,,,,5.6,266,X,3.84,804,X, ,2025-11-20T19:58:21.482153863Z,,,,,,,,,,,,,,,,,,,,,,2026-01-16,42000,0.4291,-0.6599,0.0563,-0.0469,-0.0177,0.0556
BTC251219P00035000,0.9,0.9,0.77,4.0,0.8,2025-11-20T05:00:00Z,4.0,0.8425,1.08,1,C,0.77,267,X,O,2025-11-20T20:00:34.99487107Z,g,0.9,1.0,2025-11-20T17:57:04.026861935Z,C,0.9,0.9,0.9,2.0,0.9,2025-11-20T17:57:00Z,2.0,0.9,0.88,0.9,0.8,3.0,0.9,2025-11-19T05:00:00Z,3.0,0.86,2025-12-19,35000,0.5471,-0.244,0.053,-0.0082,-0.0309,0.0339
BTC251121C00042000,0.13,0.13,0.02,4.0,0.02,2025-11-20T05:00:00Z,5.0,0.066,0.08,41,P,0.0,0,?, ,2025-11-20T19:45:48.206137227Z,g,0.12,1.0,2025-11-20T15:34:27.258154742Z,C,0.13,0.13,0.13,1.0,0.13,2025-11-20T15:34:00Z,1.0,0.13,0.1,0.15,0.05,9.0,0.12,2025-11-19T05:00:00Z,16.0,0.1175,2025-11-21,42000,,,,,,
BTC251121C00070000,0.05,0.05,0.05,1.0,0.05,2025-11-10T05:00:00Z,1.0,0.05,0.03,42,P,0.0,0,?, ,2025-11-20T19:37:04.342986257Z,I,0.05,1.0,2025-11-10T14:47:26.974129121Z,U,0.05,0.05,0.05,1.0,0.05,2025-11-10T14:47:00Z,1.0,0.05,0.06,0.06,0.06,1.0,0.06,2025-11-06T05:00:00Z,1.0,0.06,2025-11-21,70000,,,,,,
BTC260116C00055000,0.4,0.4,0.35,3.0,0.35,2025-11-20T05:00:00Z,32.0,0.398438,0.52,43,P,0.0,0,?, ,2025-11-20T19:53:47.979899435Z,f,0.4,1.0,2025-11-20T16:05:49.455703118Z,I,0.4,0.4,0.4,1.0,0.4,2025-11-20T16:05:00Z,1.0,0.4,0.4,0.4,0.35,20.0,0.4,2025-11-19T05:00:00Z,26.0,0.39,2026-01-16,55000,,,,,,
BTC251219P00055000,12.23,12.23,12.23,1.0,12.23,2025-11-14T05:00:00Z,1.0,12.23,18.14,27,X,15.07,20,B, ,2025-11-20T19:56:21.511040143Z,k,12.23,1.0,2025-11-14T15:38:09.857719843Z,M,12.23,12.23,12.23,1.0,12.23,2025-11-14T15:38:00Z,1.0,12.23,6.43,6.43,6.43,1.0,6.43,2025-10-29T04:00:00Z,1.0,6.43,2025-12-19,55000,0.7208,-0.9511,0.013,-0.0422,-0.0079,0.011
BTC260618C00046000,,,,,,,,,5.49,377,A,3.44,7,U,A,2025-11-20T20:00:38.881839584Z,,,,,,,,,,,,,,,,,,,,,,2026-06-18,46000,0.5857,0.4453,0.0232,0.0726,-0.0173,0.115
BTC251219C00080000,0.55,0.55,0.55,14.0,0.55,2025-11-03T05:00:00Z,14.0,0.55,0.07,5,I,0.0,0,?, ,2025-11-20T16:10:39.59074713Z,I,0.55,1.0,2025-11-03T14:48:33.646065293Z,T,0.55,0.55,0.55,14.0,0.55,2025-11-03T14:48:00Z,14.0,0.55,0.53,0.53,0.53,1.0,0.53,2025-10-09T04:00:00Z,6.0,0.53,2025-12-19,80000,,,,,,
BTC251219P00051000,4.3,4.3,4.3,1.0,4.3,2025-10-29T04:00:00Z,1.0,4.3,13.17,40,B,11.48,40,B,A,2025-11-20T19:56:47.038862487Z,I,4.3,1.0,2025-10-29T19:30:37.915597166Z,U,4.3,4.3,4.3,1.0,4.3,2025-10-29T19:30:00Z,1.0,4.3,3.4,3.4,3.4,1.0,3.4,2025-10-27T04:00:00Z,1.0,3.4,2025-12-19,51000,,,,,,
BTC260116P00050000,11.42,11.42,11.42,1.0,11.42,2025-11-20T05:00:00Z,2.0,11.42,12.53,78,X,10.64,68,A,A,2025-11-20T19:58:40.960484166Z,g,11.42,2.0,2025-11-20T17:47:29.574716581Z,C,11.42,11.42,11.42,1.0,11.42,2025-11-20T17:47:00Z,2.0,11.42,9.38,9.46,9.38,2.0,9.46,2025-11-18T05:00:00Z,2.0,9.42,2026-01-16,50000,0.4534,-0.9121,0.0232,-0.0727,-0.0046,0.0242
BTC270115C00026000,17.5,17.5,17.5,2.0,17.5,2025-11-19T05:00:00Z,24.0,17.5,18.78,75,A,14.84,35,A,A,2025-11-20T20:00:07.317881198Z,I,17.5,12.0,2025-11-19T20:20:52.085173645Z,N,17.5,17.5,17.5,2.0,17.5,2025-11-19T20:20:00Z,24.0,17.5,24.66,24.66,24.66,1.0,24.66,2025-10-30T04:00:00Z,5.0,24.66,2027-01-15,26000,0.6475,0.8328,0.0094,0.1747,-0.0094,0.1032
BTC270115P00065000,18.53,18.53,18.53,1.0,18.53,2025-10-10T04:00:00Z,1.0,18.53,29.36,25,P,25.25,25,B, ,2025-11-20T19:45:48.209739037Z,f,18.53,1.0,2025-10-10T15:31:47.560211828Z,W,18.53,18.53,18.53,1.0,18.53,2025-10-10T15:31:00Z,1.0,18.53,21.8,22.1,21.8,8.0,22.03,2025-07-07T04:00:00Z,150.0,21.925733,2027-01-15,65000,0.5496,-0.7019,0.0153,-0.6256,-0.0041,0.1429
BTC270115P00074000,,,,,,,,,36.58,13,E,33.47,14,E,A,2025-11-20T19:57:59.377652331Z,,,,,,,,,,,,,,,,,,,,,,2027-01-15,74000,0.5512,-0.772,0.0133,-0.7456,-0.002,0.1245
BTC260320P00040000,4.8,4.8,4.2,3.0,4.2,2025-11-20T05:00:00Z,27.0,4.268519,5.48,56,X,4.67,509,A,A,2025-11-20T20:00:05.282111596Z,g,4.8,2.0,2025-11-20T17:47:29.574721562Z,C,4.8,4.8,4.8,1.0,4.8,2025-11-20T17:47:00Z,2.0,4.8,4.8,4.8,4.64,12.0,4.64,2025-11-19T05:00:00Z,23.0,4.768261,2026-03-20,40000,0.5058,-0.482,0.0358,-0.0775,-0.016,0.0877
BTC260116P00038000,3.19,3.19,2.06,2.0,2.06,2025-11-20T05:00:00Z,2.0,2.625,3.33,142,X,2.08,808,X, ,2025-11-20T19:58:29.932578742Z,f,3.08,1.0,2025-11-20T17:37:20.182014401Z,W,3.19,3.19,3.19,1.0,3.19,2025-11-20T17:37:00Z,1.0,3.19,,,,,,,,,2026-01-16,38000,0.5001,-0.4291,0.0518,-0.0299,-0.0241,0.0595
BTC260116C00053000,0.65,0.65,0.65,2.0,0.65,2025-11-17T05:00:00Z,14.0,0.65,0.92,686,A,0.17,82,A,A,2025-11-20T20:00:33.971050254Z,a,0.65,1.0,2025-11-17T20:05:46.624332355Z,B,0.65,0.65,0.65,1.0,0.65,2025-11-17T20:05:00Z,1.0,0.65,0.77,0.77,0.77,2.0,0.77,2025-11-14T05:00:00Z,19.0,0.77,2026-01-16,53000,0.6326,0.1266,0.0217,0.0067,-0.0179,0.0315
BTC260618C00035000,9.36,9.6,9.36,3.0,9.6,2025-11-19T05:00:00Z,9.0,9.395556,9.86,688,X,7.95,118,X,A,2025-11-20T20:00:01.207595102Z,a,9.36,7.0,2025-11-19T20:57:36.221370919Z,X,9.36,9.36,9.36,1.0,9.36,2025-11-19T20:57:00Z,7.0,9.36,10.56,10.56,10.25,2.0,10.25,2025-11-18T05:00:00Z,5.0,10.374,2026-06-18,35000,0.6109,0.6831,0.02,0.0996,-0.0168,0.1036
BTC260116C00036000,,,,,,,,,6.18,812,X,4.48,47,N,A,2025-11-20T20:00:26.880304934Z,,,,,,,,,,,,,,,,,,,,,,2026-01-16,36000,0.6693,0.6541,0.0363,0.0309,-0.035,0.0559
BTC251121C00046000,0.03,0.05,0.03,2.0,0.05,2025-11-20T05:00:00Z,3.0,0.043333,0.07,1,H,0.0,0,?, ,2025-11-20T16:13:33.344586781Z,a,0.03,1.0,2025-11-20T16:27:20.61632478Z,B,0.03,0.03,0.03,1.0,0.03,2025-11-20T16:27:00Z,1.0,0.03,0.13,0.13,0.13,1.0,0.13,2025-11-18T05:00:00Z,1.0,0.13,2025-11-21,46000,,,,,,
BTC251121P00045000,6.5,6.55,4.6,5.0,4.6,2025-11-20T05:00:00Z,17.0,5.326471,6.96,122,X,6.21,95,X, ,2025-11-20T20:00:07.727688305Z,a,6.5,1.0,2025-11-20T18:04:05.664657359Z,A,6.5,6.5,6.5,1.0,6.5,2025-11-20T18:04:00Z,1.0,6.5,5.2,5.7,4.65,7.0,4.67,2025-11-19T05:00:00Z,7.0,5.175714,2025-11-21,45000,,,,,,
BTC251219P00065000,15.22,15.22,15.22,1.0,15.22,2025-09-23T04:00:00Z,1.0,15.22,28.7,20,E,25.05,20,E,A,2025-11-20T20:00:38.778118109Z,n,15.31,1.0,2025-09-23T13:30:01.650949672Z,C,15.22,15.22,15.22,1.0,15.22,2025-09-23T13:30:00Z,1.0,15.22,,,,,,,,,2025-12-19,65000,,,,,,
BTC270115P00068000,,,,,,,,,32.299,13,E,28.09,12,U,A,2025-11-20T19:45:48.206472921Z,,,,,,,,,,,,,,,,,,,,,,2027-01-15,68000,0.5757,-0.7093,0.0144,-0.6622,-0.0042,0.1412
BTC260320C00067000,,,,,,,,,0.83,160,A,0.12,14,U,A,2025-11-20T20:00:36.763323119Z,,,,,,,,,,,,,,,,,,,,,,2026-03-20,67000,0.6181,0.0869,0.0116,0.0094,-0.0093,0.0348
BTC260320C00030000,11.58,11.58,11.58,1.0,11.58,2025-11-19T05:00:00Z,1.0,11.58,11.94,725,X,9.86,95,X,A,2025-11-20T20:00:03.738793813Z,f,11.58,1.0,2025-11-19T20:50:39.439991116Z,M,11.58,11.58,11.58,1.0,11.58,2025-11-19T20:50:00Z,1.0,11.58,13.0,13.0,13.0,1.0,13.0,2025-11-18T05:00:00Z,1.0,13.0,2026-03-20,30000,0.7089,0.7995,0.018,0.065,-0.0203,0.0617
BTC280121P00059000,,,,,,,,,25.72,37,A,22.94,32,A,A,2025-11-20T20:00:31.209548723Z,,,,,,,,,,,,,,,,,,,,,,2028-01-21,59000,0.5526,-0.5134,0.0128,-0.9554,-0.0039,0.2254
BTC270115P00049000,11.95,11.95,11.95,1.0,11.95,2025-10-17T04:00:00Z,1.0,11.95,15.29,30,S,12.67,50,A,A,2025-11-20T20:00:43.04763339Z,f,11.95,1.0,2025-10-17T16:01:15.887134704Z,I,11.95,11.95,11.95,1.0,11.95,2025-10-17T16:01:00Z,1.0,11.95,,,,,,,,,2027-01-15,49000,0.4975,-0.5459,0.0193,-0.4028,-0.0063,0.1633
BTC251219P00044000,6.0,6.0,4.5,17.0,4.5,2025-11-20T05:00:00Z,29.0,5.124483,6.48,68,X,5.67,121,X,A,2025-11-20T20:00:11.84034979Z,I,6.0,1.0,2025-11-20T17:27:09.863001026Z,U,6.0,6.0,6.0,1.0,6.0,2025-11-20T17:27:00Z,1.0,6.0,4.81,4.81,4.62,3.0,4.62,2025-11-19T05:00:00Z,3.0,4.693333,2025-12-19,44000,0.518,-0.8004,0.0499,-0.0292,-0.023,0.0302
BTC270115C00045000,8.02,8.3,8.02,2.0,8.3,2025-11-20T05:00:00Z,9.0,8.268889,7.66,25,P,7.03,1,A,B,2025-11-20T20:00:37.713630528Z,a,8.02,1.0,2025-11-20T15:55:34.957349471Z,B,8.02,8.02,8.02,1.0,8.02,2025-11-20T15:55:00Z,1.0,8.02,8.69,8.69,8.3,3.0,8.3,2025-11-18T05:00:00Z,7.0,8.355714,2027-01-15,45000,0.5567,0.5397,0.0173,0.1541,-0.0121,0.1636
BTC251219C00072000,0.4,0.4,0.4,1.0,0.4,2025-10-20T04:00:00Z,1.0,0.4,0.77,454,A,0.0,0,?,A,2025-11-20T19:45:48.221583525Z,I,0.4,1.0,2025-10-20T19:07:24.986788101Z,I,0.4,0.4,0.4,1.0,0.4,2025-10-20T19:07:00Z,1.0,0.4,0.56,0.56,0.56,1.0,0.56,2025-10-14T04:00:00Z,1.0,0.56,2025-12-19,72000,,,,,,
BTC260320C00068000,2.0,2.0,2.0,1.0,2.0,2025-10-16T04:00:00Z,1.0,2.0,0.87,162,A,0.08,25,U,A,2025-11-20T19:59:25.550376369Z,I,2.0,1.0,2025-10-16T15:43:42.665324873Z,I,2.0,2.0,2.0,1.0,2.0,2025-10-16T15:43:00Z,1.0,2.0,3.1,3.1,3.1,1.0,3.1,2025-10-10T04:00:00Z,1.0,3.1,2026-03-20,68000,0.6302,0.0857,0.0113,0.0092,-0.0093,0.0344
BTC260618C00049000,7.5,7.5,7.5,1.0,7.5,2025-10-30T04:00:00Z,5.0,7.5,4.45,635,A,2.7,28,P,A,2025-11-20T20:00:48.239959146Z,I,7.5,5.0,2025-10-30T17:23:20.060964512Z,A,7.5,7.5,7.5,1.0,7.5,2025-10-30T17:23:00Z,5.0,7.5,8.96,8.96,8.96,1.0,8.96,2025-10-29T04:00:00Z,1.0,8.96,2026-06-18,49000,0.5735,0.3839,0.0229,0.0642,-0.0163,0.1112
BTC280121P00065000,,,,,,,,,29.83,13,S,27.6,10,U,A,2025-11-20T19:45:48.206231728Z,,,,,,,,,,,,,,,,,,,,,,2028-01-21,65000,0.5443,-0.5664,0.0128,-1.0946,-0.0031,0.2224
BTC260618C00050000,3.75,3.85,3.75,2.0,3.85,2025-11-17T05:00:00Z,9.0,3.805556,4.25,377,A,2.53,113,B,A,2025-11-20T20:00:45.271034594Z,a,3.75,4.0,2025-11-17T19:52:38.512352807Z,X,3.75,3.75,3.75,1.0,3.75,2025-11-17T19:52:00Z,4.0,3.75,6.0,6.0,6.0,1.0,6.0,2025-11-13T05:00:00Z,1.0,6.0,2026-06-18,50000,0.5768,0.368,0.0225,0.0617,-0.0162,0.1097
BTC251219C00056000,0.29,0.29,0.29,1.0,0.29,2025-11-19T05:00:00Z,1.0,0.29,0.77,693,A,0.0,0,?,A,2025-11-20T19:45:48.220394426Z,f,0.29,1.0,2025-11-19T19:08:56.213295031Z,C,0.29,0.29,0.29,1.0,0.29,2025-11-19T19:08:00Z,1.0,0.29,0.15,0.15,0.15,1.0,0.15,2025-11-14T05:00:00Z,1.0,0.15,2025-12-19,56000,,,,,,
BTC280121C00055000,13.6,13.6,13.6,1.0,13.6,2025-11-10T05:00:00Z,1.0,13.6,11.09,29,A,8.32,13,E,A,2025-11-20T20:00:24.944677689Z,a,13.6,1.0,2025-11-10T20:46:23.733356984Z,X,13.6,13.6,13.6,1.0,13.6,2025-11-10T20:46:00Z,1.0,13.6,12.0,12.0,12.0,1.0,12.0,2025-11-04T05:00:00Z,1.0,12.0,2028-01-21,55000,0.6035,0.5478,0.0116,0.2455,-0.0096,0.2239
BTC260618C00030000,20.32,20.32,20.32,1.0,20.32,2025-10-30T04:00:00Z,1.0,20.32,12.74,373,A,10.21,411,A,A,2025-11-20T20:00:28.988560779Z,f,20.32,1.0,2025-10-30T13:30:21.601195709Z,I,20.32,20.32,20.32,1.0,20.32,2025-10-30T13:30:00Z,1.0,20.32,,,,,,,,,2026-06-18,30000,0.585,0.7953,0.0167,0.1095,-0.0135,0.0826
BTC260116C00034000,,,,,,,,,7.55,810,X,5.78,96,X, ,2025-11-20T19:58:42.532826095Z,,,,,,,,,,,,,,,,,,,,,,2026-01-16,34000,0.6998,0.7249,0.0314,0.033,-0.0333,0.0506
BTC251219C00061000,1.2,1.2,1.2,1.0,1.2,2025-10-23T04:00:00Z,10.0,1.2,0.77,651,A,0.0,0,?,A,2025-11-20T19:42:14.635724215Z,I,1.03,10.0,2025-10-23T19:22:16.022192992Z,B,1.2,1.2,1.2,1.0,1.2,2025-10-23T19:22:00Z,10.0,1.2,1.1,1.1,1.05,2.0,1.05,2025-10-20T04:00:00Z,2.0,1.075,2025-12-19,61000,,,,,,
BTC251219P00046000,7.5,7.5,7.5,1.0,7.5,2025-11-20T05:00:00Z,20.0,7.5,8.4,78,X,7.17,57,C, ,2025-11-20T20:00:07.727161668Z,I,7.5,20.0,2025-11-20T16:57:37.342873243Z,U,7.5,7.5,7.5,1.0,7.5,2025-11-20T16:57:00Z,20.0,7.5,5.93,5.93,5.93,1.0,5.93,2025-11-18T05:00:00Z,3.0,5.93,2025-12-19,46000,0.5046,-0.8814,0.0364,-0.0331,-0.0142,0.0215
BTC270115C00043000,10.7,10.7,10.7,1.0,10.7,2025-11-14T05:00:00Z,3.0,10.7,9.89,54,A,6.56,21,A,A,2025-11-20T20:00:46.282619345Z,I,10.7,3.0,2025-11-14T14:30:01.857150227Z,X,10.7,10.7,10.7,1.0,10.7,2025-11-14T14:30:00Z,3.0,10.7,11.8,11.9,11.8,2.0,11.9,2025-11-06T05:00:00Z,2.0,11.85,2027-01-15,43000,0.5728,0.5745,0.0166,0.1594,-0.0123,0.1615
BTC280121C00060000,7.4,7.4,7.4,1.0,7.4,2025-11-19T05:00:00Z,6.0,7.4,9.71,63,A,7.34,26,P,A,2025-11-20T20:00:32.74358974Z,I,7.46,6.0,2025-11-19T20:51:54.307382739Z,M,7.4,7.4,7.4,1.0,7.4,2025-11-19T20:51:00Z,6.0,7.4,9.0,9.0,9.0,1.0,9.0,2025-11-18T05:00:00Z,10.0,9.0,2028-01-21,60000,0.5938,0.5032,0.0119,0.234,-0.0094,0.2255
BTC260320P00067000,,,,,,,,,29.73,24,X,26.97,20,E, ,2025-11-20T20:00:10.355833651Z,,,,,,,,,,,,,,,,,,,,,,2026-03-20,67000,0.6421,-0.9024,0.0122,-0.207,-0.0035,0.0379
BTC251219C00038000,3.3,4.0,3.3,5.0,4.0,2025-11-19T05:00:00Z,5.0,3.552,4.04,788,A,2.47,45,N,A,2025-11-20T20:00:35.682319268Z,I,3.3,1.0,2025-11-19T20:38:26.200428744Z,M,3.3,3.3,3.3,1.0,3.3,2025-11-19T20:38:00Z,1.0,3.3,4.6,4.7,4.22,4.0,4.22,2025-11-18T05:00:00Z,13.0,4.578462,2025-12-19,38000,0.7018,0.5651,0.0519,0.0146,-0.0535,0.0426
BTC251121P00058000,12.2,12.2,12.2,1.0,12.2,2025-11-04T05:00:00Z,4.0,12.2,19.98,52,B,18.32,38,B, ,2025-11-20T19:57:11.244648653Z,f,12.2,4.0,2025-11-04T15:37:29.616536999Z,I,12.2,12.2,12.2,1.0,12.2,2025-11-04T15:37:00Z,4.0,12.2,7.3,7.3,7.3,1.0,7.3,2025-10-10T04:00:00Z,1.0,7.3,2025-11-21,58000,,,,,,
BTC270115C00038000,,,,,,,,,11.04,8,P,8.74,13,E,A,2025-11-20T19:45:48.206882832Z,,,,,,,,,,,,,,,,,,,,,,2027-01-15,38000,0.5651,0.6501,0.0159,0.1737,-0.0117,0.1526
BTC251121C00039000,0.33,0.45,0.33,4.0,0.4,2025-11-20T05:00:00Z,153.0,0.399869,0.47,104,X,0.27,89,C,A,2025-11-20T20:00:34.582031779Z,g,0.33,1.0,2025-11-20T19:10:12.155700738Z,A,0.33,0.33,0.33,1.0,0.33,2025-11-20T19:10:00Z,1.0,0.33,1.05,1.05,0.95,2.0,0.95,2025-11-19T05:00:00Z,3.0,1.016667,2025-11-21,39000,0.7854,0.3546,0.2359,0.0004,-0.295,0.0075
BTC270115P00020000,1.5,1.5,1.0,2.0,1.0,2025-10-15T04:00:00Z,2.0,1.25,2.02,13,B,0.17,12,E,A,2025-11-20T19:41:53.731681395Z,I,1.5,1.0,2025-10-15T19:13:07.735548541Z,A,1.5,1.5,1.5,1.0,1.5,2025-10-15T19:13:00Z,1.0,1.5,,,,,,,,,2027-01-15,20000,0.579,-0.0773,0.0061,-0.0468,-0.0037,0.0597
BTC270115C00080000,2.55,2.55,2.4,2.0,2.4,2025-11-18T05:00:00Z,30.0,2.53,5.04,52,A,0.97,13,E,A,2025-11-20T20:00:37.192298054Z,a,2.55,26.0,2025-11-18T16:28:55.484373135Z,X,2.55,2.55,2.4,2.0,2.4,2025-11-18T16:28:00Z,30.0,2.53,2.5,2.5,2.5,2.0,2.5,2025-11-17T05:00:00Z,3.0,2.5,2027-01-15,80000,0.6452,0.256,0.0121,0.0786,-0.0108,0.1326
BTC260320C00035000,7.8,7.8,7.8,1.0,7.8,2025-11-20T05:00:00Z,5.0,7.8,8.08,828,X,6.48,63,A,A,2025-11-20T20:00:25.165683771Z,I,7.8,5.0,2025-11-20T16:02:53.624536905Z,T,7.8,7.8,7.8,1.0,7.8,2025-11-20T16:02:00Z,5.0,7.8,7.68,8.8,7.61,4.0,8.8,2025-11-19T05:00:00Z,9.0,7.932222,2026-03-20,35000,0.6215,0.6814,0.0261,0.062,-0.0223,0.0785
BTC251219C00033000,21.38,21.38,21.38,1.0,21.38,2025-08-11T04:00:00Z,10.0,21.38,7.36,813,X,5.72,207,X, ,2025-11-20T19:57:10.485744856Z,a,21.38,10.0,2025-08-11T14:37:11.832406388Z,X,21.38,21.38,21.38,1.0,21.38,2025-08-11T14:37:00Z,10.0,21.38,15.85,16.07,15.85,6.0,15.9,2025-05-12T04:00:00Z,10.0,15.965,2025-12-19,33000,0.7652,0.7943,0.0344,0.019,-0.0432,0.0308
BTC251219C00037000,3.5,3.5,3.5,1.0,3.5,2025-11-20T05:00:00Z,1.0,3.5,3.63,270,A,2.94,36,U,A,2025-11-20T20:00:39.433800104Z,I,3.5,1.0,2025-11-20T18:12:48.1313256Z,D,3.5,3.5,3.5,1.0,3.5,2025-11-20T18:12:00Z,1.0,3.5,4.23,4.23,4.23,1.0,4.23,2025-11-19T05:00:00Z,1.0,4.23,2025-12-19,37000,0.5848,0.6263,0.0599,0.0165,-0.0436,0.041
BTC270115P00030000,3.4,3.4,3.18,3.0,3.18,2025-11-17T05:00:00Z,3.0,3.3,3.96,1,I,1.53,54,A, ,2025-11-20T20:00:43.438520065Z,a,3.4,1.0,2025-11-17T19:29:01.728381139Z,X,3.4,3.4,3.4,1.0,3.4,2025-11-17T19:29:00Z,1.0,3.4,3.2,3.2,3.2,2.0,3.2,2025-11-14T05:00:00Z,6.0,3.2,2027-01-15,30000,0.4537,-0.2029,0.0151,-0.1215,-0.0053,0.1164
BTC260618C00059000,4.4,4.4,4.4,1.0,4.4,2025-11-04T05:00:00Z,2.0,4.4,2.42,311,A,1.02,204,C,A,2025-11-20T20:00:48.574392346Z,I,4.34,2.0,2025-11-04T20:36:59.470520755Z,A,4.4,4.4,4.4,1.0,4.4,2025-11-04T20:36:00Z,2.0,4.4,,,,,,,,,2026-06-18,59000,0.555,0.2235,0.0185,0.0394,-0.0122,0.087
