symbol,dailyBar_c,dailyBar_h,dailyBar_l,dailyBar_n,dailyBar_o,dailyBar_t,dailyBar_v,dailyBar_vw,latestQuote_ap,latestQuote_as,latestQuote_ax,latestQuote_bp,latestQuote_bs,latestQuote_bx,latestQuote_c,latestQuote_t,latestTrade_c,latestTrade_p,latestTrade_s,latestTrade_t,latestTrade_x,minuteBar_c,minuteBar_h,minuteBar_l,minuteBar_n,minuteBar_o,minuteBar_t,minuteBar_v,minuteBar_vw,prevDailyBar_c,prevDailyBar_h,prevDailyBar_l,prevDailyBar_n,prevDailyBar_o,prevDailyBar_t,prevDailyBar_v,prevDailyBar_vw,expires,price,impliedVolatility,greeks_delta,greeks_gamma,greeks_rho,greeks_theta,greeks_vega
BTC251219P00048000,7.64,7.64,7.64,2.0,7.64,2025-12-02T05:00:00Z,2.0,7.64,7.95,85,C,6.31,74,C,A,2025-12-03T14:50:06.145426303Z,n,7.65,1.0,2025-12-02T16:02:17.633748Z,C,7.64,7.64,7.64,2.0,7.64,2025-12-02T16:02:00Z,2.0,7.64,7.5,7.5,7.5,1.0,7.5,2025-11-28T05:00:00Z,1.0,7.5,2025-12-19,48000,0.6549,-0.849,0.0414,-0.0185,-0.0369,0.0202
BTC251219C00060000,0.05,0.05,0.05,1.0,0.05,2025-12-02T05:00:00Z,1.0,0.05,0.12,32,P,0.0,0,?, ,2025-12-03T14:50:06.145661533Z,f,0.05,1.0,2025-12-02T18:48:55.409310633Z,M,0.05,0.05,0.05,1.0,0.05,2025-12-02T18:48:00Z,1.0,0.05,0.04,0.04,0.01,3.0,0.01,2025-11-26T05:00:00Z,102.0,0.039412,2025-12-19,60000,,,,,,
BTC251219P00037000,0.59,0.75,0.53,19.0,0.74,2025-12-02T05:00:00Z,53.0,0.641509,0.83,234,A,0.32,53,A, ,2025-12-03T14:50:12.863882427Z,a,0.59,1.0,2025-12-02T20:57:01.99449268Z,C,0.59,0.59,0.59,1.0,0.59,2025-12-02T20:57:00Z,1.0,0.59,1.55,1.67,1.26,11.0,1.35,2025-12-01T05:00:00Z,56.0,1.402321,2025-12-19,37000,0.6249,-0.1837,0.0493,-0.0036,-0.0439,0.0229
BTC251219C00055000,0.08,0.08,0.05,2.0,0.05,2025-12-02T05:00:00Z,2.0,0.065,2.58,11,B,0.0,0,?, ,2025-12-03T14:30:01.358678741Z,f,0.08,1.0,2025-12-02T18:48:55.409310633Z,M,0.08,0.08,0.08,1.0,0.08,2025-12-02T18:48:00Z,1.0,0.08,0.05,0.26,0.05,2.0,0.26,2025-12-01T05:00:00Z,11.0,0.240909,2025-12-19,55000,,,,,,
BTC260116P00036000,1.21,1.25,1.1,8.0,1.25,2025-12-02T05:00:00Z,38.0,1.205,1.33,237,C,0.58,49,P, ,2025-12-03T14:50:06.119199649Z,f,1.21,10.0,2025-12-02T20:34:47.618211861Z,M,1.21,1.21,1.21,1.0,1.21,2025-12-02T20:34:00Z,10.0,1.21,1.86,1.9,1.86,3.0,1.9,2025-12-01T05:00:00Z,11.0,1.877273,2026-01-16,36000,0.541,-0.2012,0.0363,-0.0111,-0.0237,0.0402
BTC260618P00043000,8.6,8.6,8.3,2.0,8.3,2025-11-20T05:00:00Z,2.0,8.45,8.62,699,A,5.98,538,A,A,2025-12-03T14:50:11.129359093Z,I,8.6,1.0,2025-11-20T19:45:50.983291771Z,N,8.6,8.6,8.3,2.0,8.3,2025-11-20T19:45:00Z,2.0,8.45,5.3,5.3,5.3,1.0,5.3,2025-11-05T05:00:00Z,9.0,5.3,2026-06-18,43000,0.5615,-0.4402,0.0232,-0.1373,-0.0145,0.1194
BTC251219P00074000,,,,,,,,,34.68,29,B,31.79,48,S, ,2025-12-03T14:45:03.693597814Z,,,,,,,,,,,,,,,,,,,,,,2025-12-19,74000,,,,,,
BTC260618C00030000,13.1,13.1,13.1,1.0,13.1,2025-12-02T05:00:00Z,1.0,13.1,14.69,523,A,12.41,653,A,A,2025-12-03T14:50:08.385039679Z,I,13.07,1.0,2025-12-02T20:31:03.831386851Z,B,13.1,13.1,13.1,1.0,13.1,2025-12-02T20:31:00Z,1.0,13.1,11.51,11.51,11.51,1.0,11.51,2025-11-26T05:00:00Z,1.0,11.51,2026-06-18,30000,0.5763,0.8432,0.0138,0.1144,-0.0127,0.0727
BTC270115C00068000,,,,,,,,,4.63,48,A,1.92,55,A,A,2025-12-03T14:49:55.156214374Z,,,,,,,,,,,,,,,,,,,,,,2027-01-15,68000,0.5307,0.2932,0.0149,0.0984,-0.0106,0.1499
BTC260116P00042000,3.8,4.21,3.8,3.0,4.21,2025-12-02T05:00:00Z,20.0,3.9025,3.85,519,A,2.55,318,A,A,2025-12-03T14:50:06.125520148Z,I,3.8,15.0,2025-12-02T20:02:43.969454041Z,U,3.8,3.8,3.8,1.0,3.8,2025-12-02T20:02:00Z,15.0,3.8,4.7,4.7,4.7,1.0,4.7,2025-11-26T05:00:00Z,2.0,4.7,2026-01-16,42000,0.5031,-0.4983,0.0554,-0.0286,-0.0302,0.0571
BTC251219P00075000,24.7,25.0,24.68,8.0,25.0,2025-08-19T04:00:00Z,70.0,24.738,35.65,34,A,33.23,41,S,A,2025-12-03T14:50:13.21911963Z,f,24.7,14.0,2025-08-19T14:55:28.79362542Z,W,24.7,25.0,24.68,8.0,25.0,2025-08-19T14:55:00Z,70.0,24.738,21.4,21.4,21.4,1.0,21.4,2025-08-13T04:00:00Z,10.0,21.4,2025-12-19,75000,,,,,,
BTC280121C00057000,,,,,,,,,11.12,38,A,7.58,42,A,A,2025-12-03T14:50:06.12513768Z,,,,,,,,,,,,,,,,,,,,,,2028-01-21,57000,0.5465,0.5317,0.0121,0.268,-0.0095,0.2394
BTC251219C00046000,0.3,0.35,0.3,4.0,0.33,2025-11-26T05:00:00Z,18.0,0.336111,0.43,45,P,0.07,113,A,A,2025-12-03T14:50:13.585925047Z,g,0.3,1.0,2025-11-26T20:51:39.057621066Z,C,0.3,0.3,0.3,1.0,0.3,2025-11-26T20:51:00Z,1.0,0.3,0.25,0.25,0.25,1.0,0.25,2025-11-25T05:00:00Z,15.0,0.25,2025-12-19,46000,0.4478,0.1337,0.0558,0.0023,-0.0266,0.0186
BTC270115C00030000,14.86,14.86,14.86,1.0,14.86,2025-12-02T05:00:00Z,1.0,14.86,16.82,130,A,13.72,112,A,A,2025-12-03T14:50:09.061239083Z,a,14.86,1.0,2025-12-02T15:11:22.593364421Z,X,14.86,14.86,14.86,1.0,14.86,2025-12-02T15:11:00Z,1.0,14.86,13.7,13.7,13.7,1.0,13.7,2025-12-01T05:00:00Z,2.0,13.7,2027-01-15,30000,0.5234,0.821,0.0115,0.2075,-0.009,0.1139
BTC251219P00028000,0.29,0.29,0.29,1.0,0.29,2025-12-01T05:00:00Z,30.0,0.29,0.32,16,M,0.0,0,?, ,2025-12-03T14:50:06.132565198Z,f,0.29,30.0,2025-12-01T14:37:27.935799723Z,W,0.29,0.29,0.29,1.0,0.29,2025-12-01T14:37:00Z,30.0,0.29,0.03,0.03,0.03,1.0,0.03,2025-11-28T05:00:00Z,1.0,0.03,2025-12-19,28000,,,,,,
BTC260116C00063000,0.48,0.48,0.48,1.0,0.48,2025-11-20T05:00:00Z,1.0,0.48,0.77,359,A,0.0,0,?, ,2025-12-03T14:50:06.119269819Z,f,0.48,1.0,2025-11-20T16:05:49.455703118Z,I,0.48,0.48,0.48,1.0,0.48,2025-11-20T16:05:00Z,1.0,0.48,0.64,0.64,0.64,1.0,0.64,2025-11-05T05:00:00Z,1.0,0.64,2026-01-16,63000,,,,,,
BTC260116P00065000,15.0,15.0,15.0,1.0,15.0,2025-07-11T04:00:00Z,9.0,15.0,25.47,23,Z,22.34,30,S,A,2025-12-03T14:50:06.13589444Z,I,15.0,9.0,2025-07-11T14:59:07.066672086Z,I,15.0,15.0,15.0,1.0,15.0,2025-07-11T14:59:00Z,9.0,15.0,17.98,17.98,17.93,4.0,17.93,2025-07-07T04:00:00Z,9.0,17.974444,2026-01-16,65000,0.8471,-0.9173,0.0126,-0.0744,-0.0145,0.0218
BTC270115C00074000,2.8,2.8,2.8,1.0,2.8,2025-12-02T05:00:00Z,1.0,2.8,4.36,139,A,1.42,134,A,A,2025-12-03T14:50:07.505930078Z,a,2.8,1.0,2025-12-02T16:38:06.683359889Z,X,2.8,2.8,2.8,1.0,2.8,2025-12-02T16:38:00Z,1.0,2.8,2.95,2.95,2.95,1.0,2.95,2025-11-21T05:00:00Z,2.0,2.95,2027-01-15,74000,0.5524,0.2594,0.0135,0.0872,-0.0103,0.1412
BTC251219C00045000,0.4,0.45,0.35,19.0,0.35,2025-12-02T05:00:00Z,118.0,0.392458,0.57,21,M,0.47,50,P, ,2025-12-03T14:50:00.371511385Z,a,0.4,1.0,2025-12-02T20:34:24.872364796Z,X,0.4,0.4,0.4,1.0,0.4,2025-12-02T20:34:00Z,1.0,0.4,0.19,0.25,0.13,17.0,0.2,2025-12-01T05:00:00Z,69.0,0.18029,2025-12-19,45000,0.5011,0.2203,0.0686,0.0038,-0.0409,0.0256
BTC251219C00056000,0.29,0.29,0.29,1.0,0.29,2025-11-19T05:00:00Z,1.0,0.29,0.77,338,A,0.0,0,?, ,2025-12-03T14:50:06.119128254Z,f,0.29,1.0,2025-11-19T19:08:56.213295031Z,C,0.29,0.29,0.29,1.0,0.29,2025-11-19T19:08:00Z,1.0,0.29,0.15,0.15,0.15,1.0,0.15,2025-11-14T05:00:00Z,1.0,0.15,2025-12-19,56000,,,,,,
BTC260116C00072000,1.24,1.24,1.24,1.0,1.24,2025-10-02T04:00:00Z,3.0,1.24,0.73,354,A,0.0,0,?, ,2025-12-03T14:50:06.11929493Z,I,1.24,3.0,2025-10-02T13:43:46.776168404Z,Z,1.24,1.24,1.24,1.0,1.24,2025-10-02T13:43:00Z,3.0,1.24,,,,,,,,,2026-01-16,72000,,,,,,
BTC260320P00020000,,,,,,,,,0.77,513,A,0.0,0,?, ,2025-12-03T14:50:06.129393946Z,,,,,,,,,,,,,,,,,,,,,,2026-03-20,20000,,,,,,
BTC270115C00058000,4.24,4.24,4.24,1.0,4.24,2025-11-24T05:00:00Z,1.0,4.24,7.46,34,A,2.46,49,A,A,2025-12-03T14:50:13.48844181Z,a,4.24,1.0,2025-11-24T17:13:34.963358527Z,X,4.24,4.24,4.24,1.0,4.24,2025-11-24T17:13:00Z,1.0,4.24,,,,,,,,,2027-01-15,58000,0.535,0.3997,0.0166,0.1287,-0.0121,0.1683
BTC270115P00030000,2.46,2.46,2.46,1.0,2.46,2025-12-02T05:00:00Z,1.0,2.46,4.019,106,A,1.43,90,A,A,2025-12-03T14:50:06.126967266Z,i,2.46,1.0,2025-12-02T18:15:58.102226467Z,B,2.46,2.46,2.46,1.0,2.46,2025-12-02T18:15:00Z,1.0,2.46,3.7,3.7,3.7,1.0,3.7,2025-12-01T05:00:00Z,1.0,3.7,2027-01-15,30000,0.5043,-0.1753,0.0117,-0.1112,-0.006,0.1124
BTC270115C00050000,6.85,6.85,6.85,1.0,6.85,2025-12-02T05:00:00Z,1.0,6.85,7.85,145,A,5.06,116,A,A,2025-12-03T14:50:08.159303225Z,a,6.85,1.0,2025-12-02T17:34:05.785365896Z,X,6.85,6.85,6.85,1.0,6.85,2025-12-02T17:34:00Z,1.0,6.85,6.0,6.0,6.0,1.0,6.0,2025-12-01T05:00:00Z,1.0,6.0,2027-01-15,50000,0.5124,0.4937,0.0179,0.1553,-0.0122,0.1738
BTC260320C00045000,2.85,2.9,2.7,6.0,2.7,2025-12-02T05:00:00Z,12.0,2.85,3.55,286,A,2.38,595,A,A,2025-12-03T14:50:13.352477673Z,I,2.85,1.0,2025-12-02T20:26:25.710584587Z,U,2.85,2.85,2.85,2.0,2.85,2025-12-02T20:26:00Z,2.0,2.85,1.93,2.76,1.91,12.0,2.76,2025-12-01T05:00:00Z,114.0,2.192982,2026-03-20,45000,0.4793,0.4335,0.0368,0.0437,-0.0212,0.0878
BTC260320P00063000,,,,,,,,,23.29,36,A,21.32,37,A,A,2025-12-03T14:50:12.074614712Z,,,,,,,,,,,,,,,,,,,,,,2026-03-20,63000,0.6779,-0.8273,0.0169,-0.1653,-0.0123,0.057
BTC280121P00057000,,,,,,,,,23.56,29,A,19.86,30,S,A,2025-12-03T14:50:13.701565233Z,,,,,,,,,,,,,,,,,,,,,,2028-01-21,57000,0.5623,-0.4602,0.0117,-0.868,-0.005,0.239
BTC270115P00040000,8.0,8.0,8.0,1.0,8.0,2025-12-02T05:00:00Z,1.0,8.0,8.94,60,A,5.73,90,A,A,2025-12-03T14:50:06.124791745Z,g,8.0,1.0,2025-12-02T15:12:01.050056466Z,C,8.0,8.0,8.0,1.0,8.0,2025-12-02T15:12:00Z,1.0,8.0,8.8,8.8,8.8,1.0,8.8,2025-12-01T05:00:00Z,1.0,8.8,2027-01-15,40000,0.5194,-0.3453,0.0163,-0.241,-0.0082,0.1606
BTC280121C00059000,,,,,,,,,10.71,35,A,7.27,42,A,A,2025-12-03T14:50:11.881795367Z,,,,,,,,,,,,,,,,,,,,,,2028-01-21,59000,0.5493,0.516,0.0121,0.2619,-0.0096,0.24
BTC260320C00049000,1.95,1.95,1.95,1.0,1.95,2025-12-01T05:00:00Z,74.0,1.95,3.74,448,A,1.48,198,N,A,2025-12-03T14:50:06.12605131Z,f,1.95,74.0,2025-12-01T15:49:38.346830207Z,E,1.95,1.95,1.95,1.0,1.95,2025-12-01T15:49:00Z,74.0,1.95,1.95,2.0,1.95,3.0,2.0,2025-11-26T05:00:00Z,11.0,1.954545,2026-03-20,49000,0.5708,0.3555,0.0292,0.0353,-0.0234,0.0831
BTC260116P00032000,0.6,0.6,0.55,3.0,0.6,2025-12-02T05:00:00Z,3.0,0.583333,0.72,51,A,0.42,20,P,A,2025-12-03T14:50:06.902916366Z,a,0.58,1.0,2025-12-02T15:27:05.100205437Z,C,0.6,0.6,0.6,1.0,0.6,2025-12-02T15:27:00Z,1.0,0.6,0.82,0.82,0.72,5.0,0.72,2025-12-01T05:00:00Z,27.0,0.806667,2026-01-16,32000,0.6706,-0.1109,0.0197,-0.0062,-0.0201,0.0271
BTC270115P00061000,,,,,,,,,24.37,26,A,20.25,31,A,A,2025-12-03T14:49:48.636501808Z,,,,,,,,,,,,,,,,,,,,,,2027-01-15,61000,0.5593,-0.6191,0.0156,-0.5346,-0.0069,0.166
BTC251219P00046000,6.85,6.85,6.85,1.0,6.85,2025-12-02T05:00:00Z,3.0,6.85,5.92,84,C,4.77,66,A,A,2025-12-03T14:50:14.56130554Z,g,6.85,3.0,2025-12-02T14:32:35.063557608Z,C,6.85,6.85,6.85,1.0,6.85,2025-12-02T14:32:00Z,3.0,6.85,6.4,6.5,6.4,3.0,6.5,2025-11-26T05:00:00Z,13.0,6.423077,2025-12-19,46000,0.6165,-0.7809,0.0555,-0.0164,-0.0451,0.0255
BTC260116P00071000,,,,,,,,,31.81,20,B,29.01,30,S,A,2025-12-03T14:50:06.135929439Z,,,,,,,,,,,,,,,,,,,,,,2026-01-16,71000,,,,,,
BTC260320P00045000,7.39,7.39,7.39,1.0,7.39,2025-12-02T05:00:00Z,3.0,7.39,7.18,550,A,5.75,506,A,A,2025-12-03T14:50:13.702045952Z,g,7.39,3.0,2025-12-02T15:47:02.908764206Z,C,7.39,7.39,7.39,1.0,7.39,2025-12-02T15:47:00Z,3.0,7.39,7.0,7.0,7.0,1.0,7.0,2025-11-18T05:00:00Z,1.0,7.0,2026-03-20,45000,0.5015,-0.559,0.0353,-0.0865,-0.0176,0.088
BTC260320C00069000,3.12,3.25,3.12,2.0,3.25,2025-10-03T04:00:00Z,5.0,3.172,0.73,145,A,0.0,0,?,A,2025-12-03T14:50:09.993519482Z,g,3.12,3.0,2025-10-03T17:52:31.474796422Z,C,3.12,3.12,3.12,1.0,3.12,2025-10-03T17:52:00Z,3.0,3.12,,,,,,,,,2026-03-20,69000,,,,,,
BTC251219P00050000,10.99,10.99,10.99,2.0,10.99,2025-12-02T05:00:00Z,2.0,10.99,10.52,38,B,8.22,41,C,A,2025-12-03T14:50:11.488447367Z,g,10.99,1.0,2025-12-02T14:32:06.640432881Z,C,10.99,10.99,10.99,2.0,10.99,2025-12-02T14:32:00Z,2.0,10.99,12.33,12.33,11.5,2.0,11.5,2025-12-01T05:00:00Z,10.0,12.247,2025-12-19,50000,0.8882,-0.8259,0.0335,-0.019,-0.0569,0.0222
BTC280121C00047000,15.0,15.0,15.0,1.0,15.0,2025-11-04T05:00:00Z,10.0,15.0,13.79,27,A,10.54,51,A,A,2025-12-03T14:50:08.828574304Z,I,15.0,10.0,2025-11-04T17:10:23.848790048Z,J,15.0,15.0,15.0,1.0,15.0,2025-11-04T17:10:00Z,10.0,15.0,17.0,17.0,17.0,1.0,17.0,2025-11-03T05:00:00Z,10.0,17.0,2028-01-21,47000,0.5578,0.6297,0.0112,0.2941,-0.0094,0.2274
BTC251219C00030000,9.9,9.9,9.9,1.0,9.9,2025-11-26T05:00:00Z,1.0,9.9,12.34,398,A,9.89,89,A,A,2025-12-03T14:50:08.102893765Z,I,9.92,1.0,2025-11-26T18:39:04.611099454Z,I,9.9,9.9,9.9,1.0,9.9,2025-11-26T18:39:00Z,1.0,9.9,8.54,8.54,8.54,1.0,8.54,2025-11-25T05:00:00Z,25.0,8.54,2025-12-19,30000,,,,,,
BTC251219P00042000,2.6,3.4,2.6,9.0,3.38,2025-12-02T05:00:00Z,16.0,2.98875,2.62,471,A,1.88,47,C,A,2025-12-03T14:50:06.127673564Z,I,2.6,1.0,2025-12-02T19:42:26.016381301Z,M,2.6,2.6,2.6,1.0,2.6,2025-12-02T19:42:00Z,1.0,2.6,4.9,5.1,4.9,2.0,5.1,2025-12-01T05:00:00Z,2.0,5.0,2025-12-19,42000,0.5377,-0.5392,0.0856,-0.0107,-0.055,0.0343
BTC260116C00037000,3.2,3.5,3.2,3.0,3.5,2025-12-01T05:00:00Z,7.0,3.385714,5.98,130,A,4.84,362,A,A,2025-12-03T14:50:09.390558771Z,f,3.2,1.0,2025-12-01T19:30:09.676221569Z,M,3.2,3.2,3.2,1.0,3.2,2025-12-01T19:30:00Z,1.0,3.2,4.15,4.15,4.1,3.0,4.1,2025-11-26T05:00:00Z,14.0,4.110714,2026-01-16,37000,0.4956,0.7699,0.0428,0.0317,-0.0272,0.0435
BTC280121P00041000,8.97,8.97,8.97,1.0,8.97,2025-11-04T05:00:00Z,1.0,8.97,13.31,24,A,8.96,43,A,A,2025-12-03T14:50:07.382551036Z,g,8.97,1.0,2025-11-04T14:39:41.379171968Z,A,8.97,8.97,8.97,1.0,8.97,2025-11-04T14:39:00Z,1.0,8.97,8.84,8.84,8.84,1.0,8.84,2025-10-27T04:00:00Z,1.0,8.84,2028-01-21,41000,0.5574,-0.3091,0.0105,-0.5095,-0.0055,0.2121
BTC270115P00031000,,,,,,,,,5.1,29,A,1.77,28,A,A,2025-12-03T14:50:06.145250505Z,,,,,,,,,,,,,,,,,,,,,,2027-01-15,31000,0.535,-0.1967,0.0119,-0.129,-0.0068,0.1208
BTC280121C00060000,8.08,8.09,8.08,2.0,8.09,2025-11-21T05:00:00Z,15.0,8.088667,10.2,44,A,6.45,56,A,A,2025-12-03T14:50:11.921585241Z,g,8.08,2.0,2025-11-21T17:05:23.549752678Z,C,8.08,8.09,8.08,2.0,8.09,2025-11-21T17:05:00Z,15.0,8.088667,7.4,7.4,7.4,1.0,7.4,2025-11-19T05:00:00Z,6.0,7.4,2028-01-21,60000,0.5302,0.4966,0.0125,0.259,-0.0093,0.2401
BTC270115C00055000,5.15,5.2,4.9,3.0,4.9,2025-12-02T05:00:00Z,8.0,4.96875,6.0,51,A,3.06,129,A,A,2025-12-03T14:50:06.126385513Z,f,5.15,1.0,2025-12-02T17:37:27.68584649Z,J,5.15,5.15,5.15,1.0,5.15,2025-12-02T17:37:00Z,1.0,5.15,4.7,4.7,4.7,1.0,4.7,2025-12-01T05:00:00Z,1.0,4.7,2027-01-15,55000,0.4725,0.4006,0.0188,0.1339,-0.0109,0.1684
BTC251219C00065000,0.01,0.04,0.01,6.0,0.01,2025-12-01T05:00:00Z,31.0,0.012903,2.58,11,B,0.0,0,?, ,2025-12-03T14:30:01.358696509Z,a,0.01,3.0,2025-12-01T20:15:45.957379134Z,I,0.01,0.01,0.01,1.0,0.01,2025-12-01T20:15:00Z,3.0,0.01,0.06,0.06,0.06,1.0,0.06,2025-11-24T05:00:00Z,1.0,0.06,2025-12-19,65000,,,,,,
BTC260618C00053000,3.64,3.64,3.64,1.0,3.64,2025-11-14T05:00:00Z,5.0,3.64,3.37,163,A,2.24,373,A,A,2025-12-03T14:50:08.012833428Z,g,3.64,5.0,2025-11-14T19:06:10.698141855Z,C,3.64,3.64,3.64,1.0,3.64,2025-11-14T19:06:00Z,5.0,3.64,,,,,,,,,2026-06-18,53000,0.5099,0.3328,0.0235,0.0589,-0.0153,0.11
BTC260116P00025000,0.13,0.13,0.13,2.0,0.13,2025-12-02T05:00:00Z,2.0,0.13,0.48,468,A,0.0,0,?,A,2025-12-03T14:50:06.127073371Z,g,0.13,1.0,2025-12-02T15:33:00.041004062Z,C,0.13,0.13,0.13,1.0,0.13,2025-12-02T15:33:00Z,1.0,0.13,0.27,0.27,0.27,1.0,0.27,2025-12-01T05:00:00Z,2.0,0.27,2026-01-16,25000,,,,,,
BTC251219C00074000,0.6,0.6,0.6,1.0,0.6,2025-10-10T04:00:00Z,2.0,0.6,0.73,337,A,0.0,0,?, ,2025-12-03T14:50:06.119174035Z,I,0.6,2.0,2025-10-10T18:03:06.748964128Z,A,0.6,0.6,0.6,1.0,0.6,2025-10-10T18:03:00Z,2.0,0.6,0.7,0.7,0.7,1.0,0.7,2025-10-02T04:00:00Z,2.0,0.7,2025-12-19,74000,,,,,,
BTC260320C00041000,4.4,4.4,4.0,2.0,4.0,2025-12-02T05:00:00Z,15.0,4.266667,5.28,228,A,4.04,583,A,A,2025-12-03T14:50:14.100734069Z,I,4.4,10.0,2025-12-02T17:26:26.9468293Z,A,4.4,4.4,4.4,1.0,4.4,2025-12-02T17:26:00Z,10.0,4.4,3.1,3.4,3.0,6.0,3.22,2025-12-01T05:00:00Z,45.0,3.056444,2026-03-20,41000,0.4914,0.5765,0.0357,0.056,-0.022,0.0874
BTC260116P00074000,,,,,,,,,34.27,20,B,31.23,30,S,A,2025-12-03T14:50:06.135929439Z,,,,,,,,,,,,,,,,,,,,,,2026-01-16,74000,,,,,,
BTC251219C00075000,0.2,0.2,0.2,1.0,0.2,2025-11-13T05:00:00Z,1.0,0.2,0.73,355,A,0.0,0,?, ,2025-12-03T14:50:06.119174035Z,I,0.18,1.0,2025-11-13T18:52:10.333268615Z,P,0.2,0.2,0.2,1.0,0.2,2025-11-13T18:52:00Z,1.0,0.2,0.21,0.21,0.21,1.0,0.21,2025-10-30T04:00:00Z,5.0,0.21,2025-12-19,75000,,,,,,
BTC260320P00054000,6.45,6.45,6.45,1.0,6.45,2025-10-07T04:00:00Z,1.0,6.45,14.71,83,C,12.55,437,A,A,2025-12-03T14:50:13.701553643Z,g,6.45,1.0,2025-10-07T15:03:54.627876335Z,C,6.45,6.45,6.45,1.0,6.45,2025-10-07T15:03:00Z,1.0,6.45,,,,,,,,,2026-03-20,54000,0.5434,-0.7688,0.0251,-0.1328,-0.0126,0.0679
BTC260618P00048000,11.4,11.4,11.4,1.0,11.4,2025-11-20T05:00:00Z,1.0,11.4,10.95,334,A,9.28,184,N,A,2025-12-03T14:50:05.99126513Z,I,11.4,1.0,2025-11-20T19:55:00.387592683Z,C,11.4,11.4,11.4,1.0,11.4,2025-11-20T19:55:00Z,1.0,11.4,9.32,9.32,9.32,1.0,9.32,2025-11-14T05:00:00Z,5.0,9.32,2026-06-18,48000,0.5287,-0.5589,0.0247,-0.1789,-0.0127,0.1194
BTC280121P00065000,,,,,,,,,29.44,18,A,26.07,12,T,A,2025-12-03T14:50:07.653602286Z,,,,,,,,,,,,,,,,,,,,,,2028-01-21,65000,0.5688,-0.5198,0.0116,-1.0495,-0.0044,0.2399
BTC260320C00070000,0.25,0.25,0.25,1.0,0.25,2025-12-01T05:00:00Z,1.0,0.25,0.77,147,A,0.0,0,?,A,2025-12-03T14:50:10.120181075Z,I,0.25,1.0,2025-12-01T15:42:43.587720259Z,W,0.25,0.25,0.25,1.0,0.25,2025-12-01T15:42:00Z,1.0,0.25,0.34,0.34,0.3,4.0,0.33,2025-11-26T05:00:00Z,5.0,0.326,2026-03-20,70000,,,,,,
BTC260320C00059000,0.67,0.67,0.67,1.0,0.67,2025-11-24T05:00:00Z,1.0,0.67,1.12,12,T,0.37,109,B, ,2025-12-03T14:50:13.796594826Z,g,0.67,1.0,2025-11-24T15:09:42.693354639Z,C,0.67,0.67,0.67,1.0,0.67,2025-11-24T15:09:00Z,1.0,0.67,3.3,3.3,3.3,1.0,3.3,2025-10-16T04:00:00Z,1.0,3.3,2026-03-20,59000,0.5263,0.1403,0.019,0.0148,-0.0127,0.0497
BTC260116C00060000,0.1,0.2,0.1,4.0,0.2,2025-11-21T05:00:00Z,18.0,0.18,0.68,364,A,0.12,16,M,A,2025-12-03T14:50:07.649267737Z,I,0.1,1.0,2025-11-21T18:27:40.541667228Z,X,0.1,0.1,0.1,1.0,0.1,2025-11-21T18:27:00Z,1.0,0.1,0.42,0.42,0.42,1.0,0.42,2025-11-19T05:00:00Z,10.0,0.42,2026-01-16,60000,0.7313,0.0909,0.0156,0.004,-0.0198,0.0234
BTC270115C00063000,,,,,,,,,5.39,57,A,1.67,73,A,A,2025-12-03T14:50:06.119986248Z,,,,,,,,,,,,,,,,,,,,,,2027-01-15,63000,0.5012,0.3213,0.0164,0.1085,-0.0105,0.156
BTC270115C00067000,,,,,,,,,4.98,49,A,1.12,19,A,A,2025-12-03T14:50:13.721101608Z,,,,,,,,,,,,,,,,,,,,,,2027-01-15,67000,0.5069,0.2851,0.0154,0.0972,-0.01,0.1479
BTC251219C00061000,1.2,1.2,1.2,1.0,1.2,2025-10-23T04:00:00Z,10.0,1.2,0.73,350,N,0.0,0,?, ,2025-12-03T14:50:06.119153367Z,I,1.03,10.0,2025-10-23T19:22:16.022192992Z,B,1.2,1.2,1.2,1.0,1.2,2025-10-23T19:22:00Z,10.0,1.2,1.1,1.1,1.05,2.0,1.05,2025-10-20T04:00:00Z,2.0,1.075,2025-12-19,61000,,,,,,
BTC260116C00049000,0.5,0.5,0.5,1.0,0.5,2025-11-24T05:00:00Z,2.0,0.5,1.02,48,P,0.23,290,A,A,2025-12-03T14:50:07.157982992Z,I,0.48,2.0,2025-11-24T14:37:20.561442427Z,I,0.5,0.5,0.5,1.0,0.5,2025-11-24T14:37:00Z,2.0,0.5,0.67,0.67,0.67,1.0,0.67,2025-11-20T05:00:00Z,1.0,0.67,2026-01-16,49000,0.4848,0.1794,0.0377,0.0082,-0.0213,0.0375
BTC251219C00037000,4.1,4.1,3.2,9.0,3.2,2025-12-02T05:00:00Z,41.0,3.777317,5.01,233,A,3.93,139,A, ,2025-12-03T14:50:06.129166748Z,a,4.1,4.0,2025-12-02T16:09:25.576319363Z,B,4.1,4.1,4.1,1.0,4.1,2025-12-02T16:09:00Z,4.0,4.1,2.2,2.5,1.95,16.0,2.5,2025-12-01T05:00:00Z,67.0,2.147015,2025-12-19,37000,0.4369,0.8927,0.049,0.0142,-0.0252,0.0159
