symbol,impliedVolatility,greeks_delta,greeks_gamma,greeks_rho,greeks_theta,greeks_vega,dailyBar_c,dailyBar_h,dailyBar_l,dailyBar_n,dailyBar_o,dailyBar_t,dailyBar_v,dailyBar_vw,latestQuote_ap,latestQuote_as,latestQuote_ax,latestQuote_bp,latestQuote_bs,latestQuote_bx,latestQuote_c,latestQuote_t,latestTrade_c,latestTrade_p,latestTrade_s,latestTrade_t,latestTrade_x,minuteBar_c,minuteBar_h,minuteBar_l,minuteBar_n,minuteBar_o,minuteBar_t,minuteBar_v,minuteBar_vw,prevDailyBar_c,prevDailyBar_h,prevDailyBar_l,prevDailyBar_n,prevDailyBar_o,prevDailyBar_t,prevDailyBar_v,prevDailyBar_vw,expires,price
BTC260320C00070000,0.6317,0.0746,0.0101,0.0081,-0.0084,0.031,0.45,0.45,0.45,1.0,0.45,2025-11-20T05:00:00Z,5.0,0.45,0.73,262,X,0.08,38,P,A,2025-11-20T19:30:11.110891598Z,I,0.45,5.0,2025-11-20T14:30:00.608424965Z,X,0.45,0.45,0.45,1.0,0.45,2025-11-20T14:30:00Z,5.0,0.45,0.31,0.34,0.31,2.0,0.34,2025-11-19T05:00:00Z,2.0,0.325,2026-03-20,70000
BTC260618P00053000,0.4978,-0.7286,0.0229,-0.2501,-0.007,0.0965,,,,,,,,,16.52,47,B,14.48,44,E,A,2025-11-20T19:29:19.186802741Z,,,,,,,,,,,,,,,,,,,,,,2026-06-18,53000
BTC280121P00048000,0.5556,-0.4115,0.0124,-0.702,-0.0048,0.22,13.6,13.6,13.6,1.0,13.6,2025-10-22T04:00:00Z,2.0,13.6,18.48,13,E,14.63,13,E,A,2025-11-20T19:28:25.549726022Z,I,13.6,2.0,2025-10-22T16:06:50.110911821Z,I,13.6,13.6,13.6,1.0,13.6,2025-10-22T16:06:00Z,2.0,13.6,,,,,,,,,2028-01-21,48000
BTC251219P00080000,,,,,,,,,,,,,,,42.73,20,E,40.0,20,E,A,2025-11-20T19:29:44.84348693Z,,,,,,,,,,,,,,,,,,,,,,2025-12-19,80000
BTC260618P00042000,0.4648,-0.5072,0.0295,-0.1524,-0.0101,0.1161,7.09,7.09,7.09,1.0,7.09,2025-11-19T05:00:00Z,1.0,7.09,7.98,34,P,6.07,690,X, ,2025-11-20T18:47:35.114064216Z,g,7.09,1.0,2025-11-19T18:14:44.831107005Z,C,7.09,7.09,7.09,1.0,7.09,2025-11-19T18:14:00Z,1.0,7.09,,,,,,,,,2026-06-18,42000
BTC260116P00052000,0.46,-0.9389,0.0173,-0.0773,-0.0021,0.0183,4.2,4.2,4.16,2.0,4.16,2025-10-10T04:00:00Z,4.0,4.18,14.3,37,C,12.64,35,B,A,2025-11-20T19:29:38.360530895Z,f,4.2,2.0,2025-10-10T15:00:28.90419854Z,I,4.2,4.2,4.16,2.0,4.16,2025-10-10T15:00:00Z,4.0,4.18,4.3,4.3,4.3,4.0,4.3,2025-10-09T04:00:00Z,6.0,4.3,2026-01-16,52000
BTC270115C00060000,0.5875,0.3712,0.0156,0.1121,-0.0118,0.1558,4.82,4.82,4.82,1.0,4.82,2025-11-19T05:00:00Z,1.0,4.82,5.69,45,A,3.37,31,P,A,2025-11-20T19:30:11.123247122Z,f,4.82,1.0,2025-11-19T20:50:49.153384594Z,X,4.82,4.82,4.82,1.0,4.82,2025-11-19T20:50:00Z,1.0,4.82,5.1,5.1,5.05,2.0,5.05,2025-11-18T05:00:00Z,2.0,5.075,2027-01-15,60000
BTC270115C00063000,0.5864,0.3416,0.0152,0.1045,-0.0114,0.1513,,,,,,,,,5.12,11,S,2.99,14,E,A,2025-11-20T19:29:36.582268002Z,,,,,,,,,,,,,,,,,,,,,,2027-01-15,63000
BTC260116C00061000,,,,,,,0.15,0.15,0.15,1.0,0.15,2025-11-19T05:00:00Z,5.0,0.15,0.73,495,X,0.0,0,?,A,2025-11-20T19:30:11.113462752Z,I,0.15,5.0,2025-11-19T14:49:37.005168862Z,U,0.15,0.15,0.15,1.0,0.15,2025-11-19T14:49:00Z,5.0,0.15,0.57,0.57,0.57,2.0,0.57,2025-11-12T05:00:00Z,91.0,0.57,2026-01-16,61000
BTC260320P00052000,0.5065,-0.8041,0.0248,-0.1476,-0.0081,0.0608,7.3,7.3,6.6,4.0,7.18,2025-10-13T04:00:00Z,23.0,7.217391,14.89,58,C,13.16,73,X, ,2025-11-20T19:30:06.731937963Z,g,7.3,10.0,2025-10-13T15:57:47.551149567Z,C,7.3,7.3,7.3,1.0,7.3,2025-10-13T15:57:00Z,10.0,7.3,5.98,5.98,5.85,3.0,5.85,2025-10-09T04:00:00Z,23.0,5.923478,2026-03-20,52000
BTC260320P00072000,0.5522,-0.9631,0.0066,-0.2296,0.0033,0.0177,,,,,,,,,33.72,20,E,32.02,21,E,A,2025-11-20T19:29:10.128893413Z,,,,,,,,,,,,,,,,,,,,,,2026-03-20,72000
BTC251121P00039000,0.764,-0.6461,0.2423,-0.0007,-0.2826,0.0075,0.9,0.9,0.05,6.0,0.05,2025-11-20T05:00:00Z,9.0,0.594444,1.27,81,X,0.67,53,P, ,2025-11-20T19:30:03.498829891Z,I,0.9,1.0,2025-11-20T18:02:41.768696679Z,I,0.9,0.9,0.9,1.0,0.9,2025-11-20T18:02:00Z,1.0,0.9,0.55,0.8,0.55,11.0,0.59,2025-11-19T05:00:00Z,116.0,0.630603,2025-11-21,39000
BTC260618P00055000,0.4902,-0.7653,0.0215,-0.2674,-0.0057,0.0894,,,,,,,,,18.21,13,E,15.98,47,B, ,2025-11-20T19:29:35.988055122Z,,,,,,,,,,,,,,,,,,,,,,2026-06-18,55000
BTC260618P00025000,,,,,,,1.05,1.05,1.05,1.0,1.05,2025-11-19T05:00:00Z,1.0,1.05,1.52,37,P,0.0,0,?,A,2025-11-20T18:59:31.246544899Z,I,1.07,1.0,2025-11-19T19:50:35.849553788Z,I,1.05,1.05,1.05,1.0,1.05,2025-11-19T19:50:00Z,1.0,1.05,,,,,,,,,2026-06-18,25000
BTC260320P00061000,0.56,-0.893,0.015,-0.1864,-0.0035,0.0406,,,,,,,,,23.12,17,E,21.69,31,B,A,2025-11-20T19:30:05.040250549Z,,,,,,,,,,,,,,,,,,,,,,2026-03-20,61000
BTC270115P00059000,0.5526,-0.6405,0.0164,-0.5424,-0.0056,0.1542,,,,,,,,,24.17,5,U,20.71,13,E,A,2025-11-20T19:29:54.257078093Z,,,,,,,,,,,,,,,,,,,,,,2027-01-15,59000
BTC260320C00047000,0.5653,0.3359,0.0293,0.0347,-0.02,0.0803,2.45,2.45,2.45,1.0,2.45,2025-11-19T05:00:00Z,2.0,2.45,2.72,468,A,1.97,15,P,A,2025-11-20T19:30:11.112401264Z,a,2.45,2.0,2025-11-19T17:29:38.073696064Z,E,2.45,2.45,2.45,1.0,2.45,2025-11-19T17:29:00Z,2.0,2.45,2.6,3.8,2.6,11.0,3.8,2025-11-17T05:00:00Z,28.0,3.2,2026-03-20,47000
BTC270115C00047000,0.5772,0.5192,0.0167,0.1478,-0.0125,0.1643,9.1,9.1,9.1,1.0,9.1,2025-11-14T05:00:00Z,2.0,9.1,8.2,4,U,6.04,13,E,A,2025-11-20T19:29:59.758690399Z,f,9.1,2.0,2025-11-14T16:01:49.038681386Z,M,9.1,9.1,9.1,1.0,9.1,2025-11-14T16:01:00Z,2.0,9.1,10.3,10.3,10.3,1.0,10.3,2025-11-04T05:00:00Z,1.0,10.3,2027-01-15,47000
BTC280121C00043000,0.6084,0.6559,0.0107,0.2695,-0.0091,0.2081,14.8,15.2,14.8,3.0,15.06,2025-11-14T05:00:00Z,3.0,15.02,14.74,9,B,10.77,13,E,A,2025-11-20T19:30:11.113964755Z,I,14.8,1.0,2025-11-14T17:31:20.491397179Z,U,14.8,15.2,14.8,2.0,15.2,2025-11-14T17:31:00Z,2.0,15.0,18.2,18.2,18.2,1.0,18.2,2025-10-17T04:00:00Z,3.0,18.2,2028-01-21,43000
BTC260116C00040000,0.5551,0.4799,0.0473,0.0244,-0.0311,0.0604,2.65,4.0,2.65,9.0,3.7,2025-11-20T05:00:00Z,74.0,3.267568,3.05,346,X,2.49,47,P,A,2025-11-20T19:30:11.122208636Z,I,2.65,5.0,2025-11-20T18:33:14.667531966Z,I,2.65,2.65,2.65,1.0,2.65,2025-11-20T18:33:00Z,5.0,2.65,3.5,4.3,3.1,24.0,4.3,2025-11-19T05:00:00Z,99.0,3.282121,2026-01-16,40000
BTC260320P00056000,0.5069,-0.8667,0.0193,-0.1671,-0.0046,0.0474,10.2,10.2,10.2,1.0,10.2,2025-08-05T04:00:00Z,1.0,10.2,18.62,37,C,16.53,71,X,A,2025-11-20T19:29:53.210391845Z,I,10.28,1.0,2025-08-05T14:42:23.458168002Z,X,10.2,10.2,10.2,1.0,10.2,2025-08-05T14:42:00Z,1.0,10.2,,,,,,,,,2026-03-20,56000
BTC280121C00075000,0.5472,0.3672,0.0122,0.191,-0.0082,0.213,6.64,6.64,6.64,1.0,6.64,2025-11-17T05:00:00Z,1.0,6.64,7.61,11,S,2.98,23,A,A,2025-11-20T19:30:10.149280058Z,a,6.64,1.0,2025-11-17T15:19:02.728366159Z,X,6.64,6.64,6.64,1.0,6.64,2025-11-17T15:19:00Z,1.0,6.64,8.45,8.45,8.45,1.0,8.45,2025-11-12T05:00:00Z,3.0,8.45,2028-01-21,75000
BTC270115C00065000,0.547,0.2965,0.0153,0.0943,-0.01,0.1426,3.8,3.8,3.8,1.0,3.8,2025-11-20T05:00:00Z,2.0,3.8,3.73,18,P,2.68,34,E,A,2025-11-20T19:30:11.122269095Z,I,3.8,2.0,2025-11-20T18:12:43.585666476Z,B,3.8,3.8,3.8,1.0,3.8,2025-11-20T18:12:00Z,2.0,3.8,3.88,3.88,3.88,1.0,3.88,2025-11-19T05:00:00Z,10.0,3.88,2027-01-15,65000
BTC270115P00031000,0.4792,-0.2264,0.0152,-0.1397,-0.0059,0.1241,,,,,,,,,4.82,32,P,2.02,32,P,A,2025-11-20T19:30:11.122766185Z,,,,,,,,,,,,,,,,,,,,,,2027-01-15,31000
BTC260116C00050000,0.579,0.1552,0.0272,0.0083,-0.0189,0.0362,0.55,0.7,0.55,6.0,0.7,2025-11-20T05:00:00Z,69.0,0.653768,0.77,38,P,0.52,5,I, ,2025-11-20T19:29:48.59282303Z,I,0.55,12.0,2025-11-20T18:14:34.406207122Z,U,0.55,0.55,0.55,1.0,0.55,2025-11-20T18:14:00Z,12.0,0.55,0.68,0.75,0.6,14.0,0.75,2025-11-19T05:00:00Z,168.0,0.720714,2026-01-16,50000
BTC251219P00048000,,,,,,,4.4,4.4,4.4,1.0,4.4,2025-11-05T05:00:00Z,1.0,4.4,10.32,59,C,8.34,75,X,A,2025-11-20T19:30:11.125556918Z,g,4.4,1.0,2025-11-05T17:00:36.894509636Z,A,4.4,4.4,4.4,1.0,4.4,2025-11-05T17:00:00Z,1.0,4.4,4.67,4.67,4.2,2.0,4.2,2025-11-04T05:00:00Z,2.0,4.435,2025-12-19,48000
BTC280121C00042000,0.5942,0.6615,0.0109,0.2742,-0.0089,0.2068,13.8,13.8,13.8,1.0,13.8,2025-11-17T05:00:00Z,10.0,13.8,14.54,8,S,10.97,13,E,A,2025-11-20T19:29:19.796861687Z,I,13.8,10.0,2025-11-17T19:05:15.099270625Z,I,13.8,13.8,13.8,1.0,13.8,2025-11-17T19:05:00Z,10.0,13.8,15.2,15.6,15.2,31.0,15.58,2025-11-14T05:00:00Z,324.0,15.412901,2028-01-21,42000
BTC280121C00053000,0.5685,0.5474,0.0123,0.2529,-0.0091,0.224,15.58,15.58,15.5,2.0,15.5,2025-09-19T04:00:00Z,2.0,15.54,11.32,21,B,7.39,13,E,A,2025-11-20T19:30:11.124709917Z,f,15.58,1.0,2025-09-19T15:14:15.981484279Z,N,15.58,15.58,15.58,1.0,15.58,2025-09-19T15:14:00Z,1.0,15.58,,,,,,,,,2028-01-21,53000
BTC280121C00041000,0.5744,0.6663,0.0112,0.2804,-0.0086,0.2057,20.0,20.0,20.0,1.0,20.0,2025-10-14T04:00:00Z,1.0,20.0,14.24,15,S,11.07,20,S,A,2025-11-20T19:30:11.125912711Z,I,20.0,1.0,2025-10-14T13:30:13.058081091Z,A,20.0,20.0,20.0,1.0,20.0,2025-10-14T13:30:00Z,1.0,20.0,,,,,,,,,2028-01-21,41000
BTC251121C00043000,,,,,,,0.04,0.07,0.04,3.0,0.07,2025-11-19T05:00:00Z,10.0,0.067,0.67,534,A,0.0,0,?,A,2025-11-20T19:30:11.112761647Z,f,0.04,1.0,2025-11-19T19:51:28.438834045Z,W,0.04,0.04,0.04,1.0,0.04,2025-11-19T19:51:00Z,1.0,0.04,0.27,0.44,0.18,12.0,0.18,2025-11-18T05:00:00Z,48.0,0.255208,2025-11-21,43000
BTC251219C00034000,0.7828,0.7499,0.0375,0.0182,-0.0489,0.0344,,,,,,,,,6.83,897,X,4.99,316,X, ,2025-11-20T19:29:58.735366724Z,,,,,,,,,,,,,,,,,,,,,,2025-12-19,34000
BTC260116P00053000,,,,,,,5.55,5.55,4.9,3.0,4.9,2025-10-27T04:00:00Z,6.0,5.341667,14.82,32,A,13.45,35,B, ,2025-11-20T19:30:09.366028428Z,a,5.55,1.0,2025-10-27T14:25:37.495680773Z,A,5.55,5.55,5.55,1.0,5.55,2025-10-27T14:25:00Z,1.0,5.55,6.95,6.95,6.95,1.0,6.95,2025-10-20T04:00:00Z,5.0,6.95,2026-01-16,53000
BTC260116C00075000,,,,,,,0.55,0.55,0.55,1.0,0.55,2025-11-13T05:00:00Z,1.0,0.55,0.73,270,A,0.12,20,Z,A,2025-11-20T19:30:11.113303143Z,I,0.55,1.0,2025-11-13T18:52:44.758002008Z,B,0.55,0.55,0.55,1.0,0.55,2025-11-13T18:52:00Z,1.0,0.55,0.37,0.37,0.37,1.0,0.37,2025-11-07T05:00:00Z,10.0,0.37,2026-01-16,75000
BTC260116C00030000,0.8139,0.828,0.0207,0.0342,-0.03,0.0387,12.13,12.13,12.13,2.0,12.13,2025-11-18T05:00:00Z,5.0,12.13,10.94,376,C,8.86,129,B,A,2025-11-20T19:30:11.125278126Z,a,12.13,3.0,2025-11-18T19:41:53.159028873Z,E,12.13,12.13,12.13,2.0,12.13,2025-11-18T19:41:00Z,5.0,12.13,23.7,23.7,23.7,1.0,23.7,2025-10-10T04:00:00Z,1.0,23.7,2026-01-16,30000
BTC260618C00046000,0.5886,0.4467,0.0231,0.0727,-0.0174,0.1151,,,,,,,,,5.45,370,X,3.56,8,E,A,2025-11-20T19:30:11.123581866Z,,,,,,,,,,,,,,,,,,,,,,2026-06-18,46000
BTC260116P00037000,0.5353,-0.3789,0.0468,-0.0265,-0.0253,0.0577,,,,,,,,,2.81,77,A,2.04,282,X,A,2025-11-20T19:30:11.124766757Z,,,,,,,,,,,,,,,,,,,,,,2026-01-16,37000
BTC251121P00054000,,,,,,,6.3,6.3,6.3,1.0,6.3,2025-10-23T04:00:00Z,1.0,6.3,16.41,78,B,14.35,42,C,A,2025-11-20T19:30:07.017105068Z,f,6.3,1.0,2025-10-23T17:25:21.368112763Z,I,6.3,6.3,6.3,1.0,6.3,2025-10-23T17:25:00Z,1.0,6.3,5.85,5.85,5.85,1.0,5.85,2025-10-16T04:00:00Z,1.0,5.85,2025-11-21,54000
BTC251219P00038000,0.4214,-0.4322,0.0862,-0.0144,-0.0289,0.0425,1.69,1.7,1.65,12.0,1.65,2025-11-20T05:00:00Z,50.0,1.6714,2.21,1,I,0.92,775,X, ,2025-11-20T19:28:44.370958579Z,a,1.69,1.0,2025-11-20T16:31:36.854344799Z,B,1.69,1.69,1.65,4.0,1.65,2025-11-20T16:31:00Z,4.0,1.67,1.65,1.77,1.24,7.0,1.24,2025-11-19T05:00:00Z,18.0,1.486667,2025-12-19,38000
BTC251219P00052000,0.5675,-0.9639,0.0129,-0.0402,-0.0029,0.0086,10.9,10.9,10.32,2.0,10.32,2025-11-17T05:00:00Z,23.0,10.824348,14.9,30,S,12.17,30,B, ,2025-11-20T19:30:04.175748188Z,I,10.9,20.0,2025-11-17T17:34:34.332135567Z,U,10.9,10.9,10.9,1.0,10.9,2025-11-17T17:34:00Z,20.0,10.9,7.94,7.94,7.94,2.0,7.94,2025-11-07T05:00:00Z,2.0,7.94,2025-12-19,52000
BTC260116C00072000,,,,,,,1.24,1.24,1.24,1.0,1.24,2025-10-02T04:00:00Z,3.0,1.24,0.73,295,A,0.0,0,?,A,2025-11-20T19:30:11.11306217Z,I,1.24,3.0,2025-10-02T13:43:46.776168404Z,Z,1.24,1.24,1.24,1.0,1.24,2025-10-02T13:43:00Z,3.0,1.24,,,,,,,,,2026-01-16,72000
BTC260116P00061000,0.5669,-0.9731,0.0072,-0.0932,0.0017,0.0094,,,,,,,,,23.43,26,X,21.22,21,E,A,2025-11-20T19:30:09.228349607Z,,,,,,,,,,,,,,,,,,,,,,2026-01-16,61000
BTC251121C00039000,0.7246,0.3456,0.2532,0.0004,-0.2698,0.0074,0.33,0.45,0.33,4.0,0.4,2025-11-20T05:00:00Z,153.0,0.399869,0.43,96,C,0.23,79,C,A,2025-11-20T19:29:49.372521722Z,g,0.33,1.0,2025-11-20T19:10:12.155700738Z,A,0.33,0.33,0.33,1.0,0.33,2025-11-20T19:10:00Z,1.0,0.33,1.05,1.05,0.95,2.0,0.95,2025-11-19T05:00:00Z,3.0,1.016667,2025-11-21,39000
BTC251121P00055000,,,,,,,8.75,8.75,8.75,1.0,8.75,2025-11-11T05:00:00Z,1.0,8.75,16.8,50,B,15.38,48,S, ,2025-11-20T19:25:16.518404547Z,g,8.75,1.0,2025-11-11T15:15:08.54299221Z,C,8.75,8.75,8.75,1.0,8.75,2025-11-11T15:15:00Z,1.0,8.75,6.65,6.65,6.65,1.0,6.65,2025-10-31T04:00:00Z,10.0,6.65,2025-11-21,55000
BTC270115C00037000,0.5788,0.6681,0.0152,0.1746,-0.0117,0.1496,,,,,,,,,11.8,8,S,9.22,12,E,A,2025-11-20T19:29:18.439060793Z,,,,,,,,,,,,,,,,,,,,,,2027-01-15,37000
BTC260618C00056000,0.5565,0.2635,0.0202,0.046,-0.0134,0.0951,,,,,,,,,3.18,369,A,1.07,335,A,A,2025-11-20T19:30:11.11178391Z,,,,,,,,,,,,,,,,,,,,,,2026-06-18,56000
BTC260320P00051000,0.4942,-0.7929,0.0263,-0.1431,-0.0084,0.0629,6.7,6.7,6.0,3.0,6.0,2025-10-13T04:00:00Z,13.0,6.646154,13.84,34,M,12.34,77,X,A,2025-11-20T19:29:53.209786256Z,g,6.7,10.0,2025-10-13T15:57:47.551149567Z,C,6.7,6.7,6.7,1.0,6.7,2025-10-13T15:57:00Z,10.0,6.7,5.5,5.5,5.5,1.0,5.5,2025-10-09T04:00:00Z,13.0,5.5,2026-03-20,51000
BTC251219P00032000,,,,,,,,,,,,,,,0.62,15,P,0.0,0,?,A,2025-11-20T19:22:25.844510738Z,,,,,,,,,,,,,,,,,,,,,,2025-12-19,32000
BTC260116C00062000,,,,,,,1.26,1.26,1.26,1.0,1.26,2025-10-20T04:00:00Z,1.0,1.26,0.73,529,X,0.0,0,?,A,2025-11-20T19:30:11.113308448Z,g,1.26,1.0,2025-10-20T18:48:42.523441326Z,C,1.26,1.26,1.26,1.0,1.26,2025-10-20T18:48:00Z,1.0,1.26,1.5,1.5,1.5,1.0,1.5,2025-10-16T04:00:00Z,1.0,1.5,2026-01-16,62000
BTC251219P00061000,,,,,,,,,,,,,,,24.6,15,X,21.18,20,Z, ,2025-11-20T19:23:32.869230199Z,,,,,,,,,,,,,,,,,,,,,,2025-12-19,61000
BTC260116P00074000,,,,,,,,,,,,,,,36.57,16,Z,34.69,20,E, ,2025-11-20T19:29:58.60092955Z,,,,,,,,,,,,,,,,,,,,,,2026-01-16,74000
BTC260320P00046000,0.4524,-0.6982,0.035,-0.1168,-0.0107,0.0767,7.95,7.95,7.95,1.0,7.95,2025-11-19T05:00:00Z,1.0,7.95,9.58,23,M,7.85,783,X, ,2025-11-20T19:26:42.036843272Z,I,7.95,1.0,2025-11-19T15:23:19.045064582Z,Z,7.95,7.95,7.95,1.0,7.95,2025-11-19T15:23:00Z,1.0,7.95,7.0,7.0,7.0,1.0,7.0,2025-11-14T05:00:00Z,3.0,7.0,2026-03-20,46000
BTC260320P00060000,0.4322,-0.9482,0.0112,-0.1889,0.0019,0.0234,12.6,12.6,12.6,1.0,12.6,2025-09-25T04:00:00Z,1.0,12.6,21.94,34,X,20.16,36,X,A,2025-11-20T19:25:52.051646246Z,I,12.64,1.0,2025-09-25T13:30:00.72274144Z,X,12.6,12.6,12.6,1.0,12.6,2025-09-25T13:30:00Z,1.0,12.6,12.23,12.23,12.23,2.0,12.23,2025-09-22T04:00:00Z,34.0,12.23,2026-03-20,60000
BTC260116C00071000,,,,,,,0.8,0.8,0.8,1.0,0.8,2025-09-29T04:00:00Z,1.0,0.8,0.77,503,X,0.0,0,?,A,2025-11-20T19:30:11.113274422Z,a,0.8,1.0,2025-09-29T13:56:54.004365838Z,X,0.8,0.8,0.8,1.0,0.8,2025-09-29T13:56:00Z,1.0,0.8,0.9,0.9,0.9,1.0,0.9,2025-09-15T04:00:00Z,1.0,0.9,2026-01-16,71000
BTC280121C00050000,0.5794,0.5796,0.0119,0.2596,-0.0092,0.2211,10.3,10.3,10.1,3.0,10.1,2025-11-20T05:00:00Z,4.0,10.15,12.29,33,X,8.28,24,P,A,2025-11-20T19:30:11.110345689Z,I,10.3,1.0,2025-11-20T17:58:37.51878286Z,U,10.3,10.3,10.3,1.0,10.3,2025-11-20T17:58:00Z,1.0,10.3,10.1,10.75,10.1,3.0,10.75,2025-11-19T05:00:00Z,9.0,10.606667,2028-01-21,50000
BTC260116P00062000,0.7563,-0.9243,0.0124,-0.0922,-0.008,0.0216,,,,,,,,,24.48,22,Z,22.69,23,Z, ,2025-11-20T19:25:52.056363089Z,,,,,,,,,,,,,,,,,,,,,,2026-01-16,62000
BTC260116C00073000,,,,,,,,,,,,,,,0.73,292,A,0.0,0,?,A,2025-11-20T19:30:11.113113751Z,,,,,,,,,,,,,,,,,,,,,,2026-01-16,73000
BTC260116P00034000,0.5179,-0.2343,0.039,-0.0159,-0.02,0.0465,1.16,1.16,1.16,1.0,1.16,2025-11-20T05:00:00Z,1.0,1.16,1.62,81,B,0.77,565,A,A,2025-11-20T19:30:11.113362449Z,g,1.16,1.0,2025-11-20T17:31:59.596780014Z,A,1.16,1.16,1.16,1.0,1.16,2025-11-20T17:31:00Z,1.0,1.16,,,,,,,,,2026-01-16,34000
BTC251219C00045000,0.5375,0.1703,0.0436,0.0048,-0.0261,0.0274,0.49,0.68,0.49,8.0,0.68,2025-11-20T05:00:00Z,41.0,0.565854,0.57,36,P,0.42,38,P, ,2025-11-20T19:09:04.74002887Z,I,0.49,2.0,2025-11-20T18:31:50.102031994Z,Z,0.49,0.49,0.49,1.0,0.49,2025-11-20T18:31:00Z,2.0,0.49,0.6,1.0,0.6,18.0,1.0,2025-11-19T05:00:00Z,72.0,0.735833,2025-12-19,45000
BTC251219P00068000,,,,,,,,,,,,,,,30.28,20,E,28.57,20,E, ,2025-11-20T19:16:30.21609731Z,,,,,,,,,,,,,,,,,,,,,,2025-12-19,68000
BTC270115P00033000,0.4705,-0.2639,0.0168,-0.1645,-0.0062,0.1347,,,,,,,,,5.54,11,S,2.72,16,U,A,2025-11-20T19:30:11.124564703Z,,,,,,,,,,,,,,,,,,,,,,2027-01-15,33000
BTC260116C00066000,,,,,,,,,,,,,,,0.77,269,A,0.0,0,?,A,2025-11-20T19:30:11.113167508Z,,,,,,,,,,,,,,,,,,,,,,2026-01-16,66000
BTC260618P00043000,0.4848,-0.5265,0.0282,-0.1617,-0.0105,0.1159,5.3,5.3,5.3,1.0,5.3,2025-11-05T05:00:00Z,9.0,5.3,8.87,21,U,6.93,706,X, ,2025-11-20T19:27:42.243146417Z,a,5.3,9.0,2025-11-05T16:59:35.492366419Z,X,5.3,5.3,5.3,1.0,5.3,2025-11-05T16:59:00Z,9.0,5.3,,,,,,,,,2026-06-18,43000
BTC280121C00039000,0.5967,0.6925,0.0104,0.2784,-0.0086,0.1988,19.9,19.9,19.5,6.0,19.9,2025-11-03T05:00:00Z,6.0,19.666667,14.84,21,P,12.66,16,E,A,2025-11-20T19:30:11.124709917Z,I,19.9,1.0,2025-11-03T15:56:09.958676743Z,N,19.9,19.9,19.5,3.0,19.5,2025-11-03T15:56:00Z,3.0,19.666667,20.8,21.0,20.8,4.0,21.0,2025-09-22T04:00:00Z,4.0,20.885,2028-01-21,39000
BTC270115C00042000,0.5827,0.5923,0.0162,0.1616,-0.0124,0.16,8.9,8.95,8.9,2.0,8.95,2025-11-19T05:00:00Z,2.0,8.925,9.62,47,C,7.82,31,E,A,2025-11-20T19:30:11.113788831Z,I,8.9,1.0,2025-11-19T20:46:17.725752909Z,P,8.9,8.9,8.9,1.0,8.9,2025-11-19T20:46:00Z,1.0,8.9,10.2,10.2,9.84,2.0,9.84,2025-11-18T05:00:00Z,3.0,10.08,2027-01-15,42000
BTC280121P00060000,0.5461,-0.5255,0.0129,-0.9786,-0.0037,0.2251,20.84,20.84,20.84,1.0,20.84,2025-10-16T04:00:00Z,2.0,20.84,26.63,26,A,23.22,24,U,A,2025-11-20T19:30:11.124003188Z,a,20.84,2.0,2025-10-16T16:43:29.135361087Z,X,20.84,20.84,20.84,1.0,20.84,2025-10-16T16:43:00Z,2.0,20.84,,,,,,,,,2028-01-21,60000
BTC280121P00065000,0.5552,-0.5586,0.0126,-1.0935,-0.0033,0.2231,,,,,,,,,30.49,11,S,27.41,14,E,A,2025-11-20T19:29:37.194947729Z,,,,,,,,,,,,,,,,,,,,,,2028-01-21,65000
BTC260618P00052000,0.4784,-0.7244,0.024,-0.2434,-0.0067,0.0973,,,,,,,,,15.2,9,S,13.79,383,C,A,2025-11-20T19:30:03.098692314Z,,,,,,,,,,,,,,,,,,,,,,2026-06-18,52000
BTC260320C00080000,,,,,,,0.45,0.45,0.45,1.0,0.45,2025-11-12T05:00:00Z,1.0,0.45,0.73,275,A,0.0,0,?,A,2025-11-20T19:30:11.112605846Z,I,0.45,1.0,2025-11-12T19:33:01.304964037Z,I,0.45,0.45,0.45,1.0,0.45,2025-11-12T19:33:00Z,1.0,0.45,0.6,0.6,0.6,1.0,0.6,2025-11-05T05:00:00Z,30.0,0.6,2026-03-20,80000
BTC270115P00043000,0.4776,-0.4548,0.0201,-0.3121,-0.0067,0.1634,7.57,7.57,7.57,1.0,7.57,2025-11-05T05:00:00Z,3.0,7.57,11.25,12,X,7.96,16,S,A,2025-11-20T19:30:11.123322568Z,a,7.57,3.0,2025-11-05T17:31:16.450385594Z,I,7.57,7.57,7.57,1.0,7.57,2025-11-05T17:31:00Z,3.0,7.57,,,,,,,,,2027-01-15,43000
BTC251219C00032000,0.8693,0.81,0.0289,0.0187,-0.0466,0.0294,,,,,,,,,8.47,810,X,6.72,268,X,A,2025-11-20T19:29:51.263037178Z,,,,,,,,,,,,,,,,,,,,,,2025-12-19,32000
BTC251121C00061000,,,,,,,0.25,0.25,0.25,2.0,0.25,2025-10-24T04:00:00Z,3.0,0.25,0.77,512,X,0.0,0,?, ,2025-11-20T18:45:48.680990915Z,I,0.25,2.0,2025-10-24T18:35:05.64313733Z,C,0.25,0.25,0.25,1.0,0.25,2025-10-24T18:35:00Z,2.0,0.25,0.33,0.33,0.33,1.0,0.33,2025-10-23T04:00:00Z,10.0,0.33,2025-11-21,61000
BTC260618P00058000,0.5082,-0.7945,0.0192,-0.2895,-0.0049,0.0828,,,,,,,,,20.82,12,X,18.82,47,B, ,2025-11-20T19:18:09.709527531Z,,,,,,,,,,,,,,,,,,,,,,2026-06-18,58000
