symbol,dailyBar_c,dailyBar_h,dailyBar_l,dailyBar_n,dailyBar_o,dailyBar_t,dailyBar_v,dailyBar_vw,latestQuote_ap,latestQuote_as,latestQuote_ax,latestQuote_bp,latestQuote_bs,latestQuote_bx,latestQuote_c,latestQuote_t,latestTrade_c,latestTrade_p,latestTrade_s,latestTrade_t,latestTrade_x,minuteBar_c,minuteBar_h,minuteBar_l,minuteBar_n,minuteBar_o,minuteBar_t,minuteBar_v,minuteBar_vw,prevDailyBar_c,prevDailyBar_h,prevDailyBar_l,prevDailyBar_n,prevDailyBar_o,prevDailyBar_t,prevDailyBar_v,prevDailyBar_vw,expires,price,impliedVolatility,greeks_delta,greeks_gamma,greeks_rho,greeks_theta,greeks_vega
BTC260116C00041000,2.25,2.25,2.0,2.0,2.0,2025-11-26T05:00:00Z,10.0,2.125,3.72,835,X,1.28,847,X, ,2025-11-26T20:55:04.597147105Z,I,2.27,5.0,2025-11-26T19:41:22.959067004Z,I,2.25,2.25,2.25,1.0,2.25,2025-11-26T19:41:00Z,5.0,2.25,2.2,2.2,2.2,1.0,2.2,2025-11-25T05:00:00Z,1.0,2.2,2026-01-16,41000,0.4977,0.4849,0.0544,0.023,-0.031,0.0588
BTC280121P00060000,20.84,20.84,20.84,1.0,20.84,2025-10-16T04:00:00Z,2.0,20.84,27.52,12,U,22.75,13,E,A,2025-11-26T20:56:40.860865695Z,a,20.84,2.0,2025-10-16T16:43:29.135361087Z,X,20.84,20.84,20.84,1.0,20.84,2025-10-16T16:43:00Z,2.0,20.84,,,,,,,,,2028-01-21,60000,0.5845,-0.4877,0.0117,-0.9583,-0.0047,0.2329
BTC260618P00060000,21.3,21.3,21.3,1.0,21.3,2025-11-19T05:00:00Z,2.0,21.3,22.98,67,C,19.28,77,X, ,2025-11-26T20:59:49.389652882Z,I,21.3,2.0,2025-11-19T17:37:39.813320246Z,I,21.3,21.3,21.3,1.0,21.3,2025-11-19T17:37:00Z,2.0,21.3,18.5,18.5,18.48,5.0,18.48,2025-11-14T05:00:00Z,68.0,18.491471,2026-06-18,60000,0.5896,-0.7474,0.0183,-0.283,-0.0087,0.0949
BTC280121C00051000,17.43,17.43,17.43,1.0,17.43,2025-10-29T04:00:00Z,1.0,17.43,12.75,88,A,8.95,54,A,A,2025-11-26T20:59:49.392142048Z,a,17.43,1.0,2025-10-29T13:41:14.258350256Z,X,17.43,17.43,17.43,1.0,17.43,2025-10-29T13:41:00Z,1.0,17.43,20.0,20.0,20.0,3.0,20.0,2025-10-27T04:00:00Z,10.0,20.0,2028-01-21,51000,0.582,0.5862,0.0115,0.2687,-0.0095,0.2275
BTC270115C00074000,2.95,2.95,2.95,1.0,2.95,2025-11-21T05:00:00Z,2.0,2.95,4.08,53,A,1.02,56,A,A,2025-11-26T20:59:55.235321986Z,I,2.95,2.0,2025-11-21T19:15:42.75239303Z,N,2.95,2.95,2.95,1.0,2.95,2025-11-21T19:15:00Z,2.0,2.95,3.01,3.01,3.01,1.0,3.01,2025-11-17T05:00:00Z,2.0,3.01,2027-01-15,74000,0.5486,0.2413,0.0134,0.08,-0.0094,0.1322
BTC260320P00035000,2.15,2.4,2.15,3.0,2.4,2025-11-26T05:00:00Z,54.0,2.166667,2.79,239,X,1.57,555,A,A,2025-11-26T20:59:55.487373009Z,I,2.17,50.0,2025-11-26T20:13:04.016420529Z,B,2.15,2.15,2.15,1.0,2.15,2025-11-26T20:13:00Z,50.0,2.15,2.55,2.55,2.55,2.0,2.55,2025-11-25T05:00:00Z,2.0,2.55,2026-03-20,35000,0.523,-0.2647,0.0283,-0.0394,-0.0155,0.0725
BTC260116C00050000,0.55,0.59,0.45,9.0,0.47,2025-11-26T05:00:00Z,28.0,0.535,0.82,81,A,0.42,65,P,A,2025-11-26T20:59:55.36294192Z,f,0.55,5.0,2025-11-26T20:30:17.681184907Z,M,0.55,0.55,0.55,1.0,0.55,2025-11-26T20:30:00Z,5.0,0.55,0.45,0.5,0.44,9.0,0.5,2025-11-25T05:00:00Z,84.0,0.451905,2026-01-16,50000,0.5475,0.1596,0.0301,0.0079,-0.0202,0.0358
BTC260320C00071000,0.45,0.45,0.45,1.0,0.45,2025-11-14T05:00:00Z,1.0,0.45,0.73,245,A,0.0,0,?,A,2025-11-26T20:59:49.393993143Z,I,0.45,1.0,2025-11-14T18:43:15.600302704Z,C,0.45,0.45,0.45,1.0,0.45,2025-11-14T18:43:00Z,1.0,0.45,,,,,,,,,2026-03-20,71000,,,,,,
BTC251219P00037000,0.96,1.35,0.9,14.0,1.35,2025-11-26T05:00:00Z,28.0,0.967857,1.52,536,A,0.37,485,A,A,2025-11-26T20:59:55.367913115Z,g,0.96,1.0,2025-11-26T20:08:38.257684922Z,M,0.96,0.96,0.96,1.0,0.96,2025-11-26T20:08:00Z,1.0,0.96,1.38,1.52,1.25,9.0,1.52,2025-11-25T05:00:00Z,22.0,1.310455,2025-12-19,37000,0.5554,-0.2662,0.0605,-0.007,-0.0393,0.0321
BTC280121P00070000,,,,,,,,,35.87,15,S,30.22,6,S,A,2025-11-26T20:59:49.390002481Z,,,,,,,,,,,,,,,,,,,,,,2028-01-21,70000,0.5954,-0.5519,0.0114,-1.1833,-0.0039,0.231
BTC260320P00069000,,,,,,,,,30.49,36,B,27.94,36,B,A,2025-11-26T20:59:31.049942574Z,,,,,,,,,,,,,,,,,,,,,,2026-03-20,69000,0.7158,-0.8753,0.013,-0.1984,-0.0078,0.0455
BTC280121P00046000,,,,,,,,,16.88,7,A,12.54,6,P,A,2025-11-26T20:59:47.269374971Z,,,,,,,,,,,,,,,,,,,,,,2028-01-21,46000,0.5563,-0.3761,0.0117,-0.6385,-0.0052,0.2216
BTC260320C00044000,3.3,3.3,3.1,3.0,3.1,2025-11-26T05:00:00Z,3.0,3.2,3.28,2,J,2.17,663,A,A,2025-11-26T20:59:55.599946415Z,I,3.3,1.0,2025-11-26T20:03:57.79124166Z,U,3.3,3.3,3.3,1.0,3.3,2025-11-26T20:03:00Z,1.0,3.3,2.54,2.7,2.54,2.0,2.7,2025-11-24T05:00:00Z,2.0,2.62,2026-03-20,44000,0.4682,0.4175,0.0376,0.043,-0.0194,0.0865
BTC251219P00061000,,,,,,,,,22.49,35,B,20.15,37,A, ,2025-11-26T20:59:49.389586549Z,,,,,,,,,,,,,,,,,,,,,,2025-12-19,61000,,,,,,
BTC270115P00068000,,,,,,,,,31.92,11,B,27.28,13,E, ,2025-11-26T20:57:00.484780308Z,,,,,,,,,,,,,,,,,,,,,,2027-01-15,68000,0.6025,-0.6747,0.0141,-0.6405,-0.0058,0.1527
BTC260320P00054000,6.45,6.45,6.45,1.0,6.45,2025-10-07T04:00:00Z,1.0,6.45,16.63,71,C,13.5,65,A, ,2025-11-26T20:59:49.389748189Z,g,6.45,1.0,2025-10-07T15:03:54.627876335Z,C,6.45,6.45,6.45,1.0,6.45,2025-10-07T15:03:00Z,1.0,6.45,,,,,,,,,2026-03-20,54000,0.5874,-0.7682,0.0234,-0.1413,-0.0129,0.0676
BTC260320C00046000,2.2,2.2,2.1,3.0,2.1,2025-11-24T05:00:00Z,3.0,2.133333,3.85,789,X,1.93,481,A,A,2025-11-26T20:59:50.973964436Z,I,2.2,1.0,2025-11-24T16:25:00.835447456Z,A,2.2,2.2,2.2,1.0,2.2,2025-11-24T16:25:00Z,1.0,2.2,2.05,2.05,1.93,4.0,1.93,2025-11-21T05:00:00Z,13.0,2.031538,2026-03-20,46000,0.5562,0.3921,0.0312,0.0394,-0.0223,0.0851
BTC260116C00074000,,,,,,,,,0.73,462,A,0.0,0,?,A,2025-11-26T20:59:49.392494593Z,,,,,,,,,,,,,,,,,,,,,,2026-01-16,74000,,,,,,
BTC260320P00041000,5.51,5.51,5.51,1.0,5.51,2025-11-26T05:00:00Z,1.0,5.51,6.19,822,X,4.18,538,A,A,2025-11-26T20:59:49.392389334Z,f,5.51,1.0,2025-11-26T14:30:00.737768626Z,M,5.51,5.51,5.51,1.0,5.51,2025-11-26T14:30:00Z,1.0,5.51,5.64,5.64,5.5,2.0,5.5,2025-11-25T05:00:00Z,10.0,5.57,2026-03-20,41000,0.5431,-0.4629,0.033,-0.0731,-0.0187,0.088
BTC260618C00070000,2.04,2.04,2.04,1.0,2.04,2025-11-04T05:00:00Z,6.0,2.04,2.83,418,A,0.77,10,E,B,2025-11-26T20:59:56.130295621Z,f,2.04,6.0,2025-11-04T15:29:24.142567483Z,C,2.04,2.04,2.04,1.0,2.04,2025-11-04T15:29:00Z,6.0,2.04,,,,,,,,,2026-06-18,70000,0.6704,0.2011,0.0141,0.0345,-0.0144,0.0834
BTC251219P00047000,7.3,7.3,7.3,1.0,7.3,2025-11-26T05:00:00Z,1.0,7.3,9.43,70,X,6.06,70,X, ,2025-11-26T20:59:54.984037607Z,I,7.3,1.0,2025-11-26T18:44:23.891748792Z,I,7.3,7.3,7.3,1.0,7.3,2025-11-26T18:44:00Z,1.0,7.3,9.0,9.0,9.0,1.0,9.0,2025-11-24T05:00:00Z,1.0,9.0,2025-12-19,47000,0.7,-0.8064,0.0401,-0.024,-0.0384,0.0268
BTC270115C00042000,8.9,8.95,8.9,2.0,8.95,2025-11-19T05:00:00Z,2.0,8.925,10.58,53,A,7.31,42,A,A,2025-11-26T20:59:54.405858924Z,I,8.9,1.0,2025-11-19T20:46:17.725752909Z,P,8.9,8.9,8.9,1.0,8.9,2025-11-19T20:46:00Z,1.0,8.9,10.2,10.2,9.84,2.0,9.84,2025-11-18T05:00:00Z,3.0,10.08,2027-01-15,42000,0.5496,0.6055,0.0165,0.172,-0.0123,0.1632
BTC260116C00048000,0.8,0.8,0.8,1.0,0.8,2025-11-26T05:00:00Z,2.0,0.8,1.17,250,A,0.53,31,B,B,2025-11-26T20:59:55.599946415Z,I,0.78,2.0,2025-11-26T17:38:40.16189013Z,U,0.8,0.8,0.8,1.0,0.8,2025-11-26T17:38:00Z,2.0,0.8,0.25,0.25,0.25,1.0,0.25,2025-11-25T05:00:00Z,1.0,0.25,2026-01-16,48000,0.5378,0.2082,0.0362,0.0102,-0.0235,0.0423
BTC280121C00047000,15.0,15.0,15.0,1.0,15.0,2025-11-04T05:00:00Z,10.0,15.0,14.1,4,A,9.16,32,A,A,2025-11-26T20:59:47.221174992Z,I,15.0,10.0,2025-11-04T17:10:23.848790048Z,J,15.0,15.0,15.0,1.0,15.0,2025-11-04T17:10:00Z,10.0,15.0,17.0,17.0,17.0,1.0,17.0,2025-11-03T05:00:00Z,10.0,17.0,2028-01-21,47000,0.5704,0.6189,0.0114,0.2799,-0.0092,0.2225
BTC260320C00062000,0.6,0.64,0.6,3.0,0.63,2025-11-26T05:00:00Z,9.0,0.623333,1.08,260,X,0.13,693,A,A,2025-11-26T20:59:49.394950736Z,g,0.6,3.0,2025-11-26T14:40:43.074129043Z,C,0.6,0.6,0.6,1.0,0.6,2025-11-26T14:40:00Z,3.0,0.6,0.46,0.85,0.44,8.0,0.48,2025-11-24T05:00:00Z,39.0,0.519231,2026-03-20,62000,0.5659,0.1128,0.0153,0.012,-0.011,0.0424
BTC270115P00049000,11.95,11.95,11.95,1.0,11.95,2025-10-17T04:00:00Z,1.0,11.95,14.86,70,A,11.78,93,A,A,2025-11-26T20:59:49.391781231Z,f,11.95,1.0,2025-10-17T16:01:15.887134704Z,I,11.95,11.95,11.95,1.0,11.95,2025-10-17T16:01:00Z,1.0,11.95,,,,,,,,,2027-01-15,49000,0.5052,-0.5178,0.0186,-0.3849,-0.0071,0.169
BTC270115P00070000,20.97,20.97,20.97,1.0,20.97,2025-10-06T04:00:00Z,1.0,20.97,33.12,10,S,29.58,11,M,A,2025-11-26T20:55:04.215116867Z,g,20.97,1.0,2025-10-06T16:43:07.871746488Z,C,20.97,20.97,20.97,1.0,20.97,2025-10-06T16:43:00Z,1.0,20.97,22.1,22.1,22.1,1.0,22.1,2025-08-14T04:00:00Z,1.0,22.1,2027-01-15,70000,0.6078,-0.6872,0.0137,-0.666,-0.0055,0.1502
BTC251219C00055000,0.08,0.08,0.08,1.0,0.08,2025-11-25T05:00:00Z,24.0,0.08,0.47,537,A,0.07,1,I, ,2025-11-26T20:59:49.390162408Z,I,0.08,24.0,2025-11-25T15:01:11.77566724Z,Z,0.08,0.08,0.08,1.0,0.08,2025-11-25T15:01:00Z,24.0,0.08,0.09,0.1,0.05,21.0,0.1,2025-11-24T05:00:00Z,95.0,0.067895,2025-12-19,55000,0.8556,0.0777,0.0174,0.0017,-0.0279,0.0142
BTC280121P00049000,16.14,16.14,16.14,1.0,16.14,2025-11-17T05:00:00Z,50.0,16.14,18.35,29,B,14.37,47,A, ,2025-11-26T20:59:49.390133483Z,a,16.14,50.0,2025-11-17T17:47:36.074625551Z,J,16.14,16.14,16.14,1.0,16.14,2025-11-17T17:47:00Z,50.0,16.14,13.99,13.99,13.99,1.0,13.99,2025-11-11T05:00:00Z,50.0,13.99,2028-01-21,49000,0.542,-0.4116,0.0123,-0.7044,-0.005,0.2272
BTC260618P00046000,,,,,,,,,10.84,696,X,8.22,661,X,A,2025-11-26T20:55:09.761287412Z,,,,,,,,,,,,,,,,,,,,,,2026-06-18,46000,0.5244,-0.5483,0.0254,-0.1744,-0.012,0.1176
BTC251219P00080000,,,,,,,,,41.93,35,B,38.78,35,B,A,2025-11-26T20:59:44.673895963Z,,,,,,,,,,,,,,,,,,,,,,2025-12-19,80000,,,,,,
BTC260116P00056000,6.06,6.06,6.06,2.0,6.06,2025-10-08T04:00:00Z,5.0,6.06,18.02,35,B,14.9,38,Z, ,2025-11-26T20:59:49.389698865Z,a,6.06,2.0,2025-10-08T14:07:01.632388376Z,B,6.06,6.06,6.06,2.0,6.06,2025-10-08T14:07:00Z,5.0,6.06,6.06,6.06,6.06,1.0,6.06,2025-10-07T04:00:00Z,3.0,6.06,2026-01-16,56000,0.7057,-0.8759,0.0197,-0.0703,-0.0159,0.0302
BTC260116C00020000,18.55,20.0,18.55,2.0,20.0,2025-11-20T05:00:00Z,3.0,19.033333,21.52,274,A,18.06,82,A,A,2025-11-26T20:59:55.179048052Z,a,18.55,2.0,2025-11-20T19:02:30.874765229Z,J,18.55,18.55,18.55,1.0,18.55,2025-11-20T19:02:00Z,2.0,18.55,21.1,21.1,21.1,1.0,21.1,2025-11-19T05:00:00Z,2.0,21.1,2026-01-16,20000,,,,,,
BTC260320P00042000,5.8,6.3,5.8,2.0,6.3,2025-11-24T05:00:00Z,2.0,6.05,7.05,793,X,4.48,702,A, ,2025-11-26T20:55:04.592847148Z,I,5.88,1.0,2025-11-24T20:26:11.312992469Z,X,5.8,5.8,5.8,1.0,5.8,2025-11-24T20:26:00Z,1.0,5.8,7.16,7.16,7.16,1.0,7.16,2025-11-21T05:00:00Z,1.0,7.16,2026-03-20,42000,0.5418,-0.495,0.0332,-0.0789,-0.0186,0.0884
BTC270115C00059000,,,,,,,,,6.17,43,A,3.13,40,A,A,2025-11-26T20:59:57.165991126Z,,,,,,,,,,,,,,,,,,,,,,2027-01-15,59000,0.5561,0.3812,0.0162,0.1194,-0.0118,0.1616
BTC260320C00040000,4.65,4.68,3.99,4.0,3.99,2025-11-26T05:00:00Z,15.0,4.5,5.93,708,A,4.32,228,A,A,2025-11-26T20:59:55.380643414Z,f,4.65,5.0,2025-11-26T20:30:17.681179838Z,M,4.65,4.65,4.65,1.0,4.65,2025-11-26T20:30:00Z,5.0,4.65,4.01,4.01,3.95,4.0,3.95,2025-11-25T05:00:00Z,14.0,3.994286,2026-03-20,40000,0.568,0.5717,0.0312,0.0546,-0.0237,0.087
BTC280121C00055000,13.6,13.6,13.6,1.0,13.6,2025-11-10T05:00:00Z,1.0,13.6,11.48,10,E,6.93,30,A,A,2025-11-26T20:59:57.18769791Z,a,13.6,1.0,2025-11-10T20:46:23.733356984Z,X,13.6,13.6,13.6,1.0,13.6,2025-11-10T20:46:00Z,1.0,13.6,12.0,12.0,12.0,1.0,12.0,2025-11-04T05:00:00Z,1.0,12.0,2028-01-21,55000,0.551,0.5358,0.0123,0.2609,-0.0092,0.232
BTC260618P00050000,8.32,8.32,8.32,1.0,8.32,2025-11-03T05:00:00Z,1.0,8.32,13.7,380,A,12.1,127,B, ,2025-11-26T20:59:49.390375386Z,g,8.32,1.0,2025-11-03T15:56:57.37451759Z,A,8.32,8.32,8.32,1.0,8.32,2025-11-03T15:56:00Z,1.0,8.32,8.86,8.86,8.86,1.0,8.86,2025-10-23T04:00:00Z,1.0,8.86,2026-06-18,50000,0.5687,-0.609,0.0227,-0.2066,-0.0122,0.114
BTC270115C00025000,18.03,18.03,18.03,1.0,18.03,2025-11-26T05:00:00Z,1.0,18.03,18.49,13,S,16.52,54,A,A,2025-11-26T20:59:55.470633062Z,a,18.03,1.0,2025-11-26T18:07:36.857392436Z,I,18.03,18.03,18.03,1.0,18.03,2025-11-26T18:07:00Z,1.0,18.03,16.4,16.8,15.95,17.0,15.95,2025-11-21T05:00:00Z,36.0,16.55,2027-01-15,25000,0.5303,0.88,0.0089,0.1989,-0.0071,0.0848
BTC251219P00055000,12.23,12.23,12.23,1.0,12.23,2025-11-14T05:00:00Z,1.0,12.23,16.56,35,B,14.76,35,B, ,2025-11-26T20:59:14.736944795Z,k,12.23,1.0,2025-11-14T15:38:09.857719843Z,M,12.23,12.23,12.23,1.0,12.23,2025-11-14T15:38:00Z,1.0,12.23,6.43,6.43,6.43,1.0,6.43,2025-10-29T04:00:00Z,1.0,6.43,2025-12-19,55000,1.0486,-0.8679,0.0209,-0.0303,-0.0444,0.0209
BTC270115P00025000,1.7,1.7,1.7,1.0,1.7,2025-11-26T05:00:00Z,1.0,1.7,2.99,74,A,0.48,73,A,A,2025-11-26T20:59:49.391721038Z,f,1.7,1.0,2025-11-26T15:29:26.791153846Z,W,1.7,1.7,1.7,1.0,1.7,2025-11-26T15:29:00Z,1.0,1.7,2.25,2.25,2.1,5.0,2.25,2025-11-20T05:00:00Z,26.0,2.123077,2027-01-15,25000,0.5302,-0.1199,0.0089,-0.0739,-0.0048,0.0848
BTC260320P00067000,,,,,,,,,28.94,47,B,25.45,47,B, ,2025-11-26T20:55:03.039259712Z,,,,,,,,,,,,,,,,,,,,,,2026-03-20,67000,0.6795,-0.8762,0.0136,-0.1922,-0.0072,0.0453
BTC260320C00048000,1.81,1.81,1.81,1.0,1.81,2025-11-25T05:00:00Z,8.0,1.81,2.92,571,A,0.87,748,X,A,2025-11-26T20:59:49.223171043Z,a,1.81,8.0,2025-11-25T17:11:36.967365445Z,X,1.81,1.81,1.81,1.0,1.81,2025-11-25T17:11:00Z,8.0,1.81,1.95,1.95,1.85,3.0,1.85,2025-11-24T05:00:00Z,5.0,1.89,2026-03-20,48000,0.4952,0.3092,0.0321,0.0323,-0.0182,0.0781
BTC280121P00047000,15.91,15.91,15.91,1.0,15.91,2025-11-24T05:00:00Z,2.0,15.91,17.79,3,Z,13.45,7,S,A,2025-11-26T20:56:40.861903794Z,a,15.91,2.0,2025-11-24T17:24:00.110365713Z,X,15.91,15.91,15.91,1.0,15.91,2025-11-24T17:24:00Z,2.0,15.91,14.38,14.38,14.38,2.0,14.38,2025-11-17T05:00:00Z,2.0,14.38,2028-01-21,47000,0.568,-0.382,0.0115,-0.663,-0.0053,0.2227
BTC280121C00035000,16.1,16.3,15.9,4.0,16.3,2025-11-26T05:00:00Z,5.0,16.06,17.44,11,U,13.25,42,A,A,2025-11-26T20:59:55.358315296Z,I,16.1,2.0,2025-11-26T19:13:20.831632386Z,N,16.1,16.1,15.9,2.0,15.9,2025-11-26T19:13:00Z,3.0,16.033333,14.11,14.11,14.11,1.0,14.11,2025-11-21T05:00:00Z,1.0,14.11,2028-01-21,35000,0.5549,0.7422,0.01,0.3056,-0.0079,0.1886
BTC251219P00032000,0.15,0.15,0.15,1.0,0.15,2025-11-25T05:00:00Z,1.0,0.15,0.73,461,A,0.0,0,?,A,2025-11-26T20:59:49.394668095Z,I,0.22,1.0,2025-11-25T16:28:59.840439899Z,I,0.15,0.15,0.15,1.0,0.15,2025-11-25T16:28:00Z,1.0,0.15,0.46,0.46,0.46,1.0,0.46,2025-11-24T05:00:00Z,1.0,0.46,2025-12-19,32000,,,,,,
BTC251219C00074000,0.6,0.6,0.6,1.0,0.6,2025-10-10T04:00:00Z,2.0,0.6,0.73,437,A,0.0,0,?,A,2025-11-26T20:59:49.393786301Z,I,0.6,2.0,2025-10-10T18:03:06.748964128Z,A,0.6,0.6,0.6,1.0,0.6,2025-10-10T18:03:00Z,2.0,0.6,0.7,0.7,0.7,1.0,0.7,2025-10-02T04:00:00Z,2.0,0.7,2025-12-19,74000,,,,,,
BTC251219C00037000,3.77,3.77,3.7,2.0,3.7,2025-11-26T05:00:00Z,2.0,3.735,4.38,479,A,2.68,168,A,A,2025-11-26T20:59:55.384247422Z,a,3.77,1.0,2025-11-26T19:29:46.646356063Z,X,3.77,3.77,3.77,1.0,3.77,2025-11-26T19:29:00Z,1.0,3.77,3.0,3.0,2.5,17.0,2.5,2025-11-25T05:00:00Z,39.0,2.974359,2025-12-19,37000,0.451,0.7704,0.0688,0.0164,-0.0333,0.0297
BTC260116P00051000,5.85,5.85,5.8,2.0,5.8,2025-10-20T04:00:00Z,2.0,5.825,13.12,69,A,10.18,70,C,A,2025-11-26T20:59:58.341531246Z,a,5.85,1.0,2025-10-20T17:40:08.059358876Z,X,5.85,5.85,5.85,1.0,5.85,2025-10-20T17:40:00Z,1.0,5.85,5.7,5.7,5.7,1.0,5.7,2025-10-14T04:00:00Z,1.0,5.7,2026-01-16,51000,0.6117,-0.8306,0.028,-0.0613,-0.018,0.0372
BTC260320P00068000,,,,,,,,,29.95,47,B,27.03,47,B, ,2025-11-26T20:59:31.293116464Z,,,,,,,,,,,,,,,,,,,,,,2026-03-20,68000,0.7563,-0.8493,0.014,-0.1929,-0.0109,0.0518
BTC270115P00042000,7.2,7.25,7.18,6.0,7.25,2025-10-21T04:00:00Z,76.0,7.191711,10.68,12,Z,7.64,25,A,A,2025-11-26T20:59:55.877433261Z,f,7.2,5.0,2025-10-21T17:18:17.629279339Z,I,7.2,7.2,7.18,4.0,7.2,2025-10-21T17:18:00Z,40.0,7.183,8.23,8.23,8.23,1.0,8.23,2025-10-17T04:00:00Z,5.0,8.23,2027-01-15,42000,0.5269,-0.3995,0.0173,-0.2843,-0.0081,0.1638
BTC260116P00080000,38.34,38.34,38.34,1.0,38.34,2025-11-17T05:00:00Z,5.0,38.34,41.55,20,B,40.28,23,Z,A,2025-11-26T20:56:40.861480182Z,a,38.34,5.0,2025-11-17T15:54:40.603362044Z,X,38.34,38.34,38.34,1.0,38.34,2025-11-17T15:54:00Z,5.0,38.34,35.6,35.6,35.6,1.0,35.6,2025-11-05T05:00:00Z,4.0,35.6,2026-01-16,80000,,,,,,
BTC260116C00042000,2.12,2.12,1.7,3.0,1.75,2025-11-26T05:00:00Z,6.0,1.918333,3.07,837,X,1.27,811,X, ,2025-11-26T20:56:40.862266967Z,I,2.12,3.0,2025-11-26T20:13:55.996539948Z,Z,2.12,2.12,2.12,1.0,2.12,2025-11-26T20:13:00Z,3.0,2.12,1.75,1.75,1.75,1.0,1.75,2025-11-25T05:00:00Z,5.0,1.75,2026-01-16,42000,0.5071,0.4356,0.0527,0.0208,-0.031,0.058
BTC260618P00055000,,,,,,,,,17.99,47,B,16.12,127,B, ,2025-11-26T20:59:14.737808749Z,,,,,,,,,,,,,,,,,,,,,,2026-06-18,55000,0.5947,-0.6774,0.0203,-0.2449,-0.0112,0.1066
BTC270115P00037000,6.93,6.93,6.93,1.0,6.93,2025-11-21T05:00:00Z,1.0,6.93,7.71,19,B,4.87,27,A, ,2025-11-26T20:59:49.389978878Z,g,6.93,1.0,2025-11-21T16:24:53.941256689Z,A,6.93,6.93,6.93,1.0,6.93,2025-11-21T16:24:00Z,1.0,6.93,6.0,6.0,6.0,1.0,6.0,2025-11-17T05:00:00Z,1.0,6.0,2027-01-15,37000,0.5208,-0.3158,0.0161,-0.214,-0.0077,0.1508
BTC270115C00064000,,,,,,,,,5.93,37,A,2.17,32,A,A,2025-11-26T20:59:46.034690873Z,,,,,,,,,,,,,,,,,,,,,,2027-01-15,64000,0.5695,0.3389,0.0152,0.1071,-0.0116,0.1552
BTC270115P00053000,10.6,10.6,10.6,1.0,10.6,2025-10-08T04:00:00Z,4.0,10.6,18.04,20,B,14.75,14,P, ,2025-11-26T20:56:40.860465552Z,I,10.6,4.0,2025-10-08T17:37:39.282173916Z,Z,10.6,10.6,10.6,1.0,10.6,2025-10-08T17:37:00Z,4.0,10.6,9.0,9.98,9.0,3.0,9.98,2025-10-06T04:00:00Z,6.0,9.816667,2027-01-15,53000,0.5179,-0.5684,0.0179,-0.4427,-0.0068,0.1667
BTC260320P00046000,7.95,7.95,7.95,1.0,7.95,2025-11-19T05:00:00Z,1.0,7.95,9.63,705,X,6.81,739,X, ,2025-11-26T20:55:05.764109769Z,I,7.95,1.0,2025-11-19T15:23:19.045064582Z,Z,7.95,7.95,7.95,1.0,7.95,2025-11-19T15:23:00Z,1.0,7.95,7.0,7.0,7.0,1.0,7.0,2025-11-14T05:00:00Z,3.0,7.0,2026-03-20,46000,0.5188,-0.6236,0.033,-0.1023,-0.0159,0.0841
BTC260320C00045000,2.91,2.91,2.5,5.0,2.78,2025-11-26T05:00:00Z,24.0,2.559583,4.019,814,X,1.93,783,X, ,2025-11-26T20:55:04.592816697Z,I,2.91,1.0,2025-11-26T18:13:55.891335524Z,Z,2.91,2.91,2.91,1.0,2.91,2025-11-26T18:13:00Z,1.0,2.91,2.58,2.6,2.53,3.0,2.6,2025-11-25T05:00:00Z,6.0,2.55,2026-03-20,45000,0.5326,0.4109,0.033,0.0414,-0.0217,0.0862
BTC260618P00056000,,,,,,,,,18.77,47,B,16.88,127,B, ,2025-11-26T20:59:49.390375386Z,,,,,,,,,,,,,,,,,,,,,,2026-06-18,56000,0.5913,-0.6938,0.02,-0.2528,-0.0106,0.1042
BTC251219P00039000,1.66,1.75,1.55,5.0,1.75,2025-11-26T05:00:00Z,5.0,1.616,2.48,793,X,0.68,838,X, ,2025-11-26T20:55:04.597368455Z,g,1.66,1.0,2025-11-26T20:08:38.257684922Z,M,1.66,1.66,1.66,1.0,1.66,2025-11-26T20:08:00Z,1.0,1.66,2.4,2.4,2.23,2.0,2.23,2025-11-25T05:00:00Z,2.0,2.315,2025-12-19,39000,0.5201,-0.403,0.0761,-0.0106,-0.0428,0.0378
BTC251219C00034000,5.12,5.12,5.12,1.0,5.12,2025-11-24T05:00:00Z,1.0,5.12,7.87,711,A,4.91,158,A,A,2025-11-26T20:59:49.392673368Z,g,5.12,1.0,2025-11-24T14:33:03.933704668Z,A,5.12,5.12,5.12,1.0,5.12,2025-11-24T14:33:00Z,1.0,5.12,4.68,4.68,4.68,1.0,4.68,2025-11-21T05:00:00Z,1.0,4.68,2025-12-19,34000,0.6527,0.8602,0.0349,0.0168,-0.0353,0.0217
BTC270115C00038000,,,,,,,,,11.62,129,A,8.94,149,A,A,2025-11-26T20:59:49.392117248Z,,,,,,,,,,,,,,,,,,,,,,2027-01-15,38000,0.5344,0.6681,0.016,0.1852,-0.0115,0.1539
BTC270115P00026000,,,,,,,,,3.68,73,A,0.53,88,A,A,2025-11-26T20:59:49.391781231Z,,,,,,,,,,,,,,,,,,,,,,2027-01-15,26000,0.5408,-0.1367,0.0095,-0.0856,-0.0054,0.0929
