symbol,impliedVolatility,greeks_delta,greeks_gamma,greeks_rho,greeks_theta,greeks_vega,dailyBar_c,dailyBar_h,dailyBar_l,dailyBar_n,dailyBar_o,dailyBar_t,dailyBar_v,dailyBar_vw,latestQuote_ap,latestQuote_as,latestQuote_ax,latestQuote_bp,latestQuote_bs,latestQuote_bx,latestQuote_c,latestQuote_t,latestTrade_c,latestTrade_p,latestTrade_s,latestTrade_t,latestTrade_x,minuteBar_c,minuteBar_h,minuteBar_l,minuteBar_n,minuteBar_o,minuteBar_t,minuteBar_v,minuteBar_vw,prevDailyBar_c,prevDailyBar_h,prevDailyBar_l,prevDailyBar_n,prevDailyBar_o,prevDailyBar_t,prevDailyBar_v,prevDailyBar_vw,expires,price
BTC270115C00038000,0.5379,0.632,0.0174,0.1703,-0.0111,0.1519,,,,,,,,,10.17,13,E,7.71,30,A,A,2025-11-21T14:45:06.672882802Z,,,,,,,,,,,,,,,,,,,,,,2027-01-15,38000
BTC260320C00040000,0.5164,0.4906,0.036,0.0483,-0.0201,0.0855,4.2,5.5,4.19,8.0,5.5,2025-11-20T05:00:00Z,21.0,4.684762,4.27,106,A,2.95,611,A,A,2025-11-21T14:45:09.973134323Z,I,4.2,1.0,2025-11-20T19:12:07.311805091Z,B,4.2,4.2,4.2,1.0,4.2,2025-11-20T19:12:00Z,1.0,4.2,5.28,5.5,4.77,7.0,5.5,2025-11-19T05:00:00Z,57.0,4.907719,2026-03-20,40000
BTC280121C00062000,0.5619,0.4575,0.0128,0.2193,-0.0087,0.2193,,,,,,,,,8.88,8,S,5.25,8,S, ,2025-11-21T14:37:14.778247462Z,,,,,,,,,,,,,,,,,,,,,,2028-01-21,62000
BTC251121P00045000,,,,,,,6.5,6.55,4.6,5.0,4.6,2025-11-20T05:00:00Z,17.0,5.326471,8.7,411,X,6.99,34,S, ,2025-11-21T14:45:04.453418303Z,a,6.5,1.0,2025-11-20T18:04:05.664657359Z,A,6.5,6.5,6.5,1.0,6.5,2025-11-20T18:04:00Z,1.0,6.5,5.2,5.7,4.65,7.0,4.67,2025-11-19T05:00:00Z,7.0,5.175714,2025-11-21,45000
BTC251219C00032000,0.4741,0.9047,0.0344,0.0215,-0.018,0.0176,,,,,,,,,6.62,23,B,5.16,175,A,A,2025-11-21T14:45:06.653004962Z,,,,,,,,,,,,,,,,,,,,,,2025-12-19,32000
BTC270115P00033000,0.5164,-0.2801,0.0162,-0.1783,-0.0069,0.1357,,,,,,,,,6.4,16,S,3.55,27,A,A,2025-11-21T14:45:03.430710118Z,,,,,,,,,,,,,,,,,,,,,,2027-01-15,33000
BTC251121P00059000,,,,,,,,,,,,,,,22.93,425,A,20.17,58,X, ,2025-11-21T14:45:04.961568709Z,,,,,,,,,,,,,,,,,,,,,,2025-11-21,59000
BTC270115P00065000,0.6286,-0.6618,0.0144,-0.6199,-0.0059,0.1473,18.53,18.53,18.53,1.0,18.53,2025-10-10T04:00:00Z,1.0,18.53,30.41,8,U,27.63,8,T,A,2025-11-21T14:44:56.016971633Z,f,18.53,1.0,2025-10-10T15:31:47.560211828Z,W,18.53,18.53,18.53,1.0,18.53,2025-10-10T15:31:00Z,1.0,18.53,21.8,22.1,21.8,8.0,22.03,2025-07-07T04:00:00Z,150.0,21.925733,2027-01-15,65000
BTC251219P00070000,,,,,,,20.72,20.72,20.72,1.0,20.72,2025-09-03T04:00:00Z,1.0,20.72,34.6,36,A,31.72,35,B,A,2025-11-21T14:45:08.563342859Z,n,20.72,1.0,2025-09-03T13:37:24.955741406Z,C,20.72,20.72,20.72,1.0,20.72,2025-09-03T13:37:00Z,1.0,20.72,,,,,,,,,2025-12-19,70000
BTC260618P00054000,0.602,-0.6993,0.0203,-0.253,-0.0097,0.0989,,,,,,,,,19.37,1,I,16.48,1,I, ,2025-11-21T14:30:21.271703406Z,,,,,,,,,,,,,,,,,,,,,,2026-06-18,54000
BTC260320C00061000,0.5544,0.0911,0.0138,0.0097,-0.0085,0.0351,3.0,3.0,3.0,1.0,3.0,2025-10-23T04:00:00Z,1.0,3.0,0.82,116,X,0.07,1263,A,A,2025-11-21T14:45:08.22608095Z,I,3.02,1.0,2025-10-23T16:40:53.182666268Z,P,3.0,3.0,3.0,1.0,3.0,2025-10-23T16:40:00Z,1.0,3.0,4.95,4.95,4.95,1.0,4.95,2025-10-09T04:00:00Z,1.0,4.95,2026-03-20,61000
BTC270115P00035000,0.5265,-0.3164,0.0168,-0.2069,-0.0073,0.1434,4.9,4.9,4.9,1.0,4.9,2025-11-18T05:00:00Z,1.0,4.9,7.52,17,S,4.68,32,A,A,2025-11-21T14:45:02.694375293Z,I,4.9,1.0,2025-11-18T19:49:41.362137657Z,P,4.9,4.9,4.9,1.0,4.9,2025-11-18T19:49:00Z,1.0,4.9,5.1,5.1,5.1,1.0,5.1,2025-11-17T05:00:00Z,1.0,5.1,2027-01-15,35000
BTC251121C00054000,,,,,,,0.07,0.07,0.07,1.0,0.07,2025-11-20T05:00:00Z,1.0,0.07,0.22,775,X,0.0,0,?, ,2025-11-21T14:45:04.687640865Z,g,0.07,1.0,2025-11-20T15:34:27.258154742Z,C,0.07,0.07,0.07,1.0,0.07,2025-11-20T15:34:00Z,1.0,0.07,0.29,0.29,0.29,1.0,0.29,2025-11-17T05:00:00Z,1.0,0.29,2025-11-21,54000
BTC260320P00067000,0.7176,-0.8804,0.013,-0.2036,-0.0063,0.0428,,,,,,,,,30.95,11,X,27.8,22,Z,A,2025-11-21T14:41:28.081320701Z,,,,,,,,,,,,,,,,,,,,,,2026-03-20,67000
BTC260320P00064000,0.729,-0.8513,0.0148,-0.1912,-0.0091,0.0497,,,,,,,,,27.97,31,B,25.34,31,Z,A,2025-11-21T14:45:03.160625049Z,,,,,,,,,,,,,,,,,,,,,,2026-03-20,64000
BTC251121C00045000,,,,,,,0.03,0.03,0.03,1.0,0.03,2025-11-20T05:00:00Z,1.0,0.03,0.23,668,C,0.0,0,?,A,2025-11-21T14:45:05.604756499Z,I,0.03,1.0,2025-11-20T14:54:57.227591818Z,Q,0.03,0.03,0.03,1.0,0.03,2025-11-20T14:54:00Z,1.0,0.03,0.03,0.03,0.03,1.0,0.03,2025-11-19T05:00:00Z,1.0,0.03,2025-11-21,45000
BTC251219P00071000,,,,,,,,,,,,,,,34.83,36,A,32.61,35,B,A,2025-11-21T14:45:03.45911288Z,,,,,,,,,,,,,,,,,,,,,,2025-12-19,71000
BTC251219C00080000,,,,,,,0.55,0.55,0.55,14.0,0.55,2025-11-03T05:00:00Z,14.0,0.55,0.03,5,I,0.0,0,?, ,2025-11-21T14:36:57.08958507Z,I,0.55,1.0,2025-11-03T14:48:33.646065293Z,T,0.55,0.55,0.55,14.0,0.55,2025-11-03T14:48:00Z,14.0,0.55,0.53,0.53,0.53,1.0,0.53,2025-10-09T04:00:00Z,6.0,0.53,2025-12-19,80000
BTC270115C00070000,0.5951,0.2763,0.0139,0.0843,-0.0102,0.1348,2.6,2.6,2.6,1.0,2.6,2025-11-21T05:00:00Z,10.0,2.6,4.04,118,A,2.06,59,A,A,2025-11-21T14:45:10.850343247Z,I,2.6,10.0,2025-11-21T14:30:01.523540585Z,I,2.6,2.6,2.6,1.0,2.6,2025-11-21T14:30:00Z,10.0,2.6,3.05,3.34,3.05,3.0,3.34,2025-11-19T05:00:00Z,6.0,3.291667,2027-01-15,70000
BTC270115P00036000,0.5218,-0.3348,0.0173,-0.2201,-0.0073,0.1467,,,,,,,,,8.039,13,S,5.07,27,A,A,2025-11-21T14:45:03.430710118Z,,,,,,,,,,,,,,,,,,,,,,2027-01-15,36000
BTC251219P00041000,0.6371,-0.6522,0.0558,-0.0224,-0.0406,0.0384,3.75,3.75,3.47,2.0,3.47,2025-11-20T05:00:00Z,11.0,3.724545,5.23,574,X,4.22,81,X, ,2025-11-21T14:45:06.093746928Z,a,3.75,10.0,2025-11-20T18:27:37.269523665Z,X,3.75,3.75,3.75,1.0,3.75,2025-11-20T18:27:00Z,10.0,3.75,3.2,3.3,2.62,5.0,2.62,2025-11-19T05:00:00Z,35.0,3.157714,2025-12-19,41000
BTC260618C00058000,0.6285,0.264,0.0183,0.0436,-0.0147,0.0929,,,,,,,,,3.47,415,A,1.12,123,X,A,2025-11-21T14:45:03.460635258Z,,,,,,,,,,,,,,,,,,,,,,2026-06-18,58000
BTC251219C00047000,0.5886,0.1011,0.0289,0.0027,-0.0197,0.0184,0.25,0.4,0.25,5.0,0.4,2025-11-20T05:00:00Z,9.0,0.32,0.48,77,A,0.07,90,A,A,2025-11-21T14:45:08.294853742Z,I,0.25,4.0,2025-11-20T19:14:12.288109044Z,C,0.25,0.25,0.25,1.0,0.25,2025-11-20T19:14:00Z,4.0,0.25,0.45,0.47,0.45,2.0,0.47,2025-11-19T05:00:00Z,28.0,0.467857,2025-12-19,47000
BTC251121C00070000,,,,,,,0.05,0.05,0.05,1.0,0.05,2025-11-10T05:00:00Z,1.0,0.05,2.62,1,D,0.0,0,?, ,2025-11-21T14:30:00.853403241Z,I,0.05,1.0,2025-11-10T14:47:26.974129121Z,U,0.05,0.05,0.05,1.0,0.05,2025-11-10T14:47:00Z,1.0,0.05,0.06,0.06,0.06,1.0,0.06,2025-11-06T05:00:00Z,1.0,0.06,2025-11-21,70000
BTC260116P00020000,,,,,,,0.16,0.16,0.15,3.0,0.15,2025-11-20T05:00:00Z,4.0,0.155,0.73,665,A,0.0,0,?,A,2025-11-21T14:45:06.70466068Z,a,0.16,1.0,2025-11-20T17:49:03.114021898Z,E,0.16,0.16,0.16,2.0,0.16,2025-11-20T17:49:00Z,2.0,0.16,0.75,0.75,0.75,1.0,0.75,2025-11-07T05:00:00Z,1.0,0.75,2026-01-16,20000
BTC260618P00057000,0.6463,-0.7139,0.0185,-0.2729,-0.0101,0.0967,,,,,,,,,22.08,47,B,19.6,328,A, ,2025-11-21T14:42:13.462585773Z,,,,,,,,,,,,,,,,,,,,,,2026-06-18,57000
BTC260320P00065000,0.7468,-0.8517,0.0144,-0.1945,-0.0093,0.0496,,,,,,,,,28.98,31,B,26.34,31,B,A,2025-11-21T14:42:07.662175242Z,,,,,,,,,,,,,,,,,,,,,,2026-03-20,65000
BTC260116P00038000,0.581,-0.4645,0.0465,-0.0322,-0.0281,0.0585,3.19,3.19,2.06,2.0,2.06,2025-11-20T05:00:00Z,2.0,2.625,4.16,565,A,2.88,289,X, ,2025-11-21T14:45:04.182281511Z,f,3.08,1.0,2025-11-20T17:37:20.182014401Z,W,3.19,3.19,3.19,1.0,3.19,2025-11-20T17:37:00Z,1.0,3.19,,,,,,,,,2026-01-16,38000
BTC260320P00025000,0.6646,-0.0976,0.0121,-0.0145,-0.0099,0.037,0.56,0.9,0.56,3.0,0.9,2025-11-19T05:00:00Z,15.0,0.703333,1.17,42,A,0.38,28,S,A,2025-11-21T14:45:08.720289876Z,a,0.56,5.0,2025-11-19T15:40:52.607541316Z,C,0.56,0.56,0.56,1.0,0.56,2025-11-19T15:40:00Z,5.0,0.56,0.47,0.5,0.47,3.0,0.5,2025-11-17T05:00:00Z,3.0,0.48,2026-03-20,25000
BTC251219P00064000,,,,,,,21.12,21.12,21.12,1.0,21.12,2025-11-14T05:00:00Z,1.0,21.12,28.33,33,A,24.98,35,B,A,2025-11-21T14:45:04.952386794Z,n,21.12,1.0,2025-11-14T15:39:18.883687798Z,I,21.12,21.12,21.12,1.0,21.12,2025-11-14T15:39:00Z,1.0,21.12,13.26,13.26,13.26,1.0,13.26,2025-08-14T04:00:00Z,1.0,13.26,2025-12-19,64000
BTC251121P00060000,,,,,,,,,,,,,,,24.44,425,A,21.31,60,X,A,2025-11-21T14:45:06.814675106Z,,,,,,,,,,,,,,,,,,,,,,2025-11-21,60000
BTC280121C00052000,0.5671,0.5448,0.0126,0.2468,-0.0089,0.2192,16.1,18.2,15.9,6.0,18.2,2025-09-19T04:00:00Z,7.0,16.357143,10.69,7,S,7.46,7,S, ,2025-11-21T14:37:14.777650967Z,I,16.1,2.0,2025-09-19T15:03:50.612103074Z,I,16.1,18.2,15.9,6.0,18.2,2025-09-19T15:03:00Z,7.0,16.357143,,,,,,,,,2028-01-21,52000
BTC270115C00080000,0.5778,0.1988,0.012,0.0631,-0.0082,0.1124,2.55,2.55,2.4,2.0,2.4,2025-11-18T05:00:00Z,30.0,2.53,3.68,60,A,0.28,34,A,A,2025-11-21T14:43:55.706372974Z,a,2.55,26.0,2025-11-18T16:28:55.484373135Z,X,2.55,2.55,2.4,2.0,2.4,2025-11-18T16:28:00Z,30.0,2.53,2.5,2.5,2.5,2.0,2.5,2025-11-17T05:00:00Z,3.0,2.5,2027-01-15,80000
BTC280121P00039000,0.537,-0.331,0.0122,-0.5025,-0.0047,0.2005,9.6,9.6,9.6,1.0,9.6,2025-11-18T05:00:00Z,1.0,9.6,12.58,15,S,8.93,11,B, ,2025-11-21T14:45:02.792454016Z,I,9.6,1.0,2025-11-18T20:33:07.357531869Z,P,9.6,9.6,9.6,1.0,9.6,2025-11-18T20:33:00Z,1.0,9.6,10.1,10.1,10.1,1.0,10.1,2025-11-17T05:00:00Z,1.0,10.1,2028-01-21,39000
BTC270115C00041000,0.5287,0.5789,0.0184,0.1616,-0.0112,0.1576,9.77,9.77,9.77,1.0,9.77,2025-11-18T05:00:00Z,1.0,9.77,8.98,52,A,6.42,90,A,A,2025-11-21T14:45:07.807561542Z,a,9.77,1.0,2025-11-18T14:58:44.522367684Z,X,9.77,9.77,9.77,1.0,9.77,2025-11-18T14:58:00Z,1.0,9.77,15.55,15.55,15.55,1.0,15.55,2025-10-17T04:00:00Z,2.0,15.55,2027-01-15,41000
BTC251219P00063000,,,,,,,,,,,,,,,27.12,36,A,24.84,35,B,A,2025-11-21T14:45:03.459097785Z,,,,,,,,,,,,,,,,,,,,,,2025-12-19,63000
BTC251121P00039000,,,,,,,1.01,1.01,0.05,10.0,0.05,2025-11-20T05:00:00Z,111.0,0.966577,1.63,41,P,1.17,76,A, ,2025-11-21T14:45:10.808268502Z,g,1.01,1.0,2025-11-20T19:53:18.804602855Z,C,1.01,1.01,1.0,2.0,1.0,2025-11-20T19:53:00Z,100.0,1.0001,0.55,0.8,0.55,11.0,0.59,2025-11-19T05:00:00Z,116.0,0.630603,2025-11-21,39000
BTC251219C00070000,,,,,,,0.3,0.3,0.3,1.0,0.3,2025-10-30T04:00:00Z,48.0,0.3,0.73,540,A,0.0,0,?,A,2025-11-21T14:45:03.452216474Z,I,0.3,48.0,2025-10-30T13:30:28.504862548Z,U,0.3,0.3,0.3,1.0,0.3,2025-10-30T13:30:00Z,48.0,0.3,1.06,1.06,1.06,1.0,1.06,2025-10-06T04:00:00Z,3.0,1.06,2025-12-19,70000
BTC260320P00055000,0.6461,-0.7926,0.0206,-0.1562,-0.0116,0.0614,8.8,8.8,8.8,1.0,8.8,2025-10-13T04:00:00Z,5.0,8.8,19.11,38,Z,17.15,38,Z,A,2025-11-21T14:45:03.122678507Z,I,8.8,5.0,2025-10-13T14:09:30.077312454Z,N,8.8,8.8,8.8,1.0,8.8,2025-10-13T14:09:00Z,5.0,8.8,7.2,7.2,7.2,2.0,7.2,2025-10-08T04:00:00Z,2.0,7.2,2026-03-20,55000
BTC251219C00056000,,,,,,,0.29,0.29,0.29,1.0,0.29,2025-11-19T05:00:00Z,1.0,0.29,1.02,563,A,0.0,0,?,A,2025-11-21T14:39:49.166214748Z,f,0.29,1.0,2025-11-19T19:08:56.213295031Z,C,0.29,0.29,0.29,1.0,0.29,2025-11-19T19:08:00Z,1.0,0.29,0.15,0.15,0.15,1.0,0.15,2025-11-14T05:00:00Z,1.0,0.15,2025-12-19,56000
BTC260116C00032000,0.5286,0.8176,0.034,0.037,-0.021,0.0389,,,,,,,,,7.29,79,X,5.92,773,X, ,2025-11-21T14:45:04.182362017Z,,,,,,,,,,,,,,,,,,,,,,2026-01-16,32000
BTC270115P00030000,0.5269,-0.2265,0.0142,-0.1415,-0.0064,0.1213,4.0,4.0,4.0,1.0,4.0,2025-11-21T05:00:00Z,1.0,4.0,5.25,46,A,2.33,46,A,A,2025-11-21T14:45:06.489290052Z,I,4.0,1.0,2025-11-21T14:30:01.513061131Z,I,4.0,4.0,4.0,1.0,4.0,2025-11-21T14:30:00Z,1.0,4.0,3.4,3.4,3.18,3.0,3.18,2025-11-17T05:00:00Z,3.0,3.3,2027-01-15,30000
BTC260320C00068000,,,,,,,2.0,2.0,2.0,1.0,2.0,2025-10-16T04:00:00Z,1.0,2.0,0.73,185,A,0.0,0,?,A,2025-11-21T14:45:05.16369825Z,I,2.0,1.0,2025-10-16T15:43:42.665324873Z,I,2.0,2.0,2.0,1.0,2.0,2025-10-16T15:43:00Z,1.0,2.0,3.1,3.1,3.1,1.0,3.1,2025-10-10T04:00:00Z,1.0,3.1,2026-03-20,68000
BTC251121P00049000,,,,,,,7.1,7.1,7.1,1.0,7.1,2025-11-17T05:00:00Z,1.0,7.1,13.08,429,A,10.59,61,X,A,2025-11-21T14:45:10.841251556Z,j,7.1,1.0,2025-11-17T14:48:04.303575986Z,J,7.1,7.1,7.1,1.0,7.1,2025-11-17T14:48:00Z,1.0,7.1,6.65,6.65,6.65,1.0,6.65,2025-11-14T05:00:00Z,1.0,6.65,2025-11-21,49000
BTC260320P00056000,0.6528,-0.8028,0.0198,-0.1604,-0.0112,0.0595,10.2,10.2,10.2,1.0,10.2,2025-08-05T04:00:00Z,1.0,10.2,20.09,38,Z,18.0,38,Z,A,2025-11-21T14:45:03.13852595Z,I,10.28,1.0,2025-08-05T14:42:23.458168002Z,X,10.2,10.2,10.2,1.0,10.2,2025-08-05T14:42:00Z,1.0,10.2,,,,,,,,,2026-03-20,56000
BTC260116C00066000,,,,,,,,,,,,,,,0.77,615,A,0.0,0,?,A,2025-11-21T14:39:49.395489692Z,,,,,,,,,,,,,,,,,,,,,,2026-01-16,66000
BTC280121C00035000,0.591,0.7249,0.0102,0.2774,-0.008,0.1845,14.87,14.87,14.87,2.0,14.87,2025-11-20T05:00:00Z,5.0,14.87,16.059,67,A,12.79,41,A,A,2025-11-21T14:45:06.954403153Z,g,14.87,3.0,2025-11-20T18:17:42.554245911Z,C,14.87,14.87,14.87,2.0,14.87,2025-11-20T18:17:00Z,5.0,14.87,20.0,20.8,20.0,2.0,20.8,2025-11-04T05:00:00Z,4.0,20.6,2028-01-21,35000
BTC270115C00059000,0.545,0.3401,0.0167,0.104,-0.0104,0.1477,,,,,,,,,5.12,19,S,2.35,37,A,A,2025-11-21T14:45:03.429412052Z,,,,,,,,,,,,,,,,,,,,,,2027-01-15,59000
BTC251219C00035000,0.5362,0.7157,0.0608,0.0178,-0.0363,0.0353,18.8,18.8,18.8,1.0,18.8,2025-07-18T04:00:00Z,5.0,18.8,4.35,31,B,3.12,720,A,A,2025-11-21T14:45:06.512404755Z,a,18.67,5.0,2025-07-18T15:10:29.096368059Z,X,18.8,18.8,18.8,1.0,18.8,2025-07-18T15:10:00Z,5.0,18.8,19.7,20.2,19.7,2.0,20.2,2025-07-14T04:00:00Z,9.0,19.866667,2025-12-19,35000
BTC260320C00043000,0.5262,0.3981,0.0342,0.0399,-0.0196,0.0828,2.75,2.75,2.75,1.0,2.75,2025-11-21T05:00:00Z,1.0,2.75,3.15,47,X,2.28,413,A,A,2025-11-21T14:45:06.328592842Z,I,2.75,1.0,2025-11-21T14:30:00.790770644Z,X,2.75,2.75,2.75,1.0,2.75,2025-11-21T14:30:00Z,1.0,2.75,3.6,3.6,3.6,2.0,3.6,2025-11-20T05:00:00Z,17.0,3.6,2026-03-20,43000
BTC270115P00028000,0.5387,-0.1932,0.0126,-0.1197,-0.0061,0.1105,,,,,,,,,4.72,31,S,1.57,35,A,A,2025-11-21T14:44:59.591750909Z,,,,,,,,,,,,,,,,,,,,,,2027-01-15,28000
BTC270115C00073000,0.5664,0.2344,0.0134,0.0738,-0.0089,0.1236,,,,,,,,,3.96,38,A,0.82,49,A,A,2025-11-21T14:44:56.099958802Z,,,,,,,,,,,,,,,,,,,,,,2027-01-15,73000
BTC260320P00073000,0.905,-0.8422,0.0124,-0.2199,-0.0126,0.0517,,,,,,,,,38.12,11,Q,33.54,22,Z, ,2025-11-21T14:42:12.094671898Z,,,,,,,,,,,,,,,,,,,,,,2026-03-20,73000
BTC260116P00067000,,,,,,,,,,,,,,,31.24,19,Z,27.87,21,Z, ,2025-11-21T14:44:02.104079831Z,,,,,,,,,,,,,,,,,,,,,,2026-01-16,67000
BTC251219C00062000,,,,,,,0.1,0.1,0.1,1.0,0.1,2025-11-19T05:00:00Z,7.0,0.1,1.02,519,A,0.0,0,?,A,2025-11-21T14:40:14.461119787Z,a,0.1,7.0,2025-11-19T18:57:45.031213143Z,J,0.1,0.1,0.1,1.0,0.1,2025-11-19T18:57:00Z,7.0,0.1,0.72,0.72,0.72,1.0,0.72,2025-10-28T04:00:00Z,1.0,0.72,2025-12-19,62000
BTC251121P00044000,,,,,,,5.55,5.55,4.1,2.0,4.1,2025-11-20T05:00:00Z,6.0,5.308333,7.55,394,A,6.16,24,U,A,2025-11-21T14:45:03.418455993Z,f,5.55,5.0,2025-11-20T20:57:14.352428721Z,J,5.55,5.55,5.55,1.0,5.55,2025-11-20T20:57:00Z,5.0,5.55,3.1,3.73,3.1,3.0,3.73,2025-11-19T05:00:00Z,3.0,3.476667,2025-11-21,44000
BTC280121P00046000,0.5486,-0.405,0.0128,-0.6638,-0.0047,0.2143,,,,,,,,,17.4,10,U,13.44,20,S, ,2025-11-21T14:38:10.164393716Z,,,,,,,,,,,,,,,,,,,,,,2028-01-21,46000
BTC260116C00058000,0.9472,0.1662,0.0179,0.008,-0.0316,0.0367,0.53,0.53,0.53,1.0,0.53,2025-11-20T05:00:00Z,1.0,0.53,2.029,949,A,0.07,99,X,A,2025-11-21T14:45:06.704675264Z,f,0.53,1.0,2025-11-20T16:05:49.455703118Z,I,0.53,0.53,0.53,1.0,0.53,2025-11-20T16:05:00Z,1.0,0.53,1.62,1.9,1.62,2.0,1.9,2025-10-31T04:00:00Z,6.0,1.666667,2026-01-16,58000
BTC280121P00048000,0.5563,-0.4222,0.0127,-0.7106,-0.0047,0.2164,13.6,13.6,13.6,1.0,13.6,2025-10-22T04:00:00Z,2.0,13.6,18.57,9,U,15.3,13,P, ,2025-11-21T14:44:58.976670088Z,I,13.6,2.0,2025-10-22T16:06:50.110911821Z,I,13.6,13.6,13.6,1.0,13.6,2025-10-22T16:06:00Z,2.0,13.6,,,,,,,,,2028-01-21,48000
BTC270115P00055000,0.5676,-0.6013,0.0169,-0.4906,-0.0065,0.1555,14.0,14.0,14.0,1.0,14.0,2025-10-14T04:00:00Z,2.0,14.0,21.66,33,A,18.44,12,B,A,2025-11-21T14:45:06.328606739Z,I,14.0,2.0,2025-10-14T13:30:16.95140531Z,A,14.0,14.0,14.0,1.0,14.0,2025-10-14T13:30:00Z,2.0,14.0,11.7,11.7,11.7,1.0,11.7,2025-10-08T04:00:00Z,1.0,11.7,2027-01-15,55000
BTC270115C00044000,0.5581,0.5404,0.0177,0.1506,-0.0119,0.1599,11.7,11.7,11.4,6.0,11.4,2025-11-06T05:00:00Z,6.0,11.5,8.9,54,A,5.52,44,A,A,2025-11-21T14:44:44.176536973Z,I,11.7,1.0,2025-11-06T17:27:01.362646893Z,N,11.7,11.7,11.7,1.0,11.7,2025-11-06T17:27:00Z,1.0,11.7,,,,,,,,,2027-01-15,44000
BTC251219P00033000,0.6822,-0.2132,0.041,-0.0069,-0.0359,0.0302,0.2,0.77,0.2,5.0,0.6,2025-11-20T05:00:00Z,6.0,0.526667,1.27,87,A,0.62,68,X,A,2025-11-21T14:45:07.360811883Z,I,0.28,2.0,2025-11-20T19:09:47.310324566Z,J,0.2,0.2,0.2,1.0,0.2,2025-11-20T19:09:00Z,2.0,0.2,0.55,0.55,0.28,4.0,0.33,2025-11-19T05:00:00Z,22.0,0.327273,2025-12-19,33000
BTC260320C00048000,0.5251,0.2655,0.0291,0.0274,-0.0164,0.0703,2.43,2.5,2.2,9.0,2.5,2025-11-19T05:00:00Z,57.0,2.392281,1.97,40,X,1.18,234,X, ,2025-11-21T14:45:04.181500423Z,f,2.43,2.0,2025-11-19T16:34:16.555808759Z,I,2.43,2.43,2.43,1.0,2.43,2025-11-19T16:34:00Z,2.0,2.43,2.57,2.57,2.57,1.0,2.57,2025-11-17T05:00:00Z,2.0,2.57,2026-03-20,48000
BTC260116P00072000,,,,,,,,,,,,,,,36.55,19,Z,32.83,30,S, ,2025-11-21T14:45:10.455079278Z,,,,,,,,,,,,,,,,,,,,,,2026-01-16,72000
BTC260320C00060000,0.5632,0.1044,0.015,0.0111,-0.0095,0.0388,0.58,0.76,0.58,15.0,0.76,2025-11-20T05:00:00Z,22.0,0.652727,0.63,40,C,0.43,71,X, ,2025-11-21T14:45:06.489847578Z,a,0.58,3.0,2025-11-20T20:38:34.792364764Z,X,0.58,0.58,0.58,1.0,0.58,2025-11-20T20:38:00Z,3.0,0.58,0.8,0.89,0.8,2.0,0.89,2025-11-19T05:00:00Z,105.0,0.885714,2026-03-20,60000
BTC270115C00074000,0.5636,0.2256,0.0132,0.0714,-0.0087,0.121,3.01,3.01,3.01,1.0,3.01,2025-11-17T05:00:00Z,2.0,3.01,3.86,45,A,0.68,50,A,A,2025-11-21T14:45:06.195173694Z,a,3.01,2.0,2025-11-17T15:18:18.723356109Z,X,3.01,3.01,3.01,1.0,3.01,2025-11-17T15:18:00Z,2.0,3.01,5.2,5.25,5.2,2.0,5.25,2025-09-23T04:00:00Z,3.0,5.216667,2027-01-15,74000
BTC260116P00055000,0.7898,-0.8551,0.0196,-0.0767,-0.0183,0.0335,9.55,9.55,9.55,1.0,9.55,2025-11-11T05:00:00Z,1.0,9.55,19.35,35,A,16.39,34,C,A,2025-11-21T14:45:05.618042191Z,g,9.55,1.0,2025-11-11T15:15:08.542991866Z,C,9.55,9.55,9.55,1.0,9.55,2025-11-11T15:15:00Z,1.0,9.55,7.8,8.0,7.8,3.0,8.0,2025-10-31T04:00:00Z,12.0,7.833333,2026-01-16,55000
BTC260116C00035000,0.5725,0.675,0.0427,0.0315,-0.0293,0.053,6.74,6.74,6.7,2.0,6.7,2025-11-20T05:00:00Z,12.0,6.733333,5.08,31,C,4.52,249,X,A,2025-11-21T14:45:10.389588072Z,a,6.73,10.0,2025-11-20T15:08:21.983360688Z,X,6.74,6.74,6.74,1.0,6.74,2025-11-20T15:08:00Z,10.0,6.74,6.45,7.3,6.21,5.0,7.3,2025-11-19T05:00:00Z,16.0,6.485625,2026-01-16,35000
BTC260116C00049000,0.5395,0.1305,0.0267,0.0068,-0.0155,0.0312,0.67,0.67,0.67,1.0,0.67,2025-11-20T05:00:00Z,1.0,0.67,0.78,89,A,0.17,795,X,A,2025-11-21T14:45:08.226046357Z,a,0.67,1.0,2025-11-20T17:55:36.863368594Z,X,0.67,0.67,0.67,1.0,0.67,2025-11-20T17:55:00Z,1.0,0.67,0.8,0.8,0.8,1.0,0.8,2025-11-19T05:00:00Z,1.0,0.8,2026-01-16,49000
BTC260116P00048000,0.6213,-0.8055,0.0301,-0.0633,-0.018,0.0405,7.42,7.42,7.42,1.0,7.42,2025-11-17T05:00:00Z,5.0,7.42,12.27,95,A,9.8,42,X,A,2025-11-21T14:45:06.697262686Z,g,7.42,5.0,2025-11-17T15:47:43.895670218Z,C,7.42,7.42,7.42,1.0,7.42,2025-11-17T15:47:00Z,5.0,7.42,6.2,6.2,6.2,1.0,6.2,2025-11-14T05:00:00Z,2.0,6.2,2026-01-16,48000
