symbol,impliedVolatility,greeks_delta,greeks_gamma,greeks_rho,greeks_theta,greeks_vega,dailyBar_c,dailyBar_h,dailyBar_l,dailyBar_n,dailyBar_o,dailyBar_t,dailyBar_v,dailyBar_vw,latestQuote_ap,latestQuote_as,latestQuote_ax,latestQuote_bp,latestQuote_bs,latestQuote_bx,latestQuote_c,latestQuote_t,latestTrade_c,latestTrade_p,latestTrade_s,latestTrade_t,latestTrade_x,minuteBar_c,minuteBar_h,minuteBar_l,minuteBar_n,minuteBar_o,minuteBar_t,minuteBar_v,minuteBar_vw,prevDailyBar_c,prevDailyBar_h,prevDailyBar_l,prevDailyBar_n,prevDailyBar_o,prevDailyBar_t,prevDailyBar_v,prevDailyBar_vw,expires,price
BTC260116P00043000,0.4424,-0.5853,0.059,-0.0372,-0.0234,0.0582,,,,,,,,,4.42,310,X,3.22,613,A,A,2025-11-28T14:44:54.893271432Z,,,,,,,,,,,,,,,,,,,,,,2026-01-16,43000
BTC270115C00042000,0.5865,0.6278,0.0149,0.1751,-0.0131,0.1641,8.9,8.95,8.9,2.0,8.95,2025-11-19T05:00:00Z,2.0,8.925,12.11,59,A,8.13,35,A,A,2025-11-28T14:44:52.482609865Z,I,8.9,1.0,2025-11-19T20:46:17.725752909Z,P,8.9,8.9,8.9,1.0,8.9,2025-11-19T20:46:00Z,1.0,8.9,10.2,10.2,9.84,2.0,9.84,2025-11-18T05:00:00Z,3.0,10.08,2027-01-15,42000
BTC270115C00064000,0.588,0.3644,0.0147,0.1153,-0.0125,0.1629,,,,,,,,,6.53,108,A,2.8,78,A,A,2025-11-28T14:44:31.516877693Z,,,,,,,,,,,,,,,,,,,,,,2027-01-15,64000
BTC280121C00046000,0.5786,0.6416,0.0108,0.2894,-0.0094,0.2232,11.0,11.72,11.0,2.0,11.72,2025-11-20T05:00:00Z,4.0,11.18,14.25,26,A,11.12,11,E,A,2025-11-28T14:44:50.054243799Z,I,11.0,3.0,2025-11-20T17:44:49.915564555Z,T,11.0,11.0,11.0,1.0,11.0,2025-11-20T17:44:00Z,3.0,11.0,12.9,12.9,12.9,1.0,12.9,2025-11-18T05:00:00Z,1.0,12.9,2028-01-21,46000
BTC260116C00071000,,,,,,,0.8,0.8,0.8,1.0,0.8,2025-09-29T04:00:00Z,1.0,0.8,0.73,578,A,0.0,0,?,A,2025-11-28T14:43:46.494175551Z,a,0.8,1.0,2025-09-29T13:56:54.004365838Z,X,0.8,0.8,0.8,1.0,0.8,2025-09-29T13:56:00Z,1.0,0.8,0.9,0.9,0.9,1.0,0.9,2025-09-15T04:00:00Z,1.0,0.9,2026-01-16,71000
BTC270115P00029000,0.5053,-0.165,0.0113,-0.1046,-0.0057,0.1077,,,,,,,,,4.16,166,A,0.87,163,A,A,2025-11-28T14:44:42.000924046Z,,,,,,,,,,,,,,,,,,,,,,2027-01-15,29000
BTC260618P00070000,0.6495,-0.7983,0.0143,-0.3441,-0.0075,0.0854,,,,,,,,,32.1,1,M,27.17,1,M, ,2025-11-28T14:30:01.698002147Z,,,,,,,,,,,,,,,,,,,,,,2026-06-18,70000
BTC280121P00040000,0.5316,-0.3077,0.0111,-0.4885,-0.0051,0.2101,11.57,11.57,11.5,2.0,11.5,2025-11-21T05:00:00Z,2.0,11.535,11.85,1,B,8.54,13,E,A,2025-11-28T14:42:04.535810567Z,g,11.57,1.0,2025-11-21T19:46:54.366269896Z,C,11.57,11.57,11.57,1.0,11.57,2025-11-21T19:46:00Z,1.0,11.57,10.8,10.8,10.8,1.0,10.8,2025-11-20T05:00:00Z,2.0,10.8,2028-01-21,40000
BTC270115C00063000,0.555,0.3531,0.0154,0.1144,-0.0118,0.1612,,,,,,,,,5.81,106,A,2.77,98,A,A,2025-11-28T14:44:28.640426131Z,,,,,,,,,,,,,,,,,,,,,,2027-01-15,63000
BTC280121C00047000,0.5759,0.6312,0.011,0.2878,-0.0095,0.2254,15.0,15.0,15.0,1.0,15.0,2025-11-04T05:00:00Z,10.0,15.0,13.94,28,A,10.73,13,E,A,2025-11-28T14:44:41.618336626Z,I,15.0,10.0,2025-11-04T17:10:23.848790048Z,J,15.0,15.0,15.0,1.0,15.0,2025-11-04T17:10:00Z,10.0,15.0,17.0,17.0,17.0,1.0,17.0,2025-11-03T05:00:00Z,10.0,17.0,2028-01-21,47000
BTC251219C00047000,0.455,0.1096,0.0422,0.0024,-0.0203,0.0183,0.26,0.26,0.21,2.0,0.21,2025-11-26T05:00:00Z,6.0,0.218333,0.42,119,A,0.03,133,A,O,2025-11-28T14:44:54.573716345Z,a,0.26,1.0,2025-11-26T18:00:20.34835172Z,X,0.26,0.26,0.26,1.0,0.26,2025-11-26T18:00:00Z,1.0,0.26,0.1,0.45,0.1,3.0,0.45,2025-11-25T05:00:00Z,17.0,0.126471,2025-12-19,47000
BTC251219C00059000,,,,,,,0.05,0.05,0.05,2.0,0.05,2025-11-25T05:00:00Z,5.0,0.05,0.73,526,A,0.0,0,?,A,2025-11-28T14:43:46.494306851Z,a,0.05,4.0,2025-11-25T20:41:52.841790698Z,C,0.05,0.05,0.05,2.0,0.05,2025-11-25T20:41:00Z,5.0,0.05,0.35,0.35,0.35,1.0,0.35,2025-11-19T05:00:00Z,1.0,0.35,2025-12-19,59000
BTC260618P00048000,0.512,-0.5735,0.0253,-0.186,-0.0117,0.1189,11.4,11.4,11.4,1.0,11.4,2025-11-20T05:00:00Z,1.0,11.4,10.93,348,A,9.52,123,B,A,2025-11-28T14:44:46.684575149Z,I,11.4,1.0,2025-11-20T19:55:00.387592683Z,C,11.4,11.4,11.4,1.0,11.4,2025-11-20T19:55:00Z,1.0,11.4,9.32,9.32,9.32,1.0,9.32,2025-11-14T05:00:00Z,5.0,9.32,2026-06-18,48000
BTC260618C00045000,0.5296,0.499,0.0248,0.0844,-0.0174,0.121,4.45,4.45,3.73,3.0,3.73,2025-11-24T05:00:00Z,46.0,3.823913,5.65,329,A,4.53,27,U, ,2025-11-28T14:44:52.538578357Z,a,4.45,6.0,2025-11-24T19:21:42.480365066Z,X,4.45,4.45,4.45,1.0,4.45,2025-11-24T19:21:00Z,6.0,4.45,3.86,4.2,3.8,4.0,3.8,2025-11-21T05:00:00Z,4.0,3.915,2026-06-18,45000
BTC251219P00040000,0.4668,-0.403,0.0848,-0.0103,-0.0402,0.0379,2.03,2.7,1.95,14.0,2.1,2025-11-26T05:00:00Z,30.0,2.108667,1.48,19,B,1.33,47,P, ,2025-11-28T14:44:23.387345866Z,a,2.03,1.0,2025-11-26T18:57:47.132327267Z,B,2.03,2.03,2.03,2.0,2.03,2025-11-26T18:57:00Z,2.0,2.03,2.9,3.0,2.75,8.0,2.75,2025-11-25T05:00:00Z,54.0,2.96037,2025-12-19,40000
BTC260116C00070000,,,,,,,0.1,0.1,0.1,1.0,0.1,2025-11-26T05:00:00Z,5.0,0.1,0.73,769,A,0.0,0,?, ,2025-11-28T14:44:14.800862921Z,a,0.1,5.0,2025-11-26T14:32:10.349259808Z,J,0.1,0.1,0.1,1.0,0.1,2025-11-26T14:32:00Z,5.0,0.1,0.1,0.14,0.1,6.0,0.14,2025-11-24T05:00:00Z,13.0,0.111538,2026-01-16,70000
BTC260320P00071000,0.7316,-0.8725,0.0126,-0.2022,-0.0087,0.0471,,,,,,,,,31.92,21,E,28.71,21,E, ,2025-11-28T14:44:52.538623604Z,,,,,,,,,,,,,,,,,,,,,,2026-03-20,71000
BTC260320C00053000,0.6419,0.2988,0.0239,0.0303,-0.0235,0.0784,1.0,1.0,1.0,2.0,1.0,2025-11-24T05:00:00Z,5.0,1.0,3.54,570,A,1.07,23,S,A,2025-11-28T14:44:44.450249318Z,I,1.0,1.0,2025-11-24T15:30:19.216180647Z,I,1.0,1.0,1.0,1.0,1.0,2025-11-24T15:30:00Z,1.0,1.0,0.98,0.98,0.98,3.0,0.98,2025-11-21T05:00:00Z,5.0,0.98,2026-03-20,53000
BTC270115C00065000,0.5612,0.3378,0.015,0.1097,-0.0117,0.1585,3.8,3.8,3.8,1.0,3.8,2025-11-20T05:00:00Z,2.0,3.8,5.6,107,A,2.56,98,A,A,2025-11-28T14:44:38.680636161Z,I,3.8,2.0,2025-11-20T18:12:43.585666476Z,B,3.8,3.8,3.8,1.0,3.8,2025-11-20T18:12:00Z,2.0,3.8,3.88,3.88,3.88,1.0,3.88,2025-11-19T05:00:00Z,10.0,3.88,2027-01-15,65000
BTC260116P00052000,0.4239,-0.9272,0.0218,-0.0657,-0.0038,0.0207,4.2,4.2,4.16,2.0,4.16,2025-10-10T04:00:00Z,4.0,4.18,12.42,1,H,9.89,35,B, ,2025-11-28T14:30:21.452613559Z,f,4.2,2.0,2025-10-10T15:00:28.90419854Z,I,4.2,4.2,4.16,2.0,4.16,2025-10-10T15:00:00Z,4.0,4.18,4.3,4.3,4.3,4.0,4.3,2025-10-09T04:00:00Z,6.0,4.3,2026-01-16,52000
BTC280121P00042000,0.5293,-0.3306,0.0115,-0.5323,-0.0051,0.2165,10.2,10.2,10.2,1.0,10.2,2025-10-17T04:00:00Z,1.0,10.2,12.88,2,P,9.73,23,B, ,2025-11-28T14:43:45.457314524Z,I,10.2,1.0,2025-10-17T14:21:48.381538414Z,P,10.2,10.2,10.2,1.0,10.2,2025-10-17T14:21:00Z,1.0,10.2,8.2,8.2,8.2,1.0,8.2,2025-10-14T04:00:00Z,1.0,8.2,2028-01-21,42000
BTC251219C00028000,,,,,,,,,,,,,,,14.44,472,A,11.59,154,A,A,2025-11-28T14:44:36.036345432Z,,,,,,,,,,,,,,,,,,,,,,2025-12-19,28000
BTC260618P00051000,0.5017,-0.6403,0.0246,-0.2125,-0.0103,0.1134,,,,,,,,,13.42,338,A,11.15,385,A,A,2025-11-28T14:44:35.938540774Z,,,,,,,,,,,,,,,,,,,,,,2026-06-18,51000
BTC260116P00070000,,,,,,,28.25,28.25,28.25,2.0,28.25,2025-11-17T05:00:00Z,10.0,28.25,30.85,25,Z,26.88,25,Z, ,2025-11-28T14:44:14.800862921Z,g,28.25,5.0,2025-11-17T16:44:04.365872224Z,C,28.25,28.25,28.25,2.0,28.25,2025-11-17T16:44:00Z,10.0,28.25,18.8,18.85,18.75,11.0,18.8,2025-07-21T04:00:00Z,120.0,18.81025,2026-01-16,70000
BTC270115P00028000,0.5149,-0.1515,0.0105,-0.096,-0.0056,0.1018,,,,,,,,,4.03,42,A,0.58,44,A,A,2025-11-28T14:44:52.482609865Z,,,,,,,,,,,,,,,,,,,,,,2027-01-15,28000
BTC270115P00054000,0.5404,-0.5536,0.0169,-0.4474,-0.0075,0.1715,,,,,,,,,18.2,28,B,15.75,24,A,A,2025-11-28T14:44:53.919626856Z,,,,,,,,,,,,,,,,,,,,,,2027-01-15,54000
BTC280121C00041000,0.5892,0.6932,0.01,0.2959,-0.0091,0.2098,20.0,20.0,20.0,1.0,20.0,2025-10-14T04:00:00Z,1.0,20.0,16.17,25,A,12.8,13,E,A,2025-11-28T14:43:59.43551288Z,I,20.0,1.0,2025-10-14T13:30:13.058081091Z,A,20.0,20.0,20.0,1.0,20.0,2025-10-14T13:30:00Z,1.0,20.0,,,,,,,,,2028-01-21,41000
BTC260320C00069000,,,,,,,3.12,3.25,3.12,2.0,3.25,2025-10-03T04:00:00Z,5.0,3.172,1.73,545,A,0.0,0,?,A,2025-11-28T14:44:50.218994232Z,g,3.12,3.0,2025-10-03T17:52:31.474796422Z,C,3.12,3.12,3.12,1.0,3.12,2025-10-03T17:52:00Z,3.0,3.12,,,,,,,,,2026-03-20,69000
BTC260116C00080000,,,,,,,0.18,0.2,0.18,3.0,0.2,2025-11-04T05:00:00Z,35.0,0.185714,0.42,35,A,0.0,0,?,A,2025-11-28T14:43:46.494905664Z,a,0.18,25.0,2025-11-04T19:46:20.039370915Z,X,0.18,0.18,0.18,1.0,0.18,2025-11-04T19:46:00Z,25.0,0.18,0.3,0.35,0.3,2.0,0.35,2025-11-03T05:00:00Z,15.0,0.333333,2026-01-16,80000
BTC260618C00030000,0.6152,0.8272,0.0137,0.1117,-0.0138,0.0776,11.51,11.51,11.51,1.0,11.51,2025-11-26T05:00:00Z,1.0,11.51,14.62,715,X,12.47,572,A,A,2025-11-28T14:44:27.89422606Z,a,11.51,1.0,2025-11-26T17:10:35.302291315Z,E,11.51,11.51,11.51,1.0,11.51,2025-11-26T17:10:00Z,1.0,11.51,20.32,20.32,20.32,1.0,20.32,2025-10-30T04:00:00Z,1.0,20.32,2026-06-18,30000
BTC270115C00048000,0.5572,0.5342,0.0164,0.16,-0.0129,0.1724,6.9,6.9,6.9,1.0,6.9,2025-11-25T05:00:00Z,2.0,6.9,9.37,91,A,5.91,74,A,A,2025-11-28T14:44:42.362691649Z,I,6.68,2.0,2025-11-25T19:02:34.033210658Z,B,6.9,6.9,6.9,1.0,6.9,2025-11-25T19:02:00Z,2.0,6.9,10.5,10.5,10.5,1.0,10.5,2025-11-05T05:00:00Z,1.0,10.5,2027-01-15,48000
BTC260320P00051000,0.5344,-0.7155,0.0281,-0.1248,-0.0141,0.0766,6.7,6.7,6.0,3.0,6.0,2025-10-13T04:00:00Z,13.0,6.646154,12.42,91,X,10.58,604,A,A,2025-11-28T14:44:47.808664221Z,g,6.7,10.0,2025-10-13T15:57:47.551149567Z,C,6.7,6.7,6.7,1.0,6.7,2025-10-13T15:57:00Z,10.0,6.7,5.5,5.5,5.5,1.0,5.5,2025-10-09T04:00:00Z,13.0,5.5,2026-03-20,51000
BTC280121P00058000,0.5471,-0.4812,0.0122,-0.901,-0.0046,0.2381,,,,,,,,,24.01,28,A,20.65,28,A,A,2025-11-28T14:44:21.602845419Z,,,,,,,,,,,,,,,,,,,,,,2028-01-21,58000
BTC260320C00052000,0.6265,0.3104,0.025,0.0315,-0.0233,0.0797,1.2,1.2,1.2,1.0,1.2,2025-11-25T05:00:00Z,3.0,1.2,3.57,546,A,1.18,24,S,A,2025-11-28T14:44:25.938644645Z,a,1.2,3.0,2025-11-25T14:31:00.32924867Z,E,1.2,1.2,1.2,1.0,1.2,2025-11-25T14:31:00Z,3.0,1.2,1.31,1.31,1.15,6.0,1.25,2025-11-24T05:00:00Z,17.0,1.219412,2026-03-20,52000
BTC260618P00043000,0.5476,-0.4513,0.0238,-0.1428,-0.0137,0.1201,8.6,8.6,8.3,2.0,8.3,2025-11-20T05:00:00Z,2.0,8.45,8.77,410,A,6.03,362,A,A,2025-11-28T14:44:54.897446202Z,I,8.6,1.0,2025-11-20T19:45:50.983291771Z,N,8.6,8.6,8.3,2.0,8.3,2025-11-20T19:45:00Z,2.0,8.45,5.3,5.3,5.3,1.0,5.3,2025-11-05T05:00:00Z,9.0,5.3,2026-06-18,43000
BTC260320C00064000,0.6691,0.1586,0.016,0.0165,-0.0169,0.0546,0.57,0.57,0.57,1.0,0.57,2025-11-17T05:00:00Z,3.0,0.57,1.97,557,A,0.18,31,U, ,2025-11-28T14:44:52.539726151Z,g,0.57,3.0,2025-11-17T20:30:16.144060425Z,C,0.57,0.57,0.57,1.0,0.57,2025-11-17T20:30:00Z,3.0,0.57,1.32,1.32,1.32,2.0,1.32,2025-11-04T05:00:00Z,3.0,1.32,2026-03-20,64000
BTC270115P00025000,0.5202,-0.1094,0.0083,-0.0679,-0.0046,0.0812,1.7,1.7,1.7,1.0,1.7,2025-11-26T05:00:00Z,1.0,1.7,2.96,171,A,0.12,183,A,A,2025-11-28T14:44:51.173482837Z,f,1.7,1.0,2025-11-26T15:29:26.791153846Z,W,1.7,1.7,1.7,1.0,1.7,2025-11-26T15:29:00Z,1.0,1.7,2.25,2.25,2.1,5.0,2.25,2025-11-20T05:00:00Z,26.0,2.123077,2027-01-15,25000
BTC270115C00053000,0.54,0.4592,0.0169,0.1438,-0.0124,0.1721,6.2,6.2,6.2,1.0,6.2,2025-11-17T05:00:00Z,2.0,6.2,7.39,64,A,4.63,91,A,A,2025-11-28T14:44:42.300082349Z,I,6.2,2.0,2025-11-17T18:02:11.019207416Z,I,6.2,6.2,6.2,1.0,6.2,2025-11-17T18:02:00Z,2.0,6.2,8.79,8.79,8.79,1.0,8.79,2025-11-05T05:00:00Z,1.0,8.79,2027-01-15,53000
BTC260116P00065000,0.7052,-0.9511,0.0096,-0.0844,-0.0042,0.0151,15.0,15.0,15.0,1.0,15.0,2025-07-11T04:00:00Z,9.0,15.0,25.59,23,Z,22.59,23,Z, ,2025-11-28T14:44:14.79713315Z,I,15.0,9.0,2025-07-11T14:59:07.066672086Z,I,15.0,15.0,15.0,1.0,15.0,2025-07-11T14:59:00Z,9.0,15.0,17.98,17.98,17.93,4.0,17.93,2025-07-07T04:00:00Z,9.0,17.974444,2026-01-16,65000
BTC280121P00020000,0.6188,-0.0943,0.0045,-0.137,-0.0034,0.1005,,,,,,,,,4.95,24,A,0.12,19,A,A,2025-11-28T14:44:54.612874737Z,,,,,,,,,,,,,,,,,,,,,,2028-01-21,20000
BTC270115P00068000,0.6016,-0.6625,0.014,-0.6333,-0.0063,0.1585,,,,,,,,,30.45,13,E,27.46,13,E,A,2025-11-28T14:43:32.398768134Z,,,,,,,,,,,,,,,,,,,,,,2027-01-15,68000
BTC260320P00035000,0.5538,-0.2457,0.0252,-0.0373,-0.0163,0.0711,2.15,2.4,2.15,3.0,2.4,2025-11-26T05:00:00Z,54.0,2.166667,2.71,585,A,1.58,190,A,A,2025-11-28T14:44:31.917295561Z,I,2.17,50.0,2025-11-26T20:13:04.016420529Z,B,2.15,2.15,2.15,1.0,2.15,2025-11-26T20:13:00Z,50.0,2.15,2.55,2.55,2.55,2.0,2.55,2025-11-25T05:00:00Z,2.0,2.55,2026-03-20,35000
BTC260116P00060000,0.5253,-0.9702,0.0086,-0.0786,0.0008,0.0101,11.5,11.5,11.5,1.0,11.5,2025-08-20T04:00:00Z,3.0,11.5,20.17,35,U,17.84,35,A, ,2025-11-28T14:44:52.538533255Z,I,11.5,3.0,2025-08-20T15:46:10.342113625Z,I,11.5,11.5,11.5,1.0,11.5,2025-08-20T15:46:00Z,3.0,11.5,11.72,11.72,11.72,1.0,11.72,2025-08-19T04:00:00Z,3.0,11.72,2026-01-16,60000
BTC270115P00065000,0.58,-0.65,0.0147,-0.5958,-0.0064,0.1606,18.53,18.53,18.53,1.0,18.53,2025-10-10T04:00:00Z,1.0,18.53,27.14,13,E,25.18,11,E,A,2025-11-28T14:43:11.569948055Z,f,18.53,1.0,2025-10-10T15:31:47.560211828Z,W,18.53,18.53,18.53,1.0,18.53,2025-10-10T15:31:00Z,1.0,18.53,21.8,22.1,21.8,8.0,22.03,2025-07-07T04:00:00Z,150.0,21.925733,2027-01-15,65000
BTC260116C00075000,,,,,,,0.55,0.55,0.55,1.0,0.55,2025-11-13T05:00:00Z,1.0,0.55,0.68,251,A,0.07,30,A,B,2025-11-28T14:44:51.993985291Z,I,0.55,1.0,2025-11-13T18:52:44.758002008Z,B,0.55,0.55,0.55,1.0,0.55,2025-11-13T18:52:00Z,1.0,0.55,0.37,0.37,0.37,1.0,0.37,2025-11-07T05:00:00Z,10.0,0.37,2026-01-16,75000
BTC260320C00066000,0.685,0.1469,0.0149,0.0153,-0.0164,0.0519,,,,,,,,,1.88,548,A,0.12,241,B,A,2025-11-28T14:44:54.120875222Z,,,,,,,,,,,,,,,,,,,,,,2026-03-20,66000
BTC260320P00064000,0.6172,-0.8675,0.0154,-0.18,-0.0074,0.0484,,,,,,,,,24.78,1,H,21.84,32,B, ,2025-11-28T14:30:21.45140691Z,,,,,,,,,,,,,,,,,,,,,,2026-03-20,64000
BTC270115C00025000,0.5381,0.8864,0.0082,0.2007,-0.0071,0.0834,18.03,18.03,18.03,1.0,18.03,2025-11-26T05:00:00Z,1.0,18.03,19.58,104,A,17.22,117,A,A,2025-11-28T14:44:51.803740731Z,a,18.03,1.0,2025-11-26T18:07:36.857392436Z,I,18.03,18.03,18.03,1.0,18.03,2025-11-26T18:07:00Z,1.0,18.03,16.4,16.8,15.95,17.0,15.95,2025-11-21T05:00:00Z,36.0,16.55,2027-01-15,25000
BTC251219C00042000,0.4911,0.4306,0.0818,0.0093,-0.0466,0.0384,1.15,1.19,0.79,7.0,0.79,2025-11-26T05:00:00Z,13.0,1.016923,1.77,290,A,1.08,229,N,A,2025-11-28T14:44:43.726805562Z,I,1.15,1.0,2025-11-26T20:13:49.599030942Z,I,1.15,1.15,1.15,1.0,1.15,2025-11-26T20:13:00Z,1.0,1.15,0.72,0.85,0.72,23.0,0.84,2025-11-25T05:00:00Z,66.0,0.745455,2025-12-19,42000
BTC280121C00057000,0.5789,0.5439,0.0115,0.2631,-0.0098,0.2369,,,,,,,,,11.58,54,A,8.27,7,S,A,2025-11-28T14:44:16.308284664Z,,,,,,,,,,,,,,,,,,,,,,2028-01-21,57000
BTC251219P00020000,,,,,,,0.4,0.4,0.4,1.0,0.4,2025-11-21T05:00:00Z,1.0,0.4,0.77,444,A,0.0,0,?,A,2025-11-28T14:43:46.485084956Z,I,0.28,1.0,2025-11-21T20:36:46.539176393Z,E,0.4,0.4,0.4,1.0,0.4,2025-11-21T20:36:00Z,1.0,0.4,0.05,0.05,0.05,1.0,0.05,2025-09-23T04:00:00Z,1.0,0.05,2025-12-19,20000
BTC260618P00046000,0.5408,-0.5195,0.0243,-0.1682,-0.0131,0.1209,,,,,,,,,10.45,497,N,7.97,376,N,A,2025-11-28T14:44:41.925861777Z,,,,,,,,,,,,,,,,,,,,,,2026-06-18,46000
BTC270115C00055000,0.5596,0.444,0.0163,0.1383,-0.0127,0.1713,4.78,4.78,4.78,1.0,4.78,2025-11-26T05:00:00Z,1.0,4.78,6.93,190,A,4.84,135,A,A,2025-11-28T14:44:42.532436413Z,a,4.78,1.0,2025-11-26T16:03:39.707357908Z,X,4.78,4.78,4.78,1.0,4.78,2025-11-26T16:03:00Z,1.0,4.78,5.2,5.2,5.2,1.0,5.2,2025-11-24T05:00:00Z,1.0,5.2,2027-01-15,55000
BTC270115P00059000,0.5784,-0.5912,0.0155,-0.5147,-0.0076,0.1685,,,,,,,,,22.83,22,B,19.94,13,E,A,2025-11-28T14:44:34.315426492Z,,,,,,,,,,,,,,,,,,,,,,2027-01-15,59000
BTC251219C00054000,,,,,,,0.05,0.5,0.05,2.0,0.5,2025-11-24T05:00:00Z,2.0,0.275,0.48,697,A,0.0,0,?,A,2025-11-28T14:43:46.381938939Z,I,0.05,1.0,2025-11-24T19:59:32.718614974Z,P,0.05,0.05,0.05,1.0,0.05,2025-11-24T19:59:00Z,1.0,0.05,0.15,0.15,0.15,1.0,0.15,2025-11-18T05:00:00Z,4.0,0.15,2025-12-19,54000
BTC251219C00070000,,,,,,,0.3,0.3,0.3,1.0,0.3,2025-10-30T04:00:00Z,48.0,0.3,0.73,523,A,0.0,0,?,A,2025-11-28T14:43:46.381217286Z,I,0.3,48.0,2025-10-30T13:30:28.504862548Z,U,0.3,0.3,0.3,1.0,0.3,2025-10-30T13:30:00Z,48.0,0.3,1.06,1.06,1.06,1.0,1.06,2025-10-06T04:00:00Z,3.0,1.06,2025-12-19,70000
BTC251219P00030000,,,,,,,0.27,0.45,0.27,8.0,0.45,2025-11-24T05:00:00Z,80.0,0.288375,0.58,422,A,0.0,0,?,A,2025-11-28T14:43:46.381653206Z,f,0.27,50.0,2025-11-24T17:39:47.648417658Z,I,0.27,0.27,0.27,1.0,0.27,2025-11-24T17:39:00Z,50.0,0.27,0.5,0.53,0.4,6.0,0.4,2025-11-21T05:00:00Z,31.0,0.509355,2025-12-19,30000
BTC280121C00042000,0.5991,0.6857,0.0099,0.2919,-0.0093,0.2121,12.5,12.5,12.5,1.0,12.5,2025-11-24T05:00:00Z,7.0,12.5,16.35,37,A,12.38,30,B,A,2025-11-28T14:44:54.773683265Z,I,12.5,7.0,2025-11-24T15:50:19.925075988Z,C,12.5,12.5,12.5,1.0,12.5,2025-11-24T15:50:00Z,7.0,12.5,13.8,13.8,13.8,1.0,13.8,2025-11-17T05:00:00Z,10.0,13.8,2028-01-21,42000
BTC260618C00049000,0.5463,0.4208,0.0236,0.0723,-0.0173,0.1186,2.8,2.8,2.8,1.0,2.8,2025-11-21T05:00:00Z,3.0,2.8,4.45,347,A,3.72,1,U,B,2025-11-28T14:44:52.53844317Z,I,2.8,3.0,2025-11-21T16:49:24.934282445Z,A,2.8,2.8,2.8,1.0,2.8,2025-11-21T16:49:00Z,3.0,2.8,7.5,7.5,7.5,1.0,7.5,2025-10-30T04:00:00Z,5.0,7.5,2026-06-18,49000
BTC251219C00058000,,,,,,,0.21,0.21,0.21,1.0,0.21,2025-11-21T05:00:00Z,1.0,0.21,0.73,515,A,0.0,0,?,A,2025-11-28T14:43:46.485240532Z,g,0.21,1.0,2025-11-21T15:40:50.275591073Z,C,0.21,0.21,0.21,1.0,0.21,2025-11-21T15:40:00Z,1.0,0.21,0.12,0.12,0.12,1.0,0.12,2025-11-14T05:00:00Z,1.0,0.12,2025-12-19,58000
BTC270115P00035000,0.4985,-0.2659,0.0152,-0.1761,-0.0071,0.1423,5.44,5.8,5.44,2.0,5.8,2025-11-24T05:00:00Z,2.0,5.62,6.27,47,A,3.18,63,A,A,2025-11-28T14:44:36.399917389Z,g,5.44,1.0,2025-11-24T15:30:45.959479606Z,C,5.44,5.44,5.44,1.0,5.44,2025-11-24T15:30:00Z,1.0,5.44,4.9,4.9,4.9,1.0,4.9,2025-11-18T05:00:00Z,1.0,4.9,2027-01-15,35000
BTC251219P00032000,,,,,,,0.15,0.15,0.15,1.0,0.15,2025-11-25T05:00:00Z,1.0,0.15,0.77,507,A,0.0,0,?,A,2025-11-28T14:44:52.507153437Z,I,0.22,1.0,2025-11-25T16:28:59.840439899Z,I,0.15,0.15,0.15,1.0,0.15,2025-11-25T16:28:00Z,1.0,0.15,0.46,0.46,0.46,1.0,0.46,2025-11-24T05:00:00Z,1.0,0.46,2025-12-19,32000
BTC260320P00057000,0.5262,-0.8326,0.0211,-0.1548,-0.0081,0.0566,,,,,,,,,17.45,47,B,15.58,40,A,A,2025-11-28T14:44:49.379614957Z,,,,,,,,,,,,,,,,,,,,,,2026-03-20,57000
BTC280121P00080000,0.6235,-0.5814,0.0105,-1.3931,-0.0036,0.2334,,,,,,,,,42.74,11,E,39.57,1,B,A,2025-11-28T14:44:34.401992905Z,,,,,,,,,,,,,,,,,,,,,,2028-01-21,80000
BTC260320C00070000,,,,,,,0.34,0.34,0.3,4.0,0.33,2025-11-26T05:00:00Z,5.0,0.326,0.48,215,A,0.0,0,?,O,2025-11-28T14:44:17.304068145Z,a,0.34,2.0,2025-11-26T18:05:34.599360796Z,X,0.34,0.34,0.34,1.0,0.34,2025-11-26T18:05:00Z,2.0,0.34,0.27,0.27,0.27,1.0,0.27,2025-11-24T05:00:00Z,1.0,0.27,2026-03-20,70000
BTC251219C00045000,0.4704,0.2121,0.063,0.0047,-0.0326,0.0283,0.44,0.5,0.33,14.0,0.33,2025-11-26T05:00:00Z,61.0,0.463443,0.62,47,P,0.43,50,P, ,2025-11-28T14:44:15.394846241Z,a,0.44,13.0,2025-11-26T20:51:52.578359419Z,X,0.44,0.45,0.44,2.0,0.45,2025-11-26T20:51:00Z,14.0,0.440714,0.3,0.37,0.3,10.0,0.35,2025-11-25T05:00:00Z,26.0,0.314231,2025-12-19,45000
BTC260320C00049000,0.5814,0.3541,0.0283,0.0361,-0.023,0.084,1.95,2.0,1.95,3.0,2.0,2025-11-26T05:00:00Z,11.0,1.954545,3.54,858,X,1.78,85,A,A,2025-11-28T14:44:47.362286009Z,I,1.95,8.0,2025-11-26T19:10:36.351774191Z,U,1.95,1.95,1.95,1.0,1.95,2025-11-26T19:10:00Z,8.0,1.95,1.7,1.7,1.68,5.0,1.68,2025-11-25T05:00:00Z,86.0,1.69907,2026-03-20,49000
