symbol,impliedVolatility,greeks_delta,greeks_gamma,greeks_rho,greeks_theta,greeks_vega,dailyBar_c,dailyBar_h,dailyBar_l,dailyBar_n,dailyBar_o,dailyBar_t,dailyBar_v,dailyBar_vw,latestQuote_ap,latestQuote_as,latestQuote_ax,latestQuote_bp,latestQuote_bs,latestQuote_bx,latestQuote_c,latestQuote_t,latestTrade_c,latestTrade_p,latestTrade_s,latestTrade_t,latestTrade_x,minuteBar_c,minuteBar_h,minuteBar_l,minuteBar_n,minuteBar_o,minuteBar_t,minuteBar_v,minuteBar_vw,prevDailyBar_c,prevDailyBar_h,prevDailyBar_l,prevDailyBar_n,prevDailyBar_o,prevDailyBar_t,prevDailyBar_v,prevDailyBar_vw,expires,price
BTC260320P00040000,0.5634,-0.5032,0.0333,-0.0803,-0.0177,0.0849,6.7,6.7,5.95,4.0,6.35,2025-11-21T05:00:00Z,5.0,6.364,6.62,464,A,5.38,325,A,A,2025-11-21T20:59:56.819907822Z,I,6.62,2.0,2025-11-21T19:06:29.78151176Z,E,6.7,6.7,6.7,1.0,6.7,2025-11-21T19:06:00Z,2.0,6.7,5.3,5.3,4.2,10.0,4.2,2025-11-20T05:00:00Z,48.0,4.67375,2026-03-20,40000
BTC270115C00074000,0.5791,0.2344,0.0132,0.0729,-0.0091,0.1231,2.95,2.95,2.95,1.0,2.95,2025-11-21T05:00:00Z,2.0,2.95,3.92,42,A,0.92,131,A,A,2025-11-21T20:59:56.285497016Z,I,2.95,2.0,2025-11-21T19:15:42.75239303Z,N,2.95,2.95,2.95,1.0,2.95,2025-11-21T19:15:00Z,2.0,2.95,3.01,3.01,3.01,1.0,3.01,2025-11-17T05:00:00Z,2.0,3.01,2027-01-15,74000
BTC260116C00055000,0.5978,0.0647,0.0146,0.0033,-0.0102,0.0184,0.25,0.25,0.25,2.0,0.25,2025-11-21T05:00:00Z,10.0,0.25,0.27,13,I,0.18,86,W,A,2025-11-21T20:59:58.715957571Z,I,0.23,9.0,2025-11-21T19:37:41.372195077Z,J,0.25,0.25,0.25,2.0,0.25,2025-11-21T19:37:00Z,10.0,0.25,0.4,0.4,0.35,3.0,0.35,2025-11-20T05:00:00Z,32.0,0.398438,2026-01-16,55000
BTC251219P00046000,0.6705,-0.8466,0.0347,-0.0301,-0.0255,0.0241,9.09,9.15,9.06,8.0,9.15,2025-11-21T05:00:00Z,17.0,9.121765,9.82,69,C,8.039,65,C, ,2025-11-21T20:59:38.73425166Z,g,9.09,1.0,2025-11-21T17:06:02.782040563Z,C,9.09,9.09,9.08,4.0,9.08,2025-11-21T17:06:00Z,4.0,9.085,7.5,7.5,7.5,1.0,7.5,2025-11-20T05:00:00Z,20.0,7.5,2025-12-19,46000
BTC260320C00049000,0.4888,0.2162,0.0282,0.0225,-0.0136,0.0624,2.97,2.97,2.97,1.0,2.97,2025-11-14T05:00:00Z,10.0,2.97,2.04,286,X,0.22,1341,A,A,2025-11-21T20:59:49.56462023Z,a,2.97,10.0,2025-11-14T14:52:55.160381952Z,X,2.97,2.97,2.97,1.0,2.97,2025-11-14T14:52:00Z,10.0,2.97,3.75,4.17,3.75,2.0,4.17,2025-11-13T05:00:00Z,4.0,3.96,2026-03-20,49000
BTC251219C00071000,,,,,,,0.5,0.5,0.5,1.0,0.5,2025-09-10T04:00:00Z,1.0,0.5,0.53,453,A,0.0,0,?,A,2025-11-21T20:59:41.587827555Z,a,0.5,1.0,2025-09-10T15:17:47.267368906Z,X,0.5,0.5,0.5,1.0,0.5,2025-09-10T15:17:00Z,1.0,0.5,,,,,,,,,2025-12-19,71000
BTC270115C00043000,0.5628,0.5545,0.0175,0.1522,-0.0119,0.1585,10.7,10.7,10.7,1.0,10.7,2025-11-14T05:00:00Z,3.0,10.7,9.68,76,A,5.33,47,A,A,2025-11-21T20:59:46.138372895Z,I,10.7,3.0,2025-11-14T14:30:01.857150227Z,X,10.7,10.7,10.7,1.0,10.7,2025-11-14T14:30:00Z,3.0,10.7,11.8,11.9,11.8,2.0,11.9,2025-11-06T05:00:00Z,2.0,11.85,2027-01-15,43000
BTC260116P00070000,0.6744,-0.9874,0.0033,-0.1042,0.0045,0.0048,28.25,28.25,28.25,2.0,28.25,2025-11-17T05:00:00Z,10.0,28.25,33.47,20,Z,30.91,20,Z,A,2025-11-21T20:57:22.089733112Z,g,28.25,5.0,2025-11-17T16:44:04.365872224Z,C,28.25,28.25,28.25,2.0,28.25,2025-11-17T16:44:00Z,10.0,28.25,18.8,18.85,18.75,11.0,18.8,2025-07-21T04:00:00Z,120.0,18.81025,2026-01-16,70000
BTC280121C00049000,0.5667,0.5705,0.0126,0.2531,-0.0088,0.2163,17.57,17.57,17.57,1.0,17.57,2025-10-20T04:00:00Z,1.0,17.57,11.98,30,A,7.35,38,A,A,2025-11-21T20:59:49.260959844Z,g,17.57,1.0,2025-10-20T16:11:08.70406933Z,C,17.57,17.57,17.57,1.0,17.57,2025-10-20T16:11:00Z,1.0,17.57,15.4,15.41,15.4,6.0,15.4,2025-10-14T04:00:00Z,8.0,15.40125,2028-01-21,49000
BTC270115C00027000,0.5823,0.8156,0.0114,0.1813,-0.0089,0.1068,,,,,,,,,16.88,32,A,12.61,31,A,A,2025-11-21T20:59:47.337079716Z,,,,,,,,,,,,,,,,,,,,,,2027-01-15,27000
BTC251219C00057000,,,,,,,0.18,0.18,0.18,1.0,0.18,2025-11-13T05:00:00Z,1.0,0.18,0.53,617,A,0.0,0,?,A,2025-11-21T20:59:37.898695261Z,a,0.18,1.0,2025-11-13T18:56:01.875362194Z,X,0.18,0.18,0.18,1.0,0.18,2025-11-13T18:56:00Z,1.0,0.18,0.38,0.38,0.38,1.0,0.38,2025-11-11T05:00:00Z,4.0,0.38,2025-12-19,57000
BTC251219C00020000,,,,,,,17.28,17.35,17.27,36.0,17.35,2025-11-21T05:00:00Z,36.0,17.311389,18.73,383,A,15.8,88,A,A,2025-11-21T20:59:40.605737862Z,g,17.28,1.0,2025-11-21T15:54:21.374831542Z,C,17.28,17.28,17.28,2.0,17.28,2025-11-21T15:54:00Z,2.0,17.28,28.0,28.0,28.0,1.0,28.0,2025-10-22T04:00:00Z,1.0,28.0,2025-12-19,20000
BTC260116P00034000,0.6062,-0.2904,0.0389,-0.0191,-0.0261,0.0498,1.81,1.81,1.81,1.0,1.81,2025-11-21T05:00:00Z,1.0,1.81,2.23,249,X,1.42,257,X, ,2025-11-21T20:57:22.089335337Z,g,1.81,1.0,2025-11-21T14:31:22.009300377Z,A,1.81,1.81,1.81,1.0,1.81,2025-11-21T14:31:00Z,1.0,1.81,1.16,1.16,1.16,1.0,1.16,2025-11-20T05:00:00Z,1.0,1.16,2026-01-16,34000
BTC270115C00061000,0.5624,0.3287,0.016,0.0995,-0.0105,0.145,11.03,11.03,11.03,2.0,11.03,2025-10-03T04:00:00Z,2.0,11.03,4.96,11,P,2.32,22,A,A,2025-11-21T20:59:47.940407704Z,a,11.03,1.0,2025-10-03T19:32:19.443593652Z,M,11.03,11.03,11.03,2.0,11.03,2025-10-03T19:32:00Z,2.0,11.03,,,,,,,,,2027-01-15,61000
BTC251219C00070000,,,,,,,0.3,0.3,0.3,1.0,0.3,2025-10-30T04:00:00Z,48.0,0.3,0.73,472,A,0.0,0,?,A,2025-11-21T20:59:41.303715943Z,I,0.3,48.0,2025-10-30T13:30:28.504862548Z,U,0.3,0.3,0.3,1.0,0.3,2025-10-30T13:30:00Z,48.0,0.3,1.06,1.06,1.06,1.0,1.06,2025-10-06T04:00:00Z,3.0,1.06,2025-12-19,70000
BTC270115P00055000,0.5456,-0.6173,0.0174,-0.4926,-0.0059,0.1531,14.0,14.0,14.0,1.0,14.0,2025-10-14T04:00:00Z,2.0,14.0,22.33,24,P,17.26,19,A,A,2025-11-21T20:59:48.072542815Z,I,14.0,2.0,2025-10-14T13:30:16.95140531Z,A,14.0,14.0,14.0,1.0,14.0,2025-10-14T13:30:00Z,2.0,14.0,11.7,11.7,11.7,1.0,11.7,2025-10-08T04:00:00Z,1.0,11.7,2027-01-15,55000
BTC280121P00062000,0.5993,-0.5208,0.0121,-1.0323,-0.0041,0.2194,,,,,,,,,30.38,21,S,26.01,13,E, ,2025-11-21T20:57:22.089597421Z,,,,,,,,,,,,,,,,,,,,,,2028-01-21,62000
BTC260618P00043000,0.5544,-0.5285,0.0254,-0.1651,-0.0121,0.1125,8.6,8.6,8.3,2.0,8.3,2025-11-20T05:00:00Z,2.0,8.45,9.82,429,A,8.54,456,A,A,2025-11-21T20:59:40.904660175Z,I,8.6,1.0,2025-11-20T19:45:50.983291771Z,N,8.6,8.6,8.3,2.0,8.3,2025-11-20T19:45:00Z,2.0,8.45,5.3,5.3,5.3,1.0,5.3,2025-11-05T05:00:00Z,9.0,5.3,2026-06-18,43000
BTC251219P00055000,,,,,,,12.23,12.23,12.23,1.0,12.23,2025-11-14T05:00:00Z,1.0,12.23,19.22,35,B,16.97,38,A,A,2025-11-21T20:59:12.267332897Z,k,12.23,1.0,2025-11-14T15:38:09.857719843Z,M,12.23,12.23,12.23,1.0,12.23,2025-11-14T15:38:00Z,1.0,12.23,6.43,6.43,6.43,1.0,6.43,2025-10-29T04:00:00Z,1.0,6.43,2025-12-19,55000
BTC260618C00058000,0.6178,0.2545,0.0184,0.0421,-0.0142,0.0907,,,,,,,,,3.42,408,A,0.88,325,A,A,2025-11-21T20:59:43.909936613Z,,,,,,,,,,,,,,,,,,,,,,2026-06-18,58000
BTC260320C00046000,0.594,0.343,0.0291,0.0336,-0.0208,0.0783,2.05,2.05,1.93,4.0,1.93,2025-11-21T05:00:00Z,13.0,2.031538,3.34,801,X,1.53,265,A,A,2025-11-21T20:59:56.214764494Z,I,2.05,1.0,2025-11-21T19:41:30.574710307Z,I,2.05,2.05,2.05,1.0,2.05,2025-11-21T19:41:00Z,1.0,2.05,2.95,2.95,2.85,2.0,2.85,2025-11-19T05:00:00Z,10.0,2.9,2026-03-20,46000
BTC251219P00036000,0.6154,-0.3686,0.0602,-0.0115,-0.0421,0.0384,2.0,2.2,1.74,14.0,1.95,2025-11-21T05:00:00Z,21.0,1.98381,2.02,47,Z,1.48,34,P,A,2025-11-21T20:59:52.27428688Z,I,2.0,1.0,2025-11-21T20:48:01.759899624Z,X,2.0,2.0,2.0,1.0,2.0,2025-11-21T20:48:00Z,1.0,2.0,1.35,1.5,1.2,6.0,1.3,2025-11-20T05:00:00Z,106.0,1.330566,2025-12-19,36000
BTC251219C00069000,,,,,,,0.2,0.2,0.2,1.0,0.2,2025-11-03T05:00:00Z,1.0,0.2,0.98,462,A,0.0,0,?,A,2025-11-21T20:59:41.059327988Z,I,0.2,1.0,2025-11-03T16:00:44.248273262Z,C,0.2,0.2,0.2,1.0,0.2,2025-11-03T16:00:00Z,1.0,0.2,1.15,1.15,1.15,1.0,1.15,2025-10-09T04:00:00Z,1.0,1.15,2025-12-19,69000
BTC260116C00047000,0.527,0.1634,0.0322,0.0083,-0.0178,0.0358,0.55,0.55,0.5,2.0,0.5,2025-11-21T05:00:00Z,9.0,0.538889,0.88,37,P,0.33,42,P, ,2025-11-21T20:58:54.122131242Z,a,0.55,7.0,2025-11-21T15:43:42.196197141Z,E,0.55,0.55,0.55,1.0,0.55,2025-11-21T15:43:00Z,7.0,0.55,0.91,0.91,0.91,1.0,0.91,2025-11-20T05:00:00Z,1.0,0.91,2026-01-16,47000
BTC270115C00032000,0.5892,0.7345,0.0139,0.1759,-0.0107,0.1315,,,,,,,,,13.75,120,A,10.6,70,A,A,2025-11-21T20:59:46.468550498Z,,,,,,,,,,,,,,,,,,,,,,2027-01-15,32000
BTC251219P00073000,,,,,,,,,,,,,,,36.82,35,B,34.99,35,B,A,2025-11-21T20:55:09.276732531Z,,,,,,,,,,,,,,,,,,,,,,2025-12-19,73000
BTC260320C00080000,,,,,,,0.45,0.45,0.45,1.0,0.45,2025-11-12T05:00:00Z,1.0,0.45,0.77,483,A,0.0,0,?,A,2025-11-21T20:59:46.069871133Z,I,0.45,1.0,2025-11-12T19:33:01.304964037Z,I,0.45,0.45,0.45,1.0,0.45,2025-11-12T19:33:00Z,1.0,0.45,0.6,0.6,0.6,1.0,0.6,2025-11-05T05:00:00Z,30.0,0.6,2026-03-20,80000
BTC270115P00057000,0.568,-0.6262,0.0166,-0.5183,-0.0061,0.152,,,,,,,,,22.8,16,S,20.62,17,P, ,2025-11-21T20:57:22.089537179Z,,,,,,,,,,,,,,,,,,,,,,2027-01-15,57000
BTC260116P00039000,0.5649,-0.5198,0.0485,-0.0354,-0.0272,0.0579,,,,,,,,,4.52,227,A,3.55,247,X,A,2025-11-21T20:59:38.736170987Z,,,,,,,,,,,,,,,,,,,,,,2026-01-16,39000
BTC260116P00064000,0.9631,-0.8909,0.0134,-0.0907,-0.0174,0.0272,,,,,,,,,27.74,21,Z,25.9,21,Z,A,2025-11-21T20:55:39.335551433Z,,,,,,,,,,,,,,,,,,,,,,2026-01-16,64000
BTC280121P00043000,0.567,-0.3689,0.0121,-0.6,-0.005,0.2078,10.75,10.75,10.75,1.0,10.75,2025-11-04T05:00:00Z,1.0,10.75,16.34,5,S,11.48,16,S, ,2025-11-21T20:57:22.089597421Z,f,10.75,1.0,2025-11-04T19:04:30.563671391Z,I,10.75,10.75,10.75,1.0,10.75,2025-11-04T19:04:00Z,1.0,10.75,,,,,,,,,2028-01-21,43000
BTC260320C00025000,0.6584,0.903,0.0122,0.0657,-0.0123,0.0365,13.32,13.32,13.32,1.0,13.32,2025-11-21T05:00:00Z,3.0,13.32,14.78,433,X,12.22,101,A,A,2025-11-21T20:59:48.146455928Z,g,13.32,3.0,2025-11-21T19:30:24.550140443Z,C,13.32,13.32,13.32,1.0,13.32,2025-11-21T19:30:00Z,3.0,13.32,,,,,,,,,2026-03-20,25000
BTC260320P00063000,0.7301,-0.8453,0.0153,-0.1859,-0.0097,0.0507,,,,,,,,,27.13,31,B,24.56,37,C,A,2025-11-21T20:59:38.733905426Z,,,,,,,,,,,,,,,,,,,,,,2026-03-20,63000
BTC251219P00020000,,,,,,,0.4,0.4,0.4,1.0,0.4,2025-11-21T05:00:00Z,1.0,0.4,0.32,36,U,0.0,0,?, ,2025-11-21T20:59:02.646358849Z,I,0.28,1.0,2025-11-21T20:36:46.539176393Z,E,0.4,0.4,0.4,1.0,0.4,2025-11-21T20:36:00Z,1.0,0.4,0.05,0.05,0.05,1.0,0.05,2025-09-23T04:00:00Z,1.0,0.05,2025-12-19,20000
BTC270115C00062000,0.5644,0.3203,0.0158,0.0972,-0.0105,0.1435,10.25,10.25,10.25,1.0,10.25,2025-10-10T04:00:00Z,3.0,10.25,4.88,10,P,2.18,24,A,A,2025-11-21T20:59:48.001788951Z,a,10.25,3.0,2025-10-10T15:36:45.213356294Z,X,10.25,10.25,10.25,1.0,10.25,2025-10-10T15:36:00Z,3.0,10.25,11.6,11.6,11.6,1.0,11.6,2025-10-06T04:00:00Z,3.0,11.6,2027-01-15,62000
BTC251219P00060000,,,,,,,12.5,12.5,12.5,1.0,12.5,2025-10-21T04:00:00Z,1.0,12.5,24.52,35,B,21.65,38,A,A,2025-11-21T20:59:12.267332897Z,g,12.5,1.0,2025-10-21T13:40:03.531830166Z,C,12.5,12.5,12.5,1.0,12.5,2025-10-21T13:40:00Z,1.0,12.5,13.0,13.0,13.0,1.0,13.0,2025-10-16T04:00:00Z,1.0,13.0,2025-12-19,60000
BTC251219C00035000,0.6272,0.6906,0.0552,0.0162,-0.0441,0.0359,18.8,18.8,18.8,1.0,18.8,2025-07-18T04:00:00Z,5.0,18.8,4.61,515,A,3.26,477,A,A,2025-11-21T20:59:56.823173074Z,a,18.67,5.0,2025-07-18T15:10:29.096368059Z,X,18.8,18.8,18.8,1.0,18.8,2025-07-18T15:10:00Z,5.0,18.8,19.7,20.2,19.7,2.0,20.2,2025-07-14T04:00:00Z,9.0,19.866667,2025-12-19,35000
BTC251219C00037000,0.6235,0.5682,0.0619,0.0137,-0.0482,0.04,2.75,3.0,2.4,11.0,2.51,2025-11-21T05:00:00Z,37.0,2.73,3.27,422,A,2.32,254,X,A,2025-11-21T20:59:56.387238925Z,a,2.75,1.0,2025-11-21T20:50:08.473389622Z,I,2.75,2.75,2.75,1.0,2.75,2025-11-21T20:50:00Z,1.0,2.75,3.5,3.5,3.5,1.0,3.5,2025-11-20T05:00:00Z,1.0,3.5,2025-12-19,37000
BTC251219C00059000,,,,,,,0.35,0.35,0.35,1.0,0.35,2025-11-19T05:00:00Z,1.0,0.35,0.57,633,A,0.03,1,I,A,2025-11-21T20:59:38.404079769Z,f,0.35,1.0,2025-11-19T20:50:49.153384594Z,X,0.35,0.35,0.35,1.0,0.35,2025-11-19T20:50:00Z,1.0,0.35,0.1,0.15,0.1,2.0,0.15,2025-11-13T05:00:00Z,26.0,0.148077,2025-12-19,59000
BTC260618P00052000,0.5945,-0.6775,0.0214,-0.2375,-0.0103,0.1014,,,,,,,,,17.65,52,X,14.97,406,A,A,2025-11-21T20:59:56.277408268Z,,,,,,,,,,,,,,,,,,,,,,2026-06-18,52000
BTC280121P00035000,0.5384,-0.2846,0.0114,-0.4156,-0.0047,0.1869,7.71,7.71,7.71,2.0,7.71,2025-11-20T05:00:00Z,10.0,7.71,10.14,19,S,6.95,30,S, ,2025-11-21T20:55:07.252617853Z,g,7.71,5.0,2025-11-20T14:49:22.815744992Z,C,7.71,7.71,7.71,2.0,7.71,2025-11-20T14:49:00Z,10.0,7.71,7.6,7.6,7.6,1.0,7.6,2025-11-17T05:00:00Z,50.0,7.6,2028-01-21,35000
BTC270115P00037000,0.5153,-0.3562,0.018,-0.2339,-0.0073,0.1495,6.93,6.93,6.93,1.0,6.93,2025-11-21T05:00:00Z,1.0,6.93,8.55,18,A,5.53,72,A,A,2025-11-21T20:59:45.273361294Z,g,6.93,1.0,2025-11-21T16:24:53.941256689Z,A,6.93,6.93,6.93,1.0,6.93,2025-11-21T16:24:00Z,1.0,6.93,6.0,6.0,6.0,1.0,6.0,2025-11-17T05:00:00Z,1.0,6.0,2027-01-15,37000
BTC260618P00049000,0.5669,-0.6427,0.0233,-0.215,-0.0106,0.1055,7.55,7.55,7.55,1.0,7.55,2025-11-03T05:00:00Z,1.0,7.55,14.7,676,X,12.63,666,X, ,2025-11-21T20:55:03.817822945Z,g,7.55,1.0,2025-11-03T15:58:01.079681813Z,C,7.55,7.55,7.55,1.0,7.55,2025-11-03T15:58:00Z,1.0,7.55,,,,,,,,,2026-06-18,49000
BTC280121P00049000,0.5611,-0.432,0.0127,-0.7354,-0.0047,0.2165,16.14,16.14,16.14,1.0,16.14,2025-11-17T05:00:00Z,50.0,16.14,20.04,7,Z,15.57,15,P,A,2025-11-21T20:57:22.090056858Z,a,16.14,50.0,2025-11-17T17:47:36.074625551Z,J,16.14,16.14,16.14,1.0,16.14,2025-11-17T17:47:00Z,50.0,16.14,13.99,13.99,13.99,1.0,13.99,2025-11-11T05:00:00Z,50.0,13.99,2028-01-21,49000
BTC260320P00066000,0.7904,-0.8436,0.0142,-0.1955,-0.0108,0.051,,,,,,,,,30.26,25,Z,27.53,25,Z, ,2025-11-21T20:59:38.734107483Z,,,,,,,,,,,,,,,,,,,,,,2026-03-20,66000
BTC260320C00047000,0.5563,0.3009,0.0294,0.0302,-0.0184,0.0741,1.72,1.72,1.72,2.0,1.72,2025-11-21T05:00:00Z,2.0,1.72,2.49,549,A,1.38,272,A,A,2025-11-21T20:59:56.230220764Z,a,1.72,1.0,2025-11-21T16:13:59.868354201Z,X,1.72,1.72,1.72,1.0,1.72,2025-11-21T16:13:00Z,1.0,1.72,2.45,2.45,2.45,1.0,2.45,2025-11-19T05:00:00Z,2.0,2.45,2026-03-20,47000
BTC260116C00075000,,,,,,,0.55,0.55,0.55,1.0,0.55,2025-11-13T05:00:00Z,1.0,0.55,0.73,478,A,0.0,0,?,A,2025-11-21T20:59:43.405307772Z,I,0.55,1.0,2025-11-13T18:52:44.758002008Z,B,0.55,0.55,0.55,1.0,0.55,2025-11-13T18:52:00Z,1.0,0.55,0.37,0.37,0.37,1.0,0.37,2025-11-07T05:00:00Z,10.0,0.37,2026-01-16,75000
BTC260618P00060000,0.573,-0.7955,0.0175,-0.2999,-0.0057,0.0802,21.3,21.3,21.3,1.0,21.3,2025-11-19T05:00:00Z,2.0,21.3,24.18,41,C,21.52,31,B,A,2025-11-21T20:59:56.458254761Z,I,21.3,2.0,2025-11-19T17:37:39.813320246Z,I,21.3,21.3,21.3,1.0,21.3,2025-11-19T17:37:00Z,2.0,21.3,18.5,18.5,18.48,5.0,18.48,2025-11-14T05:00:00Z,68.0,18.491471,2026-06-18,60000
BTC280121C00041000,0.551,0.6478,0.0122,0.2757,-0.0083,0.2045,20.0,20.0,20.0,1.0,20.0,2025-10-14T04:00:00Z,1.0,20.0,13.27,16,U,9.76,44,A,A,2025-11-21T20:59:49.036204326Z,I,20.0,1.0,2025-10-14T13:30:13.058081091Z,A,20.0,20.0,20.0,1.0,20.0,2025-10-14T13:30:00Z,1.0,20.0,,,,,,,,,2028-01-21,41000
BTC251219P00038000,0.6049,-0.4961,0.0648,-0.0157,-0.0432,0.0406,2.6,2.76,2.35,9.0,2.75,2025-11-21T05:00:00Z,22.0,2.571818,2.82,126,X,2.58,1,U, ,2025-11-21T20:59:55.081552359Z,I,2.6,2.0,2025-11-21T17:07:42.466399715Z,A,2.6,2.6,2.6,1.0,2.6,2025-11-21T17:07:00Z,2.0,2.6,2.18,2.18,1.65,15.0,1.65,2025-11-20T05:00:00Z,72.0,1.8175,2025-12-19,38000
BTC260116C00041000,0.4813,0.3589,0.0534,0.0179,-0.025,0.0543,2.58,2.58,2.58,1.0,2.58,2025-11-20T05:00:00Z,2.0,2.58,2.32,285,A,0.77,738,X,A,2025-11-21T20:59:38.678252572Z,a,2.58,2.0,2025-11-20T16:12:44.06095216Z,E,2.58,2.58,2.58,1.0,2.58,2025-11-20T16:12:00Z,2.0,2.58,,,,,,,,,2026-01-16,41000
BTC280121P00065000,0.5861,-0.5508,0.0123,-1.1008,-0.0036,0.218,,,,,,,,,32.61,23,S,27.86,25,S, ,2025-11-21T20:55:06.871580378Z,,,,,,,,,,,,,,,,,,,,,,2028-01-21,65000
BTC251219C00046000,,,,,,,0.3,0.36,0.28,15.0,0.33,2025-11-21T05:00:00Z,147.0,0.294558,0.37,27,C,0.0,0,?,A,2025-11-21T20:59:58.773882649Z,I,0.3,8.0,2025-11-21T20:46:51.287639269Z,J,0.3,0.3,0.3,2.0,0.3,2025-11-21T20:46:00Z,9.0,0.3,0.35,0.35,0.3,3.0,0.3,2025-11-20T05:00:00Z,14.0,0.314286,2025-12-19,46000
BTC251219P00032000,0.6492,-0.1601,0.0368,-0.0049,-0.0291,0.0248,0.7,0.73,0.68,3.0,0.68,2025-11-21T05:00:00Z,7.0,0.692857,0.88,65,P,0.33,276,X, ,2025-11-21T20:59:55.081883086Z,I,0.68,2.0,2025-11-21T17:24:55.826507124Z,C,0.7,0.7,0.7,1.0,0.7,2025-11-21T17:24:00Z,2.0,0.7,,,,,,,,,2025-12-19,32000
BTC270115C00053000,0.5554,0.4127,0.0175,0.1213,-0.0113,0.1562,6.2,6.2,6.2,1.0,6.2,2025-11-17T05:00:00Z,2.0,6.2,7.02,44,A,2.75,36,A,A,2025-11-21T20:59:50.30591573Z,I,6.2,2.0,2025-11-17T18:02:11.019207416Z,I,6.2,6.2,6.2,1.0,6.2,2025-11-17T18:02:00Z,2.0,6.2,8.79,8.79,8.79,1.0,8.79,2025-11-05T05:00:00Z,1.0,8.79,2027-01-15,53000
BTC251219C00061000,,,,,,,1.2,1.2,1.2,1.0,1.2,2025-10-23T04:00:00Z,10.0,1.2,1.02,583,A,0.0,0,?,A,2025-11-21T20:59:38.924610308Z,I,1.03,10.0,2025-10-23T19:22:16.022192992Z,B,1.2,1.2,1.2,1.0,1.2,2025-10-23T19:22:00Z,10.0,1.2,1.1,1.1,1.05,2.0,1.05,2025-10-20T04:00:00Z,2.0,1.075,2025-12-19,61000
BTC260116P00080000,,,,,,,38.34,38.34,38.34,1.0,38.34,2025-11-17T05:00:00Z,5.0,38.34,44.59,23,Z,41.62,23,Z,A,2025-11-21T20:59:38.734647175Z,a,38.34,5.0,2025-11-17T15:54:40.603362044Z,X,38.34,38.34,38.34,1.0,38.34,2025-11-17T15:54:00Z,5.0,38.34,35.6,35.6,35.6,1.0,35.6,2025-11-05T05:00:00Z,4.0,35.6,2026-01-16,80000
BTC251219P00080000,,,,,,,,,,,,,,,44.07,35,B,42.05,35,B,A,2025-11-21T20:55:02.490143559Z,,,,,,,,,,,,,,,,,,,,,,2025-12-19,80000
BTC260116P00050000,0.6277,-0.8511,0.0254,-0.0675,-0.0145,0.0337,13.67,13.67,13.67,3.0,13.67,2025-11-21T05:00:00Z,13.0,13.67,13.64,67,A,12.16,68,C,A,2025-11-21T20:59:51.26846053Z,g,13.55,3.0,2025-11-21T16:51:10.332821226Z,C,13.67,13.67,13.67,3.0,13.67,2025-11-21T16:51:00Z,13.0,13.67,11.42,11.42,11.42,1.0,11.42,2025-11-20T05:00:00Z,2.0,11.42,2026-01-16,50000
BTC251219P00048000,0.8186,-0.8393,0.0293,-0.0314,-0.0331,0.0248,11.08,11.08,11.08,1.0,11.08,2025-11-21T05:00:00Z,1.0,11.08,11.96,74,A,10.16,74,X,A,2025-11-21T20:59:45.045568707Z,g,11.08,1.0,2025-11-21T19:34:51.996453348Z,A,11.08,11.08,11.08,1.0,11.08,2025-11-21T19:34:00Z,1.0,11.08,4.4,4.4,4.4,1.0,4.4,2025-11-05T05:00:00Z,1.0,4.4,2025-12-19,48000
BTC270115P00047000,0.532,-0.518,0.0187,-0.3791,-0.0071,0.1599,,,,,,,,,15.98,66,A,11.28,91,A,A,2025-11-21T20:59:51.255489328Z,,,,,,,,,,,,,,,,,,,,,,2027-01-15,47000
BTC270115P00027000,0.5345,-0.1773,0.0121,-0.1079,-0.0058,0.1043,,,,,,,,,4.24,13,E,1.28,20,U, ,2025-11-21T20:57:22.089756825Z,,,,,,,,,,,,,,,,,,,,,,2027-01-15,27000
BTC260116P00038000,0.577,-0.4713,0.0475,-0.0319,-0.0281,0.0578,3.4,3.4,3.28,2.0,3.28,2025-11-21T05:00:00Z,2.0,3.34,4.03,476,A,3.02,250,X,A,2025-11-21T20:59:56.038448069Z,I,3.4,1.0,2025-11-21T17:38:52.663736341Z,X,3.4,3.4,3.4,1.0,3.4,2025-11-21T17:38:00Z,1.0,3.4,3.19,3.19,2.06,2.0,2.06,2025-11-20T05:00:00Z,2.0,2.625,2026-01-16,38000
BTC270115P00080000,0.758,-0.6846,0.0117,-0.7964,-0.0064,0.1426,32.91,32.91,32.91,1.0,32.91,2025-11-05T05:00:00Z,1.0,32.91,45.4,13,U,42.09,13,U, ,2025-11-21T20:57:22.089947075Z,I,32.91,1.0,2025-11-05T20:59:57.402927973Z,Q,32.91,32.91,32.91,1.0,32.91,2025-11-05T20:59:00Z,1.0,32.91,32.6,32.6,32.6,1.0,32.6,2025-10-20T04:00:00Z,10.0,32.6,2027-01-15,80000
BTC260320P00071000,0.8749,-0.8445,0.0128,-0.2119,-0.012,0.0508,,,,,,,,,35.58,24,Z,32.27,23,Z, ,2025-11-21T20:59:38.734095832Z,,,,,,,,,,,,,,,,,,,,,,2026-03-20,71000
