symbol,impliedVolatility,greeks_delta,greeks_gamma,greeks_rho,greeks_theta,greeks_vega,dailyBar_c,dailyBar_h,dailyBar_l,dailyBar_n,dailyBar_o,dailyBar_t,dailyBar_v,dailyBar_vw,latestQuote_ap,latestQuote_as,latestQuote_ax,latestQuote_bp,latestQuote_bs,latestQuote_bx,latestQuote_c,latestQuote_t,latestTrade_c,latestTrade_p,latestTrade_s,latestTrade_t,latestTrade_x,minuteBar_c,minuteBar_h,minuteBar_l,minuteBar_n,minuteBar_o,minuteBar_t,minuteBar_v,minuteBar_vw,prevDailyBar_c,prevDailyBar_h,prevDailyBar_l,prevDailyBar_n,prevDailyBar_o,prevDailyBar_t,prevDailyBar_v,prevDailyBar_vw,expires,price
BTC260116P00035000,0.5134,-0.283,0.0488,-0.0153,-0.0242,0.0457,1.02,1.02,0.83,3.0,0.83,2025-11-28T05:00:00Z,3.0,0.916667,1.52,44,P,1.17,38,Z,A,2025-12-01T14:50:11.790714594Z,f,1.02,1.0,2025-11-28T17:02:11.742958415Z,Z,1.02,1.02,1.02,1.0,1.02,2025-11-28T17:02:00Z,1.0,1.02,1.25,1.49,1.25,2.0,1.49,2025-11-26T05:00:00Z,2.0,1.37,2026-01-16,35000
BTC270115P00030000,0.5269,-0.2198,0.0139,-0.1346,-0.0065,0.1193,3.1,3.1,3.1,1.0,3.1,2025-11-28T05:00:00Z,1.0,3.1,5.22,124,A,2.029,101,A,A,2025-12-01T14:49:25.140494961Z,I,3.1,1.0,2025-11-28T14:30:01.84061725Z,X,3.1,3.1,3.1,1.0,3.1,2025-11-28T14:30:00Z,1.0,3.1,4.0,4.0,4.0,1.0,4.0,2025-11-25T05:00:00Z,1.0,4.0,2027-01-15,30000
BTC260618P00035000,0.5018,-0.3215,0.0254,-0.0866,-0.0111,0.1006,3.7,3.7,3.7,1.0,3.7,2025-12-01T05:00:00Z,1.0,3.7,4.23,160,X,3.08,584,A,A,2025-12-01T14:50:15.412443182Z,f,3.7,1.0,2025-12-01T14:34:27.511422138Z,X,3.7,3.7,3.7,1.0,3.7,2025-12-01T14:34:00Z,1.0,3.7,3.1,3.1,3.1,1.0,3.1,2025-11-28T05:00:00Z,1.0,3.1,2026-06-18,35000
BTC270115P00033000,0.5234,-0.2734,0.0158,-0.1716,-0.0071,0.1341,4.14,4.14,4.14,1.0,4.14,2025-11-28T05:00:00Z,1.0,4.14,6.47,124,A,3.28,86,A,A,2025-12-01T14:50:21.434212584Z,f,4.14,1.0,2025-11-28T14:30:01.677166618Z,C,4.14,4.14,4.14,1.0,4.14,2025-11-28T14:30:00Z,1.0,4.14,,,,,,,,,2027-01-15,33000
BTC280121C00059000,0.5564,0.4809,0.0129,0.2291,-0.0088,0.2217,,,,,,,,,9.18,42,A,5.99,41,A,A,2025-12-01T14:50:14.331389707Z,,,,,,,,,,,,,,,,,,,,,,2028-01-21,59000
BTC251219C00058000,,,,,,,0.21,0.21,0.21,1.0,0.21,2025-11-21T05:00:00Z,1.0,0.21,0.48,291,A,0.0,0,?,A,2025-12-01T14:49:15.766505543Z,g,0.21,1.0,2025-11-21T15:40:50.275591073Z,C,0.21,0.21,0.21,1.0,0.21,2025-11-21T15:40:00Z,1.0,0.21,0.12,0.12,0.12,1.0,0.12,2025-11-14T05:00:00Z,1.0,0.12,2025-12-19,58000
BTC260116C00071000,,,,,,,0.8,0.8,0.8,1.0,0.8,2025-09-29T04:00:00Z,1.0,0.8,0.73,319,A,0.0,0,?,A,2025-12-01T14:50:07.264792557Z,a,0.8,1.0,2025-09-29T13:56:54.004365838Z,X,0.8,0.8,0.8,1.0,0.8,2025-09-29T13:56:00Z,1.0,0.8,0.9,0.9,0.9,1.0,0.9,2025-09-15T04:00:00Z,1.0,0.9,2026-01-16,71000
BTC270115C00065000,0.5063,0.255,0.0157,0.0815,-0.0087,0.1294,3.8,3.8,3.8,1.0,3.8,2025-11-28T05:00:00Z,3.0,3.8,3.02,2,I,1.87,124,A,A,2025-12-01T14:50:14.680000964Z,I,3.8,3.0,2025-11-28T16:17:43.704562583Z,W,3.8,3.8,3.8,1.0,3.8,2025-11-28T16:17:00Z,3.0,3.8,3.8,3.8,3.8,1.0,3.8,2025-11-20T05:00:00Z,2.0,3.8,2027-01-15,65000
BTC260116P00072000,,,,,,,,,,,,,,,35.27,15,J,31.93,10,J, ,2025-12-01T14:49:07.319857785Z,,,,,,,,,,,,,,,,,,,,,,2026-01-16,72000
BTC251219P00062000,,,,,,,11.65,11.65,11.65,1.0,11.65,2025-08-14T04:00:00Z,1.0,11.65,25.2,36,B,22.29,27,S, ,2025-12-01T14:49:07.43913229Z,f,11.65,1.0,2025-08-14T14:19:00.805209005Z,M,11.65,11.65,11.65,1.0,11.65,2025-08-14T14:19:00Z,1.0,11.65,,,,,,,,,2025-12-19,62000
BTC251219C00040000,0.5179,0.3581,0.0854,0.0062,-0.0468,0.0315,1.08,1.08,1.0,2.0,1.0,2025-12-01T05:00:00Z,6.0,1.066667,1.08,66,B,0.92,68,P, ,2025-12-01T14:50:02.108321509Z,g,1.08,5.0,2025-12-01T14:31:53.219491363Z,C,1.08,1.08,1.0,2.0,1.0,2025-12-01T14:31:00Z,6.0,1.066667,1.79,2.72,1.79,37.0,2.72,2025-11-28T05:00:00Z,98.0,2.237551,2025-12-19,40000
BTC260618C00052000,0.5504,0.3025,0.0226,0.0494,-0.0145,0.098,3.2,3.2,3.2,2.0,3.2,2025-11-19T05:00:00Z,20.0,3.2,3.0,383,A,1.88,24,S,A,2025-12-01T14:50:15.255930555Z,I,3.2,4.0,2025-11-19T14:30:00.915622487Z,I,3.2,3.2,3.2,2.0,3.2,2025-11-19T14:30:00Z,20.0,3.2,4.0,4.29,4.0,2.0,4.29,2025-11-14T05:00:00Z,15.0,4.096667,2026-06-18,52000
BTC251219P00063000,,,,,,,,,,,,,,,26.53,34,A,23.16,46,S,A,2025-12-01T14:50:23.308362013Z,,,,,,,,,,,,,,,,,,,,,,2025-12-19,63000
BTC270115C00038000,0.5249,0.6363,0.0177,0.1716,-0.0111,0.1513,,,,,,,,,10.95,58,A,6.9,70,A,A,2025-12-01T14:50:23.528671997Z,,,,,,,,,,,,,,,,,,,,,,2027-01-15,38000
BTC251219P00060000,,,,,,,12.5,12.5,12.5,1.0,12.5,2025-10-21T04:00:00Z,1.0,12.5,23.02,36,B,20.58,28,S, ,2025-12-01T14:49:07.43913229Z,g,12.5,1.0,2025-10-21T13:40:03.531830166Z,C,12.5,12.5,12.5,1.0,12.5,2025-10-21T13:40:00Z,1.0,12.5,13.0,13.0,13.0,1.0,13.0,2025-10-16T04:00:00Z,1.0,13.0,2025-12-19,60000
BTC251219C00055000,,,,,,,0.26,0.26,0.26,1.0,0.26,2025-12-01T05:00:00Z,10.0,0.26,0.77,459,A,0.07,1,I,A,2025-12-01T14:49:44.17704572Z,f,0.26,10.0,2025-12-01T14:30:21.519099069Z,I,0.26,0.26,0.26,1.0,0.26,2025-12-01T14:30:00Z,10.0,0.26,0.1,0.1,0.09,2.0,0.09,2025-11-28T05:00:00Z,125.0,0.092,2025-12-19,55000
BTC251219P00048000,0.541,-0.9686,0.0155,-0.0231,-0.0039,0.006,7.5,7.5,7.5,1.0,7.5,2025-11-28T05:00:00Z,1.0,7.5,10.62,94,X,9.23,91,X, ,2025-12-01T14:49:14.754707766Z,a,7.5,1.0,2025-11-28T16:47:02.63985249Z,A,7.5,7.5,7.5,1.0,7.5,2025-11-28T16:47:00Z,1.0,7.5,10.0,10.0,10.0,1.0,10.0,2025-11-24T05:00:00Z,1.0,10.0,2025-12-19,48000
BTC260116C00034000,0.5761,0.7499,0.0409,0.029,-0.0293,0.0429,6.0,6.0,6.0,1.0,6.0,2025-11-25T05:00:00Z,3.0,6.0,6.12,437,A,4.86,363,X,A,2025-12-01T14:50:18.989214762Z,I,6.0,3.0,2025-11-25T20:13:38.955449087Z,I,6.0,6.0,6.0,1.0,6.0,2025-11-25T20:13:00Z,3.0,6.0,5.0,5.3,5.0,3.0,5.3,2025-11-21T05:00:00Z,7.0,5.071429,2026-01-16,34000
BTC280121C00042000,0.581,0.6515,0.0114,0.2706,-0.0088,0.2058,12.5,12.5,12.5,1.0,12.5,2025-11-24T05:00:00Z,7.0,12.5,13.55,40,A,10.72,34,A,A,2025-12-01T14:50:18.400382731Z,I,12.5,7.0,2025-11-24T15:50:19.925075988Z,C,12.5,12.5,12.5,1.0,12.5,2025-11-24T15:50:00Z,7.0,12.5,13.8,13.8,13.8,1.0,13.8,2025-11-17T05:00:00Z,10.0,13.8,2028-01-21,42000
BTC270115P00054000,0.5315,-0.6074,0.0179,-0.4661,-0.0062,0.155,,,,,,,,,20.38,34,X,16.4,31,A,A,2025-12-01T14:50:22.520202254Z,,,,,,,,,,,,,,,,,,,,,,2027-01-15,54000
BTC280121P00043000,0.5663,-0.3634,0.0119,-0.5874,-0.0051,0.2088,10.75,10.75,10.75,1.0,10.75,2025-11-04T05:00:00Z,1.0,10.75,15.82,11,A,11.44,26,A,A,2025-12-01T14:49:51.78777005Z,f,10.75,1.0,2025-11-04T19:04:30.563671391Z,I,10.75,10.75,10.75,1.0,10.75,2025-11-04T19:04:00Z,1.0,10.75,,,,,,,,,2028-01-21,43000
BTC260320P00071000,0.774,-0.8921,0.0115,-0.1995,-0.0068,0.0386,,,,,,,,,34.84,13,J,30.92,10,J, ,2025-12-01T14:49:07.32057911Z,,,,,,,,,,,,,,,,,,,,,,2026-03-20,71000
BTC251219P00047000,0.4588,-0.9776,0.0137,-0.0227,-0.0007,0.0045,6.9,6.9,6.9,1.0,6.9,2025-11-28T05:00:00Z,25.0,6.9,9.62,37,A,8.189,28,S,A,2025-12-01T14:49:44.83741551Z,I,6.9,25.0,2025-11-28T17:50:17.80607997Z,W,6.9,6.9,6.9,1.0,6.9,2025-11-28T17:50:00Z,25.0,6.9,7.3,7.3,7.3,1.0,7.3,2025-11-26T05:00:00Z,1.0,7.3,2025-12-19,47000
BTC270115P00047000,0.5275,-0.5122,0.0188,-0.367,-0.0073,0.1607,,,,,,,,,14.82,22,A,11.56,20,A,A,2025-12-01T14:50:05.395961318Z,,,,,,,,,,,,,,,,,,,,,,2027-01-15,47000
BTC251219C00041000,0.5034,0.2749,0.0785,0.0048,-0.0405,0.0282,0.75,0.75,0.75,1.0,0.75,2025-12-01T05:00:00Z,5.0,0.75,0.73,60,B,0.63,24,P, ,2025-12-01T14:50:15.939228732Z,I,0.73,5.0,2025-12-01T14:31:44.274785724Z,Z,0.75,0.75,0.75,1.0,0.75,2025-12-01T14:31:00Z,5.0,0.75,1.38,1.95,1.35,20.0,1.92,2025-11-28T05:00:00Z,34.0,1.720588,2025-12-19,41000
BTC260320P00070000,0.7217,-0.9067,0.0111,-0.1978,-0.0047,0.0347,27.1,27.1,27.1,1.0,27.1,2025-11-14T05:00:00Z,5.0,27.1,33.96,12,J,29.53,10,J, ,2025-12-01T14:49:07.320944738Z,a,27.1,5.0,2025-11-14T17:15:27.150361791Z,X,27.1,27.1,27.1,1.0,27.1,2025-11-14T17:15:00Z,5.0,27.1,22.85,22.85,22.85,1.0,22.85,2025-10-30T04:00:00Z,5.0,22.85,2026-03-20,70000
BTC260116C00073000,,,,,,,,,,,,,,,0.73,383,B,0.0,0,?, ,2025-12-01T14:49:07.439321771Z,,,,,,,,,,,,,,,,,,,,,,2026-01-16,73000
BTC260320C00057000,0.5565,0.1269,0.018,0.0125,-0.0115,0.0432,2.6,2.6,2.6,1.0,2.6,2025-11-05T05:00:00Z,2.0,2.6,1.02,78,A,0.27,123,A,A,2025-12-01T14:50:05.729151108Z,f,2.6,2.0,2025-11-05T16:00:11.00441389Z,J,2.6,2.6,2.6,1.0,2.6,2025-11-05T16:00:00Z,2.0,2.6,5.18,5.18,5.18,1.0,5.18,2025-10-13T04:00:00Z,3.0,5.18,2026-03-20,57000
BTC270115P00036000,0.5285,-0.3276,0.0169,-0.2122,-0.0076,0.1456,,,,,,,,,7.88,28,A,4.98,22,A,A,2025-12-01T14:50:18.671469233Z,,,,,,,,,,,,,,,,,,,,,,2027-01-15,36000
BTC270115C00053000,0.5568,0.4199,0.0174,0.1227,-0.0117,0.1576,6.2,6.2,6.2,1.0,6.2,2025-11-17T05:00:00Z,2.0,6.2,6.42,37,A,3.68,29,A,A,2025-12-01T14:50:18.142252198Z,I,6.2,2.0,2025-11-17T18:02:11.019207416Z,I,6.2,6.2,6.2,1.0,6.2,2025-11-17T18:02:00Z,2.0,6.2,8.79,8.79,8.79,1.0,8.79,2025-11-05T05:00:00Z,1.0,8.79,2027-01-15,53000
BTC260320C00074000,,,,,,,2.3,2.3,2.3,1.0,2.3,2025-10-02T04:00:00Z,2.0,2.3,0.73,292,A,0.0,0,?,A,2025-12-01T14:49:15.76773206Z,I,2.27,2.0,2025-10-02T19:22:22.302438333Z,A,2.3,2.3,2.3,1.0,2.3,2025-10-02T19:22:00Z,2.0,2.3,1.5,1.5,1.5,1.0,1.5,2025-09-23T04:00:00Z,1.0,1.5,2026-03-20,74000
BTC260618C00041000,0.5203,0.5194,0.0273,0.0808,-0.0161,0.1119,6.75,6.75,6.75,5.0,6.75,2025-11-28T05:00:00Z,103.0,6.75,5.55,570,A,4.33,316,A,A,2025-12-01T14:50:18.009482503Z,f,6.75,31.0,2025-11-28T15:54:59.564832017Z,D,6.75,6.75,6.75,4.0,6.75,2025-11-28T15:54:00Z,102.0,6.75,5.44,5.6,5.44,2.0,5.6,2025-11-25T05:00:00Z,2.0,5.52,2026-06-18,41000
BTC270115P00057000,0.562,-0.6244,0.0167,-0.5049,-0.0063,0.1529,,,,,,,,,23.05,26,A,19.34,21,B,A,2025-12-01T14:50:09.630975359Z,,,,,,,,,,,,,,,,,,,,,,2027-01-15,57000
BTC251219C00064000,,,,,,,0.35,0.35,0.35,1.0,0.35,2025-11-11T05:00:00Z,10.0,0.35,0.73,285,A,0.0,0,?,A,2025-12-01T14:49:15.766495501Z,e,0.35,10.0,2025-11-11T19:41:57.883399685Z,B,0.35,0.35,0.35,1.0,0.35,2025-11-11T19:41:00Z,10.0,0.35,0.25,0.25,0.25,1.0,0.25,2025-10-30T04:00:00Z,2.0,0.25,2025-12-19,64000
BTC270115C00032000,0.5661,0.7427,0.0141,0.1801,-0.0105,0.13,,,,,,,,,13.68,80,A,10.75,63,A,A,2025-12-01T14:50:03.906354141Z,,,,,,,,,,,,,,,,,,,,,,2027-01-15,32000
BTC270115P00042000,0.5162,-0.4355,0.0189,-0.295,-0.0075,0.1587,7.2,7.25,7.18,6.0,7.25,2025-10-21T04:00:00Z,76.0,7.191711,11.14,21,A,8.26,19,A,A,2025-12-01T14:49:48.953531276Z,f,7.2,5.0,2025-10-21T17:18:17.629279339Z,I,7.2,7.2,7.18,4.0,7.2,2025-10-21T17:18:00Z,40.0,7.183,8.23,8.23,8.23,1.0,8.23,2025-10-17T04:00:00Z,5.0,8.23,2027-01-15,42000
BTC260320P00058000,0.6383,-0.8421,0.0182,-0.1562,-0.0093,0.0501,,,,,,,,,21.62,28,Z,18.91,41,C,A,2025-12-01T14:49:44.83292983Z,,,,,,,,,,,,,,,,,,,,,,2026-03-20,58000
BTC251219P00044000,0.4325,-0.9263,0.0383,-0.0203,-0.0097,0.0118,4.12,4.12,4.0,2.0,4.0,2025-11-28T05:00:00Z,2.0,4.06,6.75,94,X,5.24,93,X, ,2025-12-01T14:49:14.754883364Z,g,4.12,1.0,2025-11-28T17:34:03.394129658Z,C,4.12,4.12,4.12,1.0,4.12,2025-11-28T17:34:00Z,1.0,4.12,5.73,5.73,5.5,3.0,5.5,2025-11-26T05:00:00Z,3.0,5.64,2025-12-19,44000
BTC260116P00033000,0.7328,-0.2437,0.0317,-0.0137,-0.0326,0.0423,1.17,1.17,1.17,1.0,1.17,2025-11-20T05:00:00Z,1.0,1.17,2.8,388,A,0.47,196,B,A,2025-12-01T14:50:22.648819533Z,a,1.17,1.0,2025-11-20T17:18:30.219856734Z,J,1.17,1.17,1.17,1.0,1.17,2025-11-20T17:18:00Z,1.0,1.17,,,,,,,,,2026-01-16,33000
BTC260116C00065000,,,,,,,0.13,0.13,0.13,1.0,0.13,2025-11-25T05:00:00Z,1.0,0.13,0.37,20,S,0.0,0,?, ,2025-12-01T14:30:43.406329882Z,a,0.13,1.0,2025-11-25T16:07:50.644355507Z,X,0.13,0.13,0.13,1.0,0.13,2025-11-25T16:07:00Z,1.0,0.13,0.17,0.17,0.17,2.0,0.17,2025-11-24T05:00:00Z,74.0,0.17,2026-01-16,65000
BTC260320P00061000,0.6615,-0.8632,0.0159,-0.167,-0.0081,0.0455,,,,,,,,,24.61,31,B,21.6,41,S, ,2025-12-01T14:49:07.439221429Z,,,,,,,,,,,,,,,,,,,,,,2026-03-20,61000
BTC251219C00065000,,,,,,,0.06,0.06,0.06,1.0,0.06,2025-11-24T05:00:00Z,1.0,0.06,0.07,5,X,0.0,0,?, ,2025-12-01T14:30:01.730840369Z,I,0.06,1.0,2025-11-24T14:30:00.50354384Z,Q,0.06,0.06,0.06,1.0,0.06,2025-11-24T14:30:00Z,1.0,0.06,0.1,0.1,0.03,2.0,0.03,2025-11-17T05:00:00Z,4.0,0.0825,2025-12-19,65000
BTC260320C00065000,,,,,,,0.4,0.4,0.4,1.0,0.4,2025-11-21T05:00:00Z,5.0,0.4,0.72,31,P,0.0,0,?, ,2025-12-01T14:49:40.623932487Z,I,0.4,5.0,2025-11-21T14:39:23.250080549Z,I,0.4,0.4,0.4,1.0,0.4,2025-11-21T14:39:00Z,5.0,0.4,0.45,0.7,0.45,8.0,0.69,2025-11-20T05:00:00Z,11.0,0.67,2026-03-20,65000
BTC260320P00041000,0.4844,-0.5433,0.0394,-0.0782,-0.0156,0.0824,5.51,5.51,5.51,1.0,5.51,2025-11-26T05:00:00Z,1.0,5.51,6.14,317,X,4.88,694,A,A,2025-12-01T14:49:49.557609768Z,f,5.51,1.0,2025-11-26T14:30:00.737768626Z,M,5.51,5.51,5.51,1.0,5.51,2025-11-26T14:30:00Z,1.0,5.51,5.64,5.64,5.5,2.0,5.5,2025-11-25T05:00:00Z,10.0,5.57,2026-03-20,41000
BTC270115P00044000,0.5102,-0.4714,0.0193,-0.3237,-0.0073,0.1604,6.4,6.4,6.4,1.0,6.4,2025-09-30T04:00:00Z,2.0,6.4,12.35,21,A,9.42,22,A,A,2025-12-01T14:50:10.306882229Z,I,6.57,2.0,2025-09-30T17:40:27.219148544Z,I,6.4,6.4,6.4,1.0,6.4,2025-09-30T17:40:00Z,2.0,6.4,,,,,,,,,2027-01-15,44000
BTC260618C00070000,0.616,0.1423,0.013,0.0238,-0.0102,0.0632,2.0,2.0,1.02,2.0,1.02,2025-11-28T05:00:00Z,2.0,1.51,1.32,259,A,0.77,1,C,B,2025-12-01T14:50:15.503269472Z,I,1.97,1.0,2025-11-28T17:28:35.158298123Z,X,2.0,2.0,2.0,1.0,2.0,2025-11-28T17:28:00Z,1.0,2.0,2.04,2.04,2.04,1.0,2.04,2025-11-04T05:00:00Z,6.0,2.04,2026-06-18,70000
BTC280121C00047000,0.5745,0.5989,0.0121,0.2606,-0.009,0.2151,15.0,15.0,15.0,1.0,15.0,2025-11-04T05:00:00Z,10.0,15.0,12.23,28,A,8.97,29,A,A,2025-12-01T14:50:18.671544757Z,I,15.0,10.0,2025-11-04T17:10:23.848790048Z,J,15.0,15.0,15.0,1.0,15.0,2025-11-04T17:10:00Z,10.0,15.0,17.0,17.0,17.0,1.0,17.0,2025-11-03T05:00:00Z,10.0,17.0,2028-01-21,47000
BTC251219C00050000,0.6205,0.0286,0.0125,0.0005,-0.0096,0.0055,0.08,0.1,0.08,2.0,0.1,2025-12-01T05:00:00Z,46.0,0.095652,0.08,2,I,0.03,37,S, ,2025-12-01T14:46:56.426282491Z,f,0.08,10.0,2025-12-01T14:30:21.519099069Z,I,0.08,0.1,0.08,2.0,0.1,2025-12-01T14:30:00Z,46.0,0.095652,0.13,0.18,0.1,6.0,0.15,2025-11-28T05:00:00Z,37.0,0.124324,2025-12-19,50000
BTC251219P00058000,,,,,,,,,,,,,,,20.79,27,Z,18.65,35,A,A,2025-12-01T14:49:52.922736539Z,,,,,,,,,,,,,,,,,,,,,,2025-12-19,58000
BTC260116P00041000,0.4744,-0.6304,0.0589,-0.0356,-0.0233,0.051,4.2,4.2,4.2,1.0,4.2,2025-11-26T05:00:00Z,2.0,4.2,4.85,379,X,3.66,554,A,A,2025-12-01T14:50:23.547137866Z,g,4.2,2.0,2025-11-26T15:53:59.632393561Z,X,4.2,4.2,4.2,1.0,4.2,2025-11-26T15:53:00Z,2.0,4.2,4.05,4.05,4.05,1.0,4.05,2025-11-20T05:00:00Z,1.0,4.05,2026-01-16,41000
BTC251219C00080000,,,,,,,0.04,0.04,0.04,1.0,0.04,2025-11-26T05:00:00Z,200.0,0.04,0.07,2,A,0.0,0,?,O,2025-12-01T14:47:33.974367897Z,a,0.04,200.0,2025-11-26T19:19:00.132373458Z,X,0.04,0.04,0.04,1.0,0.04,2025-11-26T19:19:00Z,200.0,0.04,0.55,0.55,0.55,14.0,0.55,2025-11-03T05:00:00Z,14.0,0.55,2025-12-19,80000
BTC260320C00062000,0.5683,0.0835,0.013,0.0083,-0.0086,0.0319,1.15,1.15,1.15,1.0,1.15,2025-11-28T05:00:00Z,5.0,1.15,0.73,63,B,0.07,130,A,A,2025-12-01T14:50:14.877750007Z,I,1.08,5.0,2025-11-28T15:45:01.795626511Z,M,1.15,1.15,1.15,1.0,1.15,2025-11-28T15:45:00Z,5.0,1.15,0.6,0.64,0.6,3.0,0.63,2025-11-26T05:00:00Z,9.0,0.623333,2026-03-20,62000
BTC260320P00069000,0.7417,-0.8924,0.012,-0.1936,-0.0064,0.0385,,,,,,,,,32.88,12,J,28.87,10,J, ,2025-12-01T14:49:07.320724621Z,,,,,,,,,,,,,,,,,,,,,,2026-03-20,69000
BTC270115P00035000,0.5254,-0.3097,0.0167,-0.1983,-0.0075,0.1422,5.44,5.8,5.44,2.0,5.8,2025-11-24T05:00:00Z,2.0,5.62,7.42,27,A,4.32,22,A,A,2025-12-01T14:50:22.517826491Z,g,5.44,1.0,2025-11-24T15:30:45.959479606Z,C,5.44,5.44,5.44,1.0,5.44,2025-11-24T15:30:00Z,1.0,5.44,4.9,4.9,4.9,1.0,4.9,2025-11-18T05:00:00Z,1.0,4.9,2027-01-15,35000
BTC270115P00063000,0.588,-0.6688,0.0153,-0.5826,-0.0056,0.1462,,,,,,,,,27.88,12,T,24.97,12,T, ,2025-12-01T14:31:59.095458349Z,,,,,,,,,,,,,,,,,,,,,,2027-01-15,63000
BTC260618C00055000,0.6177,0.2957,0.0199,0.0471,-0.0159,0.097,2.02,2.02,1.59,3.0,1.59,2025-11-24T05:00:00Z,41.0,1.600488,3.77,441,A,1.43,80,U,A,2025-12-01T14:49:34.344435532Z,f,2.02,1.0,2025-11-24T16:09:18.071570228Z,I,2.02,2.02,2.02,1.0,2.02,2025-11-24T16:09:00Z,1.0,2.02,2.71,2.72,2.71,2.0,2.72,2025-11-19T05:00:00Z,3.0,2.716667,2026-06-18,55000
BTC251219C00073000,,,,,,,0.35,0.35,0.34,2.0,0.34,2025-11-17T05:00:00Z,2.0,0.345,0.73,383,B,0.0,0,?, ,2025-12-01T14:50:18.914719434Z,f,0.35,1.0,2025-11-17T14:55:05.343820309Z,W,0.35,0.35,0.34,2.0,0.34,2025-11-17T14:55:00Z,2.0,0.345,0.3,0.3,0.3,1.0,0.3,2025-10-17T04:00:00Z,1.0,0.3,2025-12-19,73000
BTC280121P00075000,0.5835,-0.6133,0.0118,-1.3079,-0.0026,0.2129,26.1,26.44,26.1,3.0,26.44,2025-10-06T04:00:00Z,17.0,26.237059,39.17,24,B,36.42,20,B, ,2025-12-01T14:36:20.942802456Z,I,26.1,10.0,2025-10-06T18:37:44.837738433Z,T,26.1,26.1,26.1,1.0,26.1,2025-10-06T18:37:00Z,10.0,26.1,27.95,27.95,27.95,1.0,27.95,2025-10-02T04:00:00Z,10.0,27.95,2028-01-21,75000
BTC270115P00049000,0.5366,-0.5373,0.0184,-0.3952,-0.0072,0.1601,11.95,11.95,11.95,1.0,11.95,2025-10-17T04:00:00Z,1.0,11.95,16.42,21,A,13.08,22,A,A,2025-12-01T14:49:31.956207964Z,f,11.95,1.0,2025-10-17T16:01:15.887134704Z,I,11.95,11.95,11.95,1.0,11.95,2025-10-17T16:01:00Z,1.0,11.95,,,,,,,,,2027-01-15,49000
BTC270115P00065000,0.5716,-0.6979,0.0151,-0.611,-0.0047,0.1406,18.53,18.53,18.53,1.0,18.53,2025-10-10T04:00:00Z,1.0,18.53,29.44,12,T,26.26,12,T, ,2025-12-01T14:31:44.940773874Z,f,18.53,1.0,2025-10-10T15:31:47.560211828Z,W,18.53,18.53,18.53,1.0,18.53,2025-10-10T15:31:00Z,1.0,18.53,21.8,22.1,21.8,8.0,22.03,2025-07-07T04:00:00Z,150.0,21.925733,2027-01-15,65000
BTC260320C00030000,0.7039,0.7991,0.0192,0.0598,-0.0209,0.0583,10.21,10.21,10.21,1.0,10.21,2025-12-01T05:00:00Z,1.0,10.21,11.78,714,X,8.96,579,A,A,2025-12-01T14:49:25.851468167Z,g,10.21,1.0,2025-12-01T14:33:50.381437739Z,C,10.21,10.21,10.21,1.0,10.21,2025-12-01T14:33:00Z,1.0,10.21,12.4,12.4,12.4,1.0,12.4,2025-11-28T05:00:00Z,10.0,12.4,2026-03-20,30000
BTC251219C00037000,0.5119,0.6243,0.0878,0.0106,-0.0479,0.032,3.95,4.6,3.95,7.0,4.6,2025-11-28T05:00:00Z,8.0,4.115,2.59,88,X,2.029,275,A,A,2025-12-01T14:50:11.871483404Z,a,3.95,1.0,2025-11-28T17:48:52.522372689Z,I,3.95,3.95,3.95,1.0,3.95,2025-11-28T17:48:00Z,1.0,3.95,3.77,3.77,3.7,2.0,3.7,2025-11-26T05:00:00Z,2.0,3.735,2025-12-19,37000
BTC280121P00035000,0.5651,-0.2751,0.0106,-0.4129,-0.005,0.1857,7.71,7.71,7.71,2.0,7.71,2025-11-20T05:00:00Z,10.0,7.71,10.94,13,B,6.72,20,A,A,2025-12-01T14:50:15.467077942Z,g,7.71,5.0,2025-11-20T14:49:22.815744992Z,C,7.71,7.71,7.71,2.0,7.71,2025-11-20T14:49:00Z,10.0,7.71,7.6,7.6,7.6,1.0,7.6,2025-11-17T05:00:00Z,50.0,7.6,2028-01-21,35000
BTC260116C00075000,,,,,,,0.55,0.55,0.55,1.0,0.55,2025-11-13T05:00:00Z,1.0,0.55,0.73,383,B,0.0,0,?, ,2025-12-01T14:49:07.439237194Z,I,0.55,1.0,2025-11-13T18:52:44.758002008Z,B,0.55,0.55,0.55,1.0,0.55,2025-11-13T18:52:00Z,1.0,0.55,0.37,0.37,0.37,1.0,0.37,2025-11-07T05:00:00Z,10.0,0.37,2026-01-16,75000
BTC280121P00020000,0.5615,-0.1008,0.0056,-0.1295,-0.003,0.0982,,,,,,,,,3.77,19,A,0.67,31,A,A,2025-12-01T14:49:42.071564975Z,,,,,,,,,,,,,,,,,,,,,,2028-01-21,20000
BTC270115C00020000,0.7048,0.9007,0.0061,0.1524,-0.0073,0.0704,21.1,21.1,20.8,3.0,20.9,2025-11-25T05:00:00Z,11.0,20.845455,22.27,27,A,19.11,13,S,A,2025-12-01T14:49:58.326728507Z,I,21.1,1.0,2025-11-25T20:24:49.952409784Z,H,21.1,21.1,21.1,1.0,21.1,2025-11-25T20:24:00Z,1.0,21.1,20.2,20.4,20.2,13.0,20.2,2025-11-21T05:00:00Z,30.0,20.276667,2027-01-15,20000
